Flux units are Wm-2/cm-1    
    wavn(cm-1) flxtoa_up     flxsfc_dn
     823.5     0.2786717     0.2908046
     824.5     0.2778984     0.2903634
     825.5     0.2735165     0.2901205
     826.5     0.2772757     0.2894008
     827.5     0.2689843     0.2895862
     828.5     0.2756189     0.2884551
     829.5     0.2761700     0.2879220
     830.5     0.2756623     0.2874323
     831.5     0.2751630     0.2869420
     832.5     0.2746554     0.2864551
     833.5     0.2741970     0.2859669
     834.5     0.2736165     0.2854817
     835.5     0.2722446     0.2850777
     836.5     0.2724322     0.2845087
     837.5     0.2718472     0.2840214
     838.5     0.2711501     0.2835441
     839.5     0.2645681     0.2836325
     840.5     0.2672458     0.2828113
     841.5     0.2669775     0.2821820
     842.5     0.2674977     0.2816144
     843.5     0.2666629     0.2810999
     844.5     0.2655182     0.2806127
     845.5     0.2644368     0.2801321
     846.5     0.2636306     0.2796417
     847.5     0.2632409     0.2791548
     848.5     0.2630489     0.2786850
     849.5     0.2538582     0.2789926
     850.5     0.2617722     0.2777357
     851.5     0.2618348     0.2772732
     852.5     0.2461757     0.2785424
     853.5     0.2612722     0.2764555
     854.5     0.2549657     0.2765972
     855.5     0.2628464     0.2752795
     856.5     0.2629854     0.2747433
     857.5     0.2627657     0.2742439
     858.5     0.2619377     0.2738177
     859.5     0.2619219     0.2732817
     860.5     0.2619740     0.2727608
     861.5     0.2615203     0.2722667
     862.5     0.2610213     0.2717752
     863.5     0.2605256     0.2712824
     864.5     0.2586989     0.2708999
     865.5     0.2556949     0.2706999
     866.5     0.2590983     0.2698094
     867.5     0.2585591     0.2693089
     868.5     0.2580487     0.2688161
     869.5     0.2575205     0.2683264
     870.5     0.2566070     0.2678810
     871.5     0.2491188     0.2679766
     872.5     0.2559411     0.2668554
     873.5     0.2555319     0.2663510
     874.5     0.2550273     0.2658563
     875.5     0.2544357     0.2653674
     876.5     0.2539282     0.2648738
     877.5     0.2533449     0.2643881
     878.5     0.2483256     0.2642837
     879.5     0.2523712     0.2634090
     880.5     0.2517523     0.2629215
     881.5     0.2500923     0.2624829
     882.5     0.2508075     0.2619204
     883.5     0.2463560     0.2617553
     884.5     0.2496259     0.2609610
     885.5     0.2496422     0.2604292
     886.5     0.2485667     0.2599893
     887.5     0.2407365     0.2600414
     888.5     0.2458573     0.2591330
     889.5     0.2473843     0.2584600
     890.5     0.2465984     0.2580070
     891.5     0.2456244     0.2575390
     892.5     0.2463150     0.2569540
     893.5     0.2458868     0.2564577
     894.5     0.2454783     0.2559620
     895.5     0.2449518     0.2554706
     896.5     0.2444322     0.2549852
     897.5     0.2438450     0.2545135
     898.5     0.2436648     0.2539844
     899.5     0.2433679     0.2534851
     900.5     0.2428376     0.2529907
     901.5     0.2424669     0.2524949
     902.5     0.2418104     0.2520067
     903.5     0.2414146     0.2515138
     904.5     0.2408753     0.2510315
     905.5     0.2401427     0.2505566
     906.5     0.2383839     0.2502213
     907.5     0.2390414     0.2495695
     908.5     0.2325893     0.2496586
     909.5     0.2352692     0.2488986
     910.5     0.2365374     0.2481326
     911.5     0.2361811     0.2475937
     912.5     0.2354194     0.2470997
     913.5     0.2341915     0.2466587
     914.5     0.2338271     0.2461435
     915.5     0.2335707     0.2456211
     916.5     0.2330933     0.2451294
     917.5     0.2326916     0.2446372
     918.5     0.2314932     0.2442338
     919.5     0.2311789     0.2436541
     920.5     0.2311816     0.2431673
     921.5     0.2269940     0.2427885
     922.5     0.2241059     0.2426045
     923.5     0.2288775     0.2416937
     924.5     0.2271938     0.2413829
     925.5     0.2270076     0.2408716
     926.5     0.2280175     0.2402101
     927.5     0.2271356     0.2397160
     928.5     0.2264380     0.2392512
     929.5     0.2259111     0.2387458
     930.5     0.2258691     0.2382491
     931.5     0.2257513     0.2377604
     932.5     0.2253156     0.2372776
     933.5     0.2261207     0.2367808
     934.5     0.2249077     0.2363010
     935.5     0.2260736     0.2358024
     936.5     0.2240378     0.2353289
     937.5     0.2256560     0.2348311
     938.5     0.2230137     0.2343566
     939.5     0.2248130     0.2338474
     940.5     0.2215367     0.2334050
     941.5     0.2234460     0.2329118
     942.5     0.2204874     0.2324098
     943.5     0.2228708     0.2318990
     944.5     0.2188394     0.2314891
     945.5     0.2195884     0.2309430
     946.5     0.2203333     0.2304614
     947.5     0.2172873     0.2300193
     948.5     0.2143632     0.2300779
     949.5     0.2165463     0.2290112
     950.5     0.2196410     0.2284861
     951.5     0.2158959     0.2280241
     952.5     0.2157650     0.2275379
     953.5     0.2167030     0.2271888
     954.5     0.2148337     0.2265946
     955.5     0.2150884     0.2262568
     956.5     0.2147310     0.2256145
     957.5     0.2149452     0.2251288
     958.5     0.2160733     0.2246457
     959.5     0.2141918     0.2242312
     960.5     0.2151866     0.2236951
     961.5     0.2141922     0.2232237
     962.5     0.2142394     0.2227327
     963.5     0.2124780     0.2222637
     964.5     0.2112398     0.2217932
     965.5     0.2123229     0.2213335
     966.5     0.2090188     0.2209092
     967.5     0.2085563     0.2203814
     968.5     0.2109845     0.2198768
     969.5     0.2074700     0.2194224
     970.5     0.2063544     0.2189753
     971.5     0.2049507     0.2185945
     972.5     0.2085078     0.2179840
     973.5     0.2031485     0.2176753
     974.5     0.2039387     0.2170880
     975.5     0.2030348     0.2167377
     976.5     0.2053203     0.2161454
     977.5     0.2020737     0.2157031
     978.5     0.2024435     0.2151361
     979.5     0.2026394     0.2146587
     980.5     0.2017665     0.2141842
     981.5     0.2013973     0.2137211
     982.5     0.2013406     0.2132514
     983.5     0.1992968     0.2127799
     984.5     0.1977288     0.2123295
     985.5     0.1994798     0.2118330
     986.5     0.1960057     0.2113629
     987.5     0.1950574     0.2108935
     988.5     0.1944785     0.2104248
     989.5     0.1930358     0.2099553
     990.5     0.1908855     0.2094951
     991.5     0.1882734     0.2090182
     992.5     0.1869789     0.2085499
     993.5     0.1881302     0.2080799
     994.5     0.1815706     0.2076205
     995.5     0.1797728     0.2071490
     996.5     0.1837620     0.2066775
     997.5     0.1760341     0.2062162
     998.5     0.1746274     0.2058227
     999.5     0.1682039     0.2052936
    1000.5     0.1655787     0.2048812
    1001.5     0.1723025     0.2043545
    1002.5     0.1623472     0.2038892
    1003.5     0.1603611     0.2034838
    1004.5     0.1498237     0.2030029
    1005.5     0.1560174     0.2025266
    1006.5     0.1531111     0.2020740
    1007.5     0.1403759     0.2016468
    1008.5     0.1476282     0.2011751
    1009.5     0.1369759     0.2008059
    1010.5     0.1324850     0.2005579
    1011.5     0.1318132     0.1998436
    1012.5     0.1337630     0.1993761
    1013.5     0.1261479     0.1989407
    1014.5     0.1184807     0.1990265
    1015.5     0.1214141     0.1980409
    1016.5     0.1170295     0.1975928
    1017.5     0.1185664     0.1973775
    1018.5     0.1084459     0.1967202
    1019.5     0.1129980     0.1962400
    1020.5     0.1023511     0.1957888
    1021.5     0.1046649     0.1953382
    1022.5     0.1021038     0.1948880
    1023.5     0.1058436     0.1944267
    1024.5     0.0993441     0.1939827
    1025.5     0.1032973     0.1935278
    1026.5     0.0990897     0.1930767
    1027.5     0.1011050     0.1926367
    1028.5     0.0991539     0.1924147
    1029.5     0.1007153     0.1919688
    1030.5     0.1022930     0.1913627
    1031.5     0.0985846     0.1908665
    1032.5     0.0985649     0.1904593
    1033.5     0.0971183     0.1899717
    1034.5     0.0965397     0.1895353
    1035.5     0.0936240     0.1890956
    1036.5     0.0831833     0.1886524
    1037.5     0.0856628     0.1882313
    1038.5     0.0807609     0.1877950
    1039.5     0.0761160     0.1874902
    1040.5     0.0746110     0.1869158
    1041.5     0.0791790     0.1864744
    1042.5     0.1446512     0.1860046
    1043.5     0.1515276     0.1855209
    1044.5     0.1308094     0.1850761
    1045.5     0.1184000     0.1846580
    1046.5     0.0924838     0.1842679
    1047.5     0.0883536     0.1838149
    1048.5     0.0844497     0.1834361
    1049.5     0.0863383     0.1831102
    1050.5     0.0687293     0.1826292
    1051.5     0.0830725     0.1822355
    1052.5     0.0712101     0.1817308
    1053.5     0.0737483     0.1812828
    1054.5     0.0754979     0.1808278
    1055.5     0.0814692     0.1805417
    1056.5     0.0788482     0.1799605
    1057.5     0.0827267     0.1795624
    1058.5     0.0825010     0.1791451
    1059.5     0.0853834     0.1786854
    1060.5     0.0844486     0.1783963
    1061.5     0.0894237     0.1777779
    1062.5     0.1027458     0.1774972
    1063.5     0.1069788     0.1768962
    1064.5     0.1161331     0.1764609
    1065.5     0.1270418     0.1762184
    1066.5     0.1267441     0.1768546
    1067.5     0.1462039     0.1751783
    1068.5     0.1420265     0.1747220
    1069.5     0.1530927     0.1742936
    1070.5     0.1542581     0.1738831
    1071.5     0.1560194     0.1734584
    1072.5     0.1604669     0.1730954
    1073.5     0.1557934     0.1726456
    1074.5     0.1454612     0.1728115
    1075.5     0.1547540     0.1717655
    1076.5     0.1572968     0.1713511
    1077.5     0.1543304     0.1709109
    1078.5     0.1547546     0.1704863
    1079.5     0.1546437     0.1700702
    1080.5     0.1560337     0.1696350
    1081.5     0.1467681     0.1692708
    1082.5     0.1544811     0.1688320
    1083.5     0.1531022     0.1684196
    1084.5     0.1531666     0.1680086
    1085.5     0.1519876     0.1676729
    1086.5     0.1528668     0.1671755
    1087.5     0.1489394     0.1667741
    1088.5     0.1518330     0.1663541
    1089.5     0.1515677     0.1659392
    1090.5     0.1519448     0.1655946
    1091.5     0.1475069     0.1657688
    1092.5     0.1509397     0.1647107
    1093.5     0.1505596     0.1642903
    1094.5     0.1475968     0.1638760
    1095.5     0.1510738     0.1634642
    1096.5     0.1506124     0.1630557
    1097.5     0.1499702     0.1626464
    1098.5     0.1484536     0.1622494
    1099.5     0.1442754     0.1623951
    1100.5     0.1477159     0.1614814
    1101.5     0.1418467     0.1617095
    1102.5     0.1467437     0.1606288
    1103.5     0.1473964     0.1601905
    1104.5     0.1477005     0.1598004
    1105.5     0.1476875     0.1594255
    1106.5     0.1379463     0.1603304
    1107.5     0.1456134     0.1587231
    1108.5     0.1468255     0.1582350
    1109.5     0.1467272     0.1578271
    1110.5     0.1456550     0.1574845
    1111.5     0.1346295     0.1580814
    1112.5     0.1451649     0.1566818
    1113.5     0.1447135     0.1562425
    1114.5     0.1445228     0.1558508
    1115.5     0.1435420     0.1554497
    1116.5     0.1424993     0.1550567
    1117.5     0.1430827     0.1547293
    1118.5     0.1399108     0.1542749
    1119.5     0.1415725     0.1538882
    1120.5     0.1369125     0.1539476
    1121.5     0.1327088     0.1543934
    1122.5     0.1389150     0.1527159
    1123.5     0.1398365     0.1523111
    1124.5     0.1379133     0.1518970
    1125.5     0.1386361     0.1515038
    1126.5     0.1396340     0.1511065
    1127.5     0.1357989     0.1507109
    1128.5     0.1407226     0.1503222
    1129.5     0.1380433     0.1499563
    1130.5     0.1365007     0.1495700
    1131.5     0.1358806     0.1491984
    1132.5     0.1368506     0.1488307
    1133.5     0.1376018     0.1484828
    1134.5     0.1364382     0.1481981
    1135.5     0.1151820     0.1505903
    1136.5     0.1315999     0.1478374
    1137.5     0.1257375     0.1481531
    1138.5     0.1348937     0.1466057
    1139.5     0.1356487     0.1461818
    1140.5     0.1359041     0.1458017
    1141.5     0.1342263     0.1454578
    1142.5     0.1347236     0.1450347
    1143.5     0.1320741     0.1446590
    1144.5     0.1331258     0.1442753
    1145.5     0.1328545     0.1439014
    1146.5     0.1305363     0.1435302
    1147.5     0.1308912     0.1431665
    1148.5     0.1303471     0.1428304
    1149.5     0.1213784     0.1436656
    1150.5     0.1272812     0.1420909
    1151.5     0.1245227     0.1421637
    1152.5     0.1230110     0.1421480
    1153.5     0.1283627     0.1409361
    1154.5     0.1252561     0.1405641
    1155.5     0.1277455     0.1401691
    1156.5     0.1277146     0.1397964
    1157.5     0.1274175     0.1394348
    1158.5     0.1252060     0.1390847
    1159.5     0.1252690     0.1387174
    1160.5     0.1242263     0.1383597
    1161.5     0.1257072     0.1380062
    1162.5     0.1261062     0.1376491
    1163.5     0.1249246     0.1373236
    1164.5     0.1239879     0.1372522
    1165.5     0.1105016     0.1382000
    1166.5     0.1252984     0.1363702
    1167.5     0.1267046     0.1358455
    1168.5     0.1270315     0.1354641
    1169.5     0.1255335     0.1351556
    1170.5     0.1244236     0.1347831
    1171.5     0.1244344     0.1344500
    1172.5     0.1233639     0.1341401
    1173.5     0.1143850     0.1349214
    1174.5     0.0928505     0.1375038
    1175.5     0.1192418     0.1334430
    1176.5     0.1210084     0.1327398
    1177.5     0.1212394     0.1322628
    1178.5     0.1204424     0.1319644
    1179.5     0.1211242     0.1315335
    1180.5     0.1167729     0.1313486
    1181.5     0.1204160     0.1308599
    1182.5     0.1206112     0.1304939
    1183.5     0.1203811     0.1301665
    1184.5     0.1194756     0.1298964
    1185.5     0.1183374     0.1296435
    1186.5     0.1058261     0.1312130
    1187.5     0.1040094     0.1309705
    1188.5     0.1185850     0.1285640
    1189.5     0.1194505     0.1281165
    1190.5     0.1177488     0.1278019
    1191.5     0.1168109     0.1275440
    1192.5     0.1180137     0.1270703
    1193.5     0.1177620     0.1268176
    1194.5     0.1180501     0.1263514
    1195.5     0.1187633     0.1260458
    1196.5     0.1175591     0.1257520
    1197.5     0.1136935     0.1259836
    1198.5     0.0996991     0.1274134
    1199.5     0.1168893     0.1247375
    1200.5     0.1177758     0.1243005
    1201.5     0.1160544     0.1239561
    1202.5     0.1161167     0.1235924
    1203.5     0.1160285     0.1232597
    1204.5     0.1166812     0.1229273
    1205.5     0.1156413     0.1226946
    1206.5     0.1136767     0.1224797
    1207.5     0.1151262     0.1219846
    1208.5     0.1146105     0.1217173
    1209.5     0.1134599     0.1214098
    1210.5     0.1088726     0.1213574
    1211.5     0.0932040     0.1230694
    1212.5     0.0899523     0.1238580
    1213.5     0.1120519     0.1202948
    1214.5     0.1117163     0.1198783
    1215.5     0.1110218     0.1195349
    1216.5     0.1079809     0.1190898
    1217.5     0.1090230     0.1188843
    1218.5     0.0922429     0.1209005
    1219.5     0.1055098     0.1183067
    1220.5     0.1031206     0.1180163
    1221.5     0.1025524     0.1177780
    1222.5     0.1059653     0.1172723
    1223.5     0.1047542     0.1169185
    1224.5     0.0972618     0.1182590
    1225.5     0.0837168     0.1194782
    1226.5     0.1040780     0.1162356
    1227.5     0.1088041     0.1154915
    1228.5     0.1025265     0.1151503
    1229.5     0.0976335     0.1150182
    1230.5     0.0990967     0.1145249
    1231.5     0.1081830     0.1141320
    1232.5     0.1070817     0.1138599
    1233.5     0.1018809     0.1135770
    1234.5     0.1068785     0.1132004
    1235.5     0.1001256     0.1129667
    1236.5     0.0912654     0.1129216
    1237.5     0.0893308     0.1127585
    1238.5     0.0925924     0.1121378
    1239.5     0.0975459     0.1125996
    1240.5     0.0948821     0.1116483
    1241.5     0.0897051     0.1112520
    1242.5     0.0905407     0.1114760
    1243.5     0.0831307     0.1123440
    1244.5     0.0751548     0.1136518
    1245.5     0.0771301     0.1103349
    1246.5     0.0863803     0.1097325
    1247.5     0.0767964     0.1095625
    1248.5     0.0933037     0.1092655
    1249.5     0.0827385     0.1088507
    1250.5     0.0913841     0.1083784
    1251.5     0.0896741     0.1084628
    1252.5     0.0859658     0.1082756
    1253.5     0.0585532     0.1080928
    1254.5     0.0794038     0.1075868
    1255.5     0.0826495     0.1070144
    1256.5     0.0755124     0.1068359
    1257.5     0.0849170     0.1067102
    1258.5     0.0753522     0.1077101
    1259.5     0.0504776     0.1080937
    1260.5     0.0425058     0.1108427
    1261.5     0.0619582     0.1065038
    1262.5     0.0618165     0.1054541
    1263.5     0.0577671     0.1055011
    1264.5     0.0717154     0.1051934
    1265.5     0.0524775     0.1065486
    1266.5     0.0636057     0.1066506
    1267.5     0.0539782     0.1050143
    1268.5     0.0472082     0.1071334
    1269.5     0.0504288     0.1062626
    1270.5     0.0450431     0.1057869
    1271.5     0.0297114     0.1073242
    1272.5     0.0534104     0.1052269
    1273.5     0.0621148     0.1027726
    1274.5     0.0607495     0.1017326
    1275.5     0.0486514     0.1015573
    1276.5     0.0535171     0.1011952
    1277.5     0.0513435     0.1008269
    1278.5     0.0614015     0.1003544
    1279.5     0.0625052     0.1010197
    1280.5     0.0604318     0.1015923
    1281.5     0.0575573     0.1002426
    1282.5     0.0501578     0.0994902
    1283.5     0.0464363     0.0996303
    1284.5     0.0671711     0.1003746
    1285.5     0.0766098     0.0987826
    1286.5     0.0662766     0.0993176
    1287.5     0.0431817     0.1020841
    1288.5     0.0374394     0.1017083
    1289.5     0.0536355     0.0981016
    1290.5     0.0592462     0.0993366
    1291.5     0.0653872     0.0969667
    1292.5     0.0502614     0.0968978
    1293.5     0.0484554     0.0966227
    1294.5     0.0445263     0.0963159
    1295.5     0.0471755     0.0960993
    1296.5     0.0437298     0.0985567
    1297.5     0.0320067     0.0963033
    1298.5     0.0506843     0.0949532
    1299.5     0.0417483     0.0949105
    1300.5     0.0412577     0.0945503
    1301.5     0.0325667     0.0945653
    1302.5     0.0313825     0.0944488
    1303.5     0.0223704     0.0945510
    1304.5     0.0209383     0.0942889
    1305.5     0.0179387     0.0951809
    1306.5     0.0288962     0.0944355
    1307.5     0.0577863     0.0941884
    1308.5     0.0510902     0.0956193
    1309.5     0.0590792     0.0926524
    1310.5     0.0665745     0.0923268
    1311.5     0.0500178     0.0928519
    1312.5     0.0437696     0.0958655
    1313.5     0.0431598     0.0957057
    1314.5     0.0527894     0.0943863
    1315.5     0.0639148     0.0923526
    1316.5     0.0444511     0.0941236
    1317.5     0.0518792     0.0940004
    1318.5     0.0425307     0.0943537
    1319.5     0.0427447     0.0944007
    1320.5     0.0462628     0.0936075
    1321.5     0.0603741     0.0904472
    1322.5     0.0523727     0.0896892
    1323.5     0.0603597     0.0907509
    1324.5     0.0674771     0.0888043
    1325.5     0.0731715     0.0881043
    1326.5     0.0605287     0.0882217
    1327.5     0.0329980     0.0889963
    1328.5     0.0674987     0.0875610
    1329.5     0.0592641     0.0889109
    1330.5     0.0685928     0.0876663
    1331.5     0.0657525     0.0866385
    1332.5     0.0239762     0.0879189
    1333.5     0.0602964     0.0868632
    1334.5     0.0652202     0.0866215
    1335.5     0.0596111     0.0875148
    1336.5     0.0363303     0.0897684
    1337.5     0.0283770     0.0888056
    1338.5     0.0329238     0.0897505
    1339.5     0.0325393     0.0896109
    1340.5     0.0278247     0.0893923
    1341.5     0.0311069     0.0873268
    1342.5     0.0325533     0.0855769
    1343.5     0.0579672     0.0846121
    1344.5     0.0601276     0.0844269
    1345.5     0.0635043     0.0838005
    1346.5     0.0359245     0.0836125
    1347.5     0.0422900     0.0836451
    1348.5     0.0491055     0.0843236
    1349.5     0.0366417     0.0862045
    1350.5     0.0500291     0.0833107
    1351.5     0.0416548     0.0825571
    1352.5     0.0568551     0.0825074
    1353.5     0.0484490     0.0822507
    1354.5     0.0410334     0.0845843
    1355.5     0.0350610     0.0835953
    1356.5     0.0439568     0.0817595
    1357.5     0.0564201     0.0819466
    1358.5     0.0433764     0.0826070
    1359.5     0.0492003     0.0819018
    1360.5     0.0356438     0.0833106
    1361.5     0.0321329     0.0837347
    1362.5     0.0272255     0.0837235
    1363.5     0.0255158     0.0834939
    1364.5     0.0435984     0.0816898
    1365.5     0.0488884     0.0804216
    1366.5     0.0508600     0.0797901
    1367.5     0.0507383     0.0803409
    1368.5     0.0262000     0.0820882
    1369.5     0.0411044     0.0809673
    1370.5     0.0490838     0.0794460
    1371.5     0.0483562     0.0796568
    1372.5     0.0377639     0.0806583
    1373.5     0.0223406     0.0810604
    1374.5     0.0263993     0.0808046
    1375.5     0.0265329     0.0803853
    1376.5     0.0450310     0.0787505
    1377.5     0.0441826     0.0785122
    1378.5     0.0378372     0.0788351
    1379.5     0.0378054     0.0786577
    1380.5     0.0462965     0.0772927
    1381.5     0.0516791     0.0763860
    1382.5     0.0491093     0.0765552
    1383.5     0.0453918     0.0764936
    1384.5     0.0492001     0.0761059
    1385.5     0.0433397     0.0768926
    1386.5     0.0273911     0.0779197
    1387.5     0.0191970     0.0778907
    1388.5     0.0342652     0.0770559
    1389.5     0.0411501     0.0760271
    1390.5     0.0368650     0.0762353
    1391.5     0.0411807     0.0755572
    1392.5     0.0401105     0.0754981
    1393.5     0.0313730     0.0760444
    1394.5     0.0165315     0.0762813
    1395.5     0.0204189     0.0759735
    1396.5     0.0306738     0.0753653
    1397.5     0.0273551     0.0752567
    1398.5     0.0252653     0.0751513
    1399.5     0.0177905     0.0750740
    1400.5     0.0335492     0.0742081
    1401.5     0.0405118     0.0732381
    1402.5     0.0410639     0.0728569
    1403.5     0.0370485     0.0732274
    1404.5     0.0243139     0.0737653
    1405.5     0.0246730     0.0735194
    1406.5     0.0392538     0.0722588
    1407.5     0.0427478     0.0714101
    1408.5     0.0421766     0.0712348
    1409.5     0.0381543     0.0714887
    1410.5     0.0392114     0.0712182
    1411.5     0.0293455     0.0718561
    1412.5     0.0361450     0.0709793
    1413.5     0.0414264     0.0701263
    1414.5     0.0353309     0.0705483
    1415.5     0.0338427     0.0707740
    1416.5     0.0274019     0.0710215
    1417.5     0.0196079     0.0710794
    1418.5     0.0185056     0.0708607
    1419.5     0.0111503     0.0707544
    1420.5     0.0231604     0.0703027
    1421.5     0.0299068     0.0697005
    1422.5     0.0308358     0.0693807
    1423.5     0.0178346     0.0697312
    1424.5     0.0225099     0.0693750
    1425.5     0.0339161     0.0683992
    1426.5     0.0354430     0.0679883
    1427.5     0.0349369     0.0678593
    1428.5     0.0273629     0.0683493
    1429.5     0.0188023     0.0684352
    1430.5     0.0204438     0.0681749
    1431.5     0.0282507     0.0675906
    1432.5     0.0298846     0.0673347
    1433.5     0.0222448     0.0674807
    1434.5     0.0279603     0.0670088
    1435.5     0.0201914     0.0672009
    1436.5     0.0111342     0.0671719
    1437.5     0.0163746     0.0668818
    1438.5     0.0262309     0.0663096
    1439.5     0.0303679     0.0657196
    1440.5     0.0324312     0.0652589
    1441.5     0.0330925     0.0649867
    1442.5     0.0332786     0.0646363
    1443.5     0.0345307     0.0643101
    1444.5     0.0337808     0.0642530
    1445.5     0.0300999     0.0644835
    1446.5     0.0232222     0.0646898
    1447.5     0.0171113     0.0647803
    1448.5     0.0180745     0.0645358
    1449.5     0.0276355     0.0638515
    1450.5     0.0280474     0.0635736
    1451.5     0.0242834     0.0636487
    1452.5     0.0219454     0.0635911
    1453.5     0.0241439     0.0632596
    1454.5     0.0183151     0.0633593
    1455.5     0.0132267     0.0632953
    1456.5     0.0093468     0.0631442
    1457.5     0.0104865     0.0629370
    1458.5     0.0104912     0.0627406
    1459.5     0.0133364     0.0624943
    1460.5     0.0222406     0.0620188
    1461.5     0.0244263     0.0616593
    1462.5     0.0239843     0.0614811
    1463.5     0.0205960     0.0614861
    1464.5     0.0112671     0.0615588
    1465.5     0.0127911     0.0613275
    1466.5     0.0201178     0.0608874
    1467.5     0.0228346     0.0605606
    1468.5     0.0250229     0.0602288
    1469.5     0.0228887     0.0601586
    1470.5     0.0192933     0.0601818
    1471.5     0.0108816     0.0602150
    1472.5     0.0103636     0.0600459
    1473.5     0.0094454     0.0598710
    1474.5     0.0161247     0.0595567
    1475.5     0.0166401     0.0593578
    1476.5     0.0113724     0.0592778
    1477.5     0.0220403     0.0587424
    1478.5     0.0250207     0.0583045
    1479.5     0.0256998     0.0580362
    1480.5     0.0220559     0.0581468
    1481.5     0.0148127     0.0582647
    1482.5     0.0241112     0.0576041
    1483.5     0.0244015     0.0573263
    1484.5     0.0229549     0.0572527
    1485.5     0.0215429     0.0572665
    1486.5     0.0144186     0.0574036
    1487.5     0.0094591     0.0573004
    1488.5     0.0157755     0.0570105
    1489.5     0.0092805     0.0569552
    1490.5     0.0094362     0.0567693
    1491.5     0.0145297     0.0564760
    1492.5     0.0196006     0.0560701
    1493.5     0.0195004     0.0558695
    1494.5     0.0183205     0.0557904
    1495.5     0.0122496     0.0558122
    1496.5     0.0083015     0.0556966
    1497.5     0.0139910     0.0554191
    1498.5     0.0092646     0.0553287
    1499.5     0.0124131     0.0550888
    1500.5     0.0154295     0.0548112
    1501.5     0.0135552     0.0547007
    1502.5     0.0165901     0.0544306
    1503.5     0.0155315     0.0542936
    1504.5     0.0115469     0.0542461
    1505.5     0.0066082     0.0541546
    1506.5     0.0067249     0.0539838
    1507.5     0.0074067     0.0538139
    1508.5     0.0083539     0.0536335
    1509.5     0.0101168     0.0534451
    1510.5     0.0132127     0.0532154
    1511.5     0.0148039     0.0530004
    1512.5     0.0103857     0.0529295
    1513.5     0.0169496     0.0525693
    1514.5     0.0136910     0.0525028
    1515.5     0.0117163     0.0523959
    1516.5     0.0081364     0.0522841
    1517.5     0.0070343     0.0521247
    1518.5     0.0129379     0.0518525
    1519.5     0.0115963     0.0517201
    1520.5     0.0074673     0.0516189
    1521.5     0.0069911     0.0514579
    1522.5     0.0069635     0.0512894
    1523.5     0.0099154     0.0510781
    1524.5     0.0109967     0.0509011
    1525.5     0.0073987     0.0507988
    1526.5     0.0124834     0.0505532
    1527.5     0.0100231     0.0504384
    1528.5     0.0089708     0.0502820
    1529.5     0.0148558     0.0499518
    1530.5     0.0158494     0.0497443
    1531.5     0.0114649     0.0497697
    1532.5     0.0106693     0.0496181
    1533.5     0.0061319     0.0495376
    1534.5     0.0093348     0.0493269
    1535.5     0.0114719     0.0491221
    1536.5     0.0119453     0.0489250
    1537.5     0.0102447     0.0488283
    1538.5     0.0057639     0.0487491
    1539.5     0.0058443     0.0485965
    1540.5     0.0057786     0.0484378
    1541.5     0.0067510     0.0482692
    1542.5     0.0064535     0.0481147
    1543.5     0.0080486     0.0479392
    1544.5     0.0090329     0.0477708
    1545.5     0.0074782     0.0476326
    1546.5     0.0133788     0.0473240
    1547.5     0.0146741     0.0470895
    1548.5     0.0138348     0.0469714
    1549.5     0.0095006     0.0469866
    1550.5     0.0096716     0.0468303
    1551.5     0.0129063     0.0465447
    1552.5     0.0120858     0.0464261
    1553.5     0.0098308     0.0463702
    1554.5     0.0061334     0.0462878
    1555.5     0.0096912     0.0460778
    1556.5     0.0085623     0.0459477
    1557.5     0.0054128     0.0458535
    1558.5     0.0049967     0.0457112
    1559.5     0.0052895     0.0455606
    1560.5     0.0053784     0.0454132
    1561.5     0.0090584     0.0452024
    1562.5     0.0115449     0.0449749
    1563.5     0.0116060     0.0448056
    1564.5     0.0078415     0.0447705
    1565.5     0.0094990     0.0445824
    1566.5     0.0126522     0.0443117
    1567.5     0.0127555     0.0441677
    1568.5     0.0085335     0.0441689
    1569.5     0.0052229     0.0440913
    1570.5     0.0079919     0.0438906
    1571.5     0.0120221     0.0436141
    1572.5     0.0122654     0.0434427
    1573.5     0.0118395     0.0433331
    1574.5     0.0098327     0.0432727
    1575.5     0.0058599     0.0432232
    1576.5     0.0049595     0.0430991
    1577.5     0.0075819     0.0429086
    1578.5     0.0113072     0.0426426
    1579.5     0.0135223     0.0423795
    1580.5     0.0148686     0.0421397
    1581.5     0.0156392     0.0419321
    1582.5     0.0151552     0.0418285
    1583.5     0.0161260     0.0416191
    1584.5     0.0169259     0.0413808
    1585.5     0.0170666     0.0412177
    1586.5     0.0171288     0.0410701
    1587.5     0.0170036     0.0409300
    1588.5     0.0171212     0.0407905
    1589.5     0.0132179     0.0409656
    1590.5     0.0147505     0.0407306
    1591.5     0.0129023     0.0407004
    1592.5     0.0161293     0.0403460
    1593.5     0.0157058     0.0402459
    1594.5     0.0094095     0.0404946
    1595.5     0.0148231     0.0400736
    1596.5     0.0119929     0.0400795
    1597.5     0.0166085     0.0395847
    1598.5     0.0168689     0.0394120
    1599.5     0.0166538     0.0392906
    1600.5     0.0151228     0.0393267
    1601.5     0.0110051     0.0394495
    1602.5     0.0128332     0.0392457
    1603.5     0.0096877     0.0392674
    1604.5     0.0155154     0.0387692
    1605.5     0.0157052     0.0386247
    1606.5     0.0116329     0.0387899
    1607.5     0.0095631     0.0387653
