Flux units are Wm-2/cm-1
    wavn(cm-1) flxtoa_up     flxsfc_dn
     825.5     0.3636749     0.1122134
     826.5     0.3767355     0.0680614
     827.5     0.3452917     0.1705731
     828.5     0.3731070     0.0733681
     829.5     0.3777366     0.0588874
     830.5     0.3774726     0.0578097
     831.5     0.3771114     0.0567796
     832.5     0.3765645     0.0566382
     833.5     0.3762348     0.0559051
     834.5     0.3753840     0.0564958
     835.5     0.3681882     0.0793128
     836.5     0.3739165     0.0567163
     837.5     0.3732800     0.0566046
     838.5     0.3717693     0.0593431
     839.5     0.3480538     0.1337082
     840.5     0.3555149     0.1083674
     841.5     0.3612840     0.0839662
     842.5     0.3658685     0.0647432
     843.5     0.3661961     0.0585426
     844.5     0.3646096     0.0589741
     845.5     0.3626913     0.0612485
     846.5     0.3619734     0.0601605
     847.5     0.3616097     0.0598656
     848.5     0.3606187     0.0634080
     849.5     0.3297530     0.1593027
     850.5     0.3576544     0.0693031
     851.5     0.3566536     0.0743127
     852.5     0.3050637     0.2389715
     853.5     0.3482789     0.1072522
     854.5     0.3286846     0.1679772
     855.5     0.3610450     0.0637157
     856.5     0.3641496     0.0523589
     857.5     0.3645039     0.0501652
     858.5     0.3598792     0.0649263
     859.5     0.3621002     0.0560783
     860.5     0.3644435     0.0474855
     861.5     0.3640757     0.0469335
     862.5     0.3634306     0.0472239
     863.5     0.3628052     0.0472452
     864.5     0.3545526     0.0718298
     865.5     0.3408528     0.1153389
     866.5     0.3609853     0.0479628
     867.5     0.3608230     0.0459643
     868.5     0.3602442     0.0458531
     869.5     0.3594629     0.0464369
     870.5     0.3555745     0.0575293
     871.5     0.3305471     0.1326474
     872.5     0.3571842     0.0479930
     873.5     0.3574654     0.0450005
     874.5     0.3569862     0.0444976
     875.5     0.3559794     0.0456751
     876.5     0.3554555     0.0452804
     877.5     0.3543395     0.0469004
     878.5     0.3328636     0.1128907
     879.5     0.3530385     0.0474337
     880.5     0.3519005     0.0491207
     881.5     0.3469370     0.0623404
     882.5     0.3513428     0.0466160
     883.5     0.3313973     0.1073672
     884.5     0.3483014     0.0530537
     885.5     0.3507000     0.0440857
     886.5     0.3463124     0.0562712
     887.5     0.3225766     0.1248468
     888.5     0.3365337     0.0819258
     889.5     0.3473086     0.0464594
     890.5     0.3438221     0.0566988
     891.5     0.3414231     0.0615805
     892.5     0.3476758     0.0404250
     893.5     0.3472896     0.0399675
     894.5     0.3469448     0.0395165
     895.5     0.3460374     0.0405535
     896.5     0.3447278     0.0431339
     897.5     0.3426677     0.0485121
     898.5     0.3446895     0.0398334
     899.5     0.3448484     0.0381008
     900.5     0.3440305     0.0385057
     901.5     0.3438890     0.0376370
     902.5     0.3424185     0.0398847
     903.5     0.3425097     0.0378640
     904.5     0.3416950     0.0383311
     905.5     0.3395102     0.0431226
     906.5     0.3295256     0.0730698
     907.5     0.3384428     0.0418218
     908.5     0.3168538     0.1034735
     909.5     0.3229313     0.0851751
     910.5     0.3323549     0.0526120
     911.5     0.3352038     0.0402275
     912.5     0.3342850     0.0398902
     913.5     0.3296427     0.0516464
     914.5     0.3303002     0.0471370
     915.5     0.3322375     0.0389080
     916.5     0.3314974     0.0393232
     917.5     0.3312309     0.0387046
     918.5     0.3243701     0.0590428
     919.5     0.3289984     0.0395581
     920.5     0.3285138     0.0413170
     921.5     0.3155707     0.0690551
     922.5     0.3048485     0.1012237
     923.5     0.3257273     0.0411146
     924.5     0.3173738     0.0688397
     925.5     0.3171920     0.0676431
     926.5     0.3252500     0.0390498
     927.5     0.3239173     0.0393730
     928.5     0.3213352     0.0460272
     929.5     0.3215615     0.0421941
     930.5     0.3222489     0.0397073
     931.5     0.3222703     0.0392227
     932.5     0.3210272     0.0412851
     933.5     0.3239128     0.0361625
     934.5     0.3206089     0.0409459
     935.5     0.3248719     0.0335298
     936.5     0.3190865     0.0422131
     937.5     0.3245741     0.0334245
     938.5     0.3174204     0.0433628
     939.5     0.3243108     0.0307292
     940.5     0.3136972     0.0497602
     941.5     0.3200106     0.0403152
     942.5     0.3135321     0.0452692
     943.5     0.3216612     0.0314501
     944.5     0.3077349     0.0587623
     945.5     0.3138242     0.0415760
     946.5     0.3155502     0.0405687
     947.5     0.3068422     0.0547465
     948.5     0.2927756     0.1067021
     949.5     0.3076542     0.0481873
     950.5     0.3180268     0.0300522
     951.5     0.3081494     0.0438609
     952.5     0.3086243     0.0421400
     953.5     0.3066535     0.0585671
     954.5     0.3063789     0.0461645
     955.5     0.3029056     0.0662348
     956.5     0.3089129     0.0375937
     957.5     0.3105072     0.0338089
     958.5     0.3143811     0.0278327
     959.5     0.3067944     0.0451129
     960.5     0.3132842     0.0280170
     961.5     0.3110866     0.0306132
     962.5     0.3127934     0.0255699
     963.5     0.3083972     0.0310334
     964.5     0.3055933     0.0343300
     965.5     0.3080450     0.0336614
     966.5     0.2977706     0.0513840
     967.5     0.2998167     0.0412432
     968.5     0.3079819     0.0274897
     969.5     0.2988024     0.0398912
     970.5     0.2953092     0.0470003
     971.5     0.2883083     0.0668242
     972.5     0.3035626     0.0316171
     973.5     0.2844046     0.0725794
     974.5     0.2912880     0.0508113
     975.5     0.2882937     0.0615042
     976.5     0.2963133     0.0437426
     977.5     0.2871305     0.0587389
     978.5     0.2928394     0.0395910
     979.5     0.2942521     0.0360016
     980.5     0.2941001     0.0336042
     981.5     0.2949232     0.0317643
     982.5     0.2938475     0.0332496
     983.5     0.2915052     0.0330114
     984.5     0.2884516     0.0372933
     985.5     0.2931369     0.0287953
     986.5     0.2887500     0.0294269
     987.5     0.2879154     0.0287834
     988.5     0.2873606     0.0282794
     989.5     0.2857570     0.0280972
     990.5     0.2823927     0.0306232
     991.5     0.2796722     0.0292248
     992.5     0.2780784     0.0293719
     993.5     0.2797563     0.0282032
     994.5     0.2702907     0.0331377
     995.5     0.2680050     0.0330417
     996.5     0.2740211     0.0298914
     997.5     0.2629655     0.0345838
     998.5     0.2575188     0.0495945
     999.5     0.2518761     0.0401044
    1000.5     0.2455062     0.0522908
    1001.5     0.2577544     0.0367531
    1002.5     0.2442079     0.0413793
    1003.5     0.2399038     0.0520762
    1004.5     0.2257655     0.0518715
    1005.5     0.2365417     0.0437724
    1006.5     0.2316973     0.0448604
    1007.5     0.2130093     0.0561551
    1008.5     0.2242350     0.0491066
    1009.5     0.2057322     0.0669588
    1010.5     0.1962269     0.0933568
    1011.5     0.1998731     0.0613530
    1012.5     0.2056962     0.0573809
    1013.5     0.1929066     0.0642303
    1014.5     0.1740693     0.1142877
    1015.5     0.1855945     0.0679054
    1016.5     0.1786576     0.0721261
    1017.5     0.1784376     0.0983945
    1018.5     0.1659163     0.0800469
    1019.5     0.1738547     0.0734694
    1020.5     0.1574518     0.0800601
    1021.5     0.1614306     0.0782505
    1022.5     0.1574375     0.0810112
    1023.5     0.1641835     0.0773648
    1024.5     0.1512759     0.0828060
    1025.5     0.1583632     0.0800648
    1026.5     0.1509347     0.0816336
    1027.5     0.1554121     0.0826289
    1028.5     0.1464607     0.1114144
    1029.5     0.1496264     0.1081466
    1030.5     0.1552755     0.0889552
    1031.5     0.1493934     0.0837320
    1032.5     0.1481765     0.0877941
    1033.5     0.1492989     0.0796708
    1034.5     0.1435936     0.0817770
    1035.5     0.1428361     0.0809445
    1036.5     0.1242565     0.0836100
    1037.5     0.1278332     0.0869291
    1038.5     0.1190778     0.0880561
    1039.5     0.1102959     0.1072578
    1040.5     0.1090274     0.0908279
    1041.5     0.1161802     0.0882436
    1042.5     0.2213351     0.0465609
    1043.5     0.2293691     0.0419923
    1044.5     0.2024830     0.0459310
    1045.5     0.1835818     0.0571542
    1046.5     0.1417134     0.0809731
    1047.5     0.1345017     0.0780602
    1048.5     0.1269831     0.0941111
    1049.5     0.1282232     0.1034268
    1050.5     0.0959382     0.1151624
    1051.5     0.1238048     0.1060039
    1052.5     0.1016247     0.1104793
    1053.5     0.1068163     0.1089280
    1054.5     0.1105310     0.1016832
    1055.5     0.1160896     0.1170151
    1056.5     0.1176378     0.0959903
    1057.5     0.1207086     0.1018636
    1058.5     0.1220594     0.1000465
    1059.5     0.1289119     0.0902509
    1060.5     0.1256748     0.1022077
    1061.5     0.1377483     0.0765943
    1062.5     0.1540992     0.0860318
    1063.5     0.1643555     0.0608934
    1064.5     0.1789160     0.0548052
    1065.5     0.1898034     0.0701575
    1066.5     0.1796980     0.1176051
    1067.5     0.2205701     0.0423004
    1068.5     0.2177999     0.0354303
    1069.5     0.2322192     0.0313743
    1070.5     0.2310493     0.0372256
    1071.5     0.2333381     0.0362534
    1072.5     0.2392832     0.0399482
    1073.5     0.2305925     0.0436942
    1074.5     0.2031377     0.0993136
    1075.5     0.2329224     0.0347780
    1076.5     0.2361212     0.0350482
    1077.5     0.2304848     0.0376814
    1078.5     0.2311872     0.0369286
    1079.5     0.2318580     0.0348226
    1080.5     0.2382278     0.0240364
    1081.5     0.2214402     0.0398548
    1082.5     0.2325705     0.0321186
    1083.5     0.2308736     0.0320236
    1084.5     0.2315653     0.0305319
    1085.5     0.2262712     0.0437450
    1086.5     0.2329282     0.0260854
    1087.5     0.2281304     0.0277968
    1088.5     0.2327567     0.0240228
    1089.5     0.2327307     0.0228418
    1090.5     0.2296090     0.0339588
    1091.5     0.2108724     0.0825151
    1092.5     0.2320569     0.0221667
    1093.5     0.2325599     0.0196541
    1094.5     0.2291608     0.0193076
    1095.5     0.2336864     0.0176361
    1096.5     0.2330314     0.0178469
    1097.5     0.2320819     0.0179995
    1098.5     0.2293812     0.0207919
    1099.5     0.2069361     0.0805642
    1100.5     0.2254905     0.0298959
    1101.5     0.2024429     0.0878829
    1102.5     0.2255949     0.0247185
    1103.5     0.2285471     0.0183139
    1104.5     0.2287546     0.0190309
    1105.5     0.2277407     0.0221851
    1106.5     0.1924781     0.1078319
    1107.5     0.2206438     0.0363899
    1108.5     0.2269956     0.0209004
    1109.5     0.2278457     0.0177772
    1110.5     0.2235377     0.0273499
    1111.5     0.1891066     0.1062422
    1112.5     0.2239482     0.0241574
    1113.5     0.2259276     0.0162218
    1114.5     0.2255837     0.0168165
    1115.5     0.2248243     0.0153923
    1116.5     0.2234016     0.0158529
    1117.5     0.2198751     0.0284964
    1118.5     0.2195780     0.0175190
    1119.5     0.2214419     0.0181037
    1120.5     0.2004484     0.0697405
    1121.5     0.1877464     0.1019941
    1122.5     0.2172149     0.0204625
    1123.5     0.2188054     0.0187648
    1124.5     0.2178316     0.0149641
    1125.5     0.2184529     0.0151922
    1126.5     0.2197754     0.0142451
    1127.5     0.2147506     0.0150008
    1128.5     0.2214104     0.0134396
    1129.5     0.2167813     0.0168855
    1130.5     0.2154390     0.0153744
    1131.5     0.2141442     0.0168452
    1132.5     0.2145135     0.0185738
    1133.5     0.2136108     0.0241009
    1134.5     0.2072060     0.0387978
    1135.5     0.1563197     0.1467327
    1136.5     0.1880761     0.0803629
    1137.5     0.1752263     0.1088032
    1138.5     0.2088784     0.0266993
    1139.5     0.2120708     0.0189634
    1140.5     0.2127411     0.0183728
    1141.5     0.2079910     0.0258785
    1142.5     0.2110420     0.0174134
    1143.5     0.2075894     0.0184105
    1144.5     0.2093658     0.0166534
    1145.5     0.2084897     0.0178360
    1146.5     0.2038696     0.0211238
    1147.5     0.2040110     0.0228805
    1148.5     0.2010279     0.0294328
    1149.5     0.1690791     0.1061102
    1150.5     0.1948745     0.0343735
    1151.5     0.1790968     0.0780214
    1152.5     0.1739108     0.0918440
    1153.5     0.1984399     0.0284136
    1154.5     0.1934625     0.0294128
    1155.5     0.1997565     0.0213240
    1156.5     0.2005130     0.0188513
    1157.5     0.2003078     0.0185292
    1158.5     0.1959766     0.0220896
    1159.5     0.1961347     0.0209612
    1160.5     0.1940534     0.0225494
    1161.5     0.1966121     0.0220612
    1162.5     0.1977124     0.0215973
    1163.5     0.1937917     0.0280262
    1164.5     0.1842000     0.0562110
    1165.5     0.1485241     0.1348542
    1166.5     0.1902457     0.0420643
    1167.5     0.1991156     0.0202712
    1168.5     0.2008714     0.0162560
    1169.5     0.1955869     0.0259525
    1170.5     0.1941242     0.0253891
    1171.5     0.1926571     0.0295782
    1172.5     0.1884376     0.0371549
    1173.5     0.1552956     0.1118518
    1174.5     0.1235071     0.1613300
    1175.5     0.1700273     0.0767597
    1176.5     0.1828424     0.0444901
    1177.5     0.1884934     0.0274593
    1178.5     0.1849516     0.0356398
    1179.5     0.1899963     0.0222223
    1180.5     0.1767893     0.0455627
    1181.5     0.1880022     0.0250560
    1182.5     0.1896145     0.0212235
    1183.5     0.1886778     0.0235006
    1184.5     0.1830161     0.0362168
    1185.5     0.1774237     0.0483543
    1186.5     0.1440910     0.1190064
    1187.5     0.1420858     0.1197165
    1188.5     0.1800058     0.0412718
    1189.5     0.1866216     0.0258110
    1190.5     0.1817479     0.0325546
    1191.5     0.1771447     0.0442713
    1192.5     0.1844687     0.0255887
    1193.5     0.1817705     0.0346112
    1194.5     0.1868820     0.0190546
    1195.5     0.1860181     0.0249233
    1196.5     0.1813684     0.0334216
    1197.5     0.1629152     0.0764670
    1198.5     0.1383838     0.1190068
    1199.5     0.1798387     0.0349612
    1200.5     0.1862866     0.0204481
    1201.5     0.1821011     0.0238033
    1202.5     0.1838572     0.0191095
    1203.5     0.1840832     0.0186149
    1204.5     0.1861893     0.0161241
    1205.5     0.1803234     0.0296650
    1206.5     0.1737299     0.0432850
    1207.5     0.1808170     0.0246475
    1208.5     0.1782075     0.0318923
    1209.5     0.1736670     0.0379008
    1210.5     0.1574413     0.0665295
    1211.5     0.1225002     0.1381413
    1212.5     0.1206620     0.1392307
    1213.5     0.1656824     0.0565005
    1214.5     0.1694195     0.0459985
    1215.5     0.1675524     0.0478015
    1216.5     0.1649365     0.0384640
    1217.5     0.1635025     0.0487171
    1218.5     0.1243552     0.1278907
    1219.5     0.1541897     0.0607181
    1220.5     0.1490128     0.0657795
    1221.5     0.1502629     0.0663541
    1222.5     0.1582980     0.0527691
    1223.5     0.1549426     0.0538129
    1224.5     0.1328678     0.1099673
    1225.5     0.1127930     0.1359500
    1226.5     0.1488593     0.0738503
    1227.5     0.1693750     0.0322017
    1228.5     0.1582047     0.0360586
    1229.5     0.1434934     0.0586899
    1230.5     0.1515397     0.0397468
    1231.5     0.1740350     0.0162303
    1232.5     0.1699392     0.0234960
    1233.5     0.1578811     0.0340377
    1234.5     0.1714599     0.0177091
    1235.5     0.1554833     0.0345881
    1236.5     0.1300188     0.0723506
    1237.5     0.1288412     0.0728240
    1238.5     0.1373579     0.0544954
    1239.5     0.1368620     0.0854433
    1240.5     0.1382936     0.0638795
    1241.5     0.1312102     0.0608845
    1242.5     0.1263293     0.0842960
    1243.5     0.1088725     0.1209303
    1244.5     0.1018944     0.1334946
    1245.5     0.1050669     0.0891102
    1246.5     0.1244248     0.0660687
    1247.5     0.1114242     0.0715522
    1248.5     0.1335179     0.0685735
    1249.5     0.1180971     0.0724514
    1250.5     0.1363647     0.0512906
    1251.5     0.1284659     0.0755624
    1252.5     0.1224035     0.0797593
    1253.5     0.0768906     0.1026499
    1254.5     0.1084617     0.0897720
    1255.5     0.1181976     0.0687715
    1256.5     0.1049120     0.0802862
    1257.5     0.1175005     0.0836359
    1258.5     0.0985525     0.1171207
    1259.5     0.0625929     0.1274450
    1260.5     0.0587569     0.1387616
    1261.5     0.0782976     0.1178671
    1262.5     0.0813756     0.1001302
    1263.5     0.0741622     0.1082888
    1264.5     0.0948180     0.1021705
    1265.5     0.0665820     0.1276322
    1266.5     0.0819365     0.1276289
    1267.5     0.0686699     0.1173368
    1268.5     0.0607240     0.1329632
    1269.5     0.0661096     0.1303959
    1270.5     0.0568562     0.1301285
    1271.5     0.0384508     0.1344345
    1272.5     0.0706095     0.1289550
    1273.5     0.0803142     0.1124242
    1274.5     0.0809463     0.0926247
    1275.5     0.0633203     0.0989320
    1276.5     0.0707792     0.0952758
    1277.5     0.0678702     0.0936598
    1278.5     0.0849657     0.0802001
    1279.5     0.0830872     0.0987665
    1280.5     0.0787357     0.1152955
    1281.5     0.0749429     0.1040406
    1282.5     0.0656590     0.0955481
    1283.5     0.0589818     0.1076728
    1284.5     0.0914677     0.1113103
    1285.5     0.1054566     0.0850319
    1286.5     0.0859221     0.1113919
    1287.5     0.0575160     0.1282686
    1288.5     0.0481021     0.1276896
    1289.5     0.0685097     0.1047198
    1290.5     0.0767290     0.1151957
    1291.5     0.0876994     0.0886327
    1292.5     0.0643748     0.1004104
    1293.5     0.0627135     0.0990558
    1294.5     0.0572590     0.1000818
    1295.5     0.0599815     0.1011584
    1296.5     0.0579821     0.1204760
    1297.5     0.0387635     0.1130966
    1298.5     0.0658718     0.0912169
    1299.5     0.0534292     0.0988828
    1300.5     0.0524904     0.0974580
    1301.5     0.0397839     0.1052674
    1302.5     0.0378759     0.1071253
    1303.5     0.0257616     0.1125055
    1304.5     0.0239658     0.1124277
    1305.5     0.0194726     0.1174744
    1306.5     0.0343814     0.1143020
    1307.5     0.0750616     0.1106311
    1308.5     0.0690003     0.1177490
    1309.5     0.0763563     0.1017043
    1310.5     0.0873288     0.0983724
    1311.5     0.0639161     0.1101200
    1312.5     0.0619806     0.1215819
    1313.5     0.0637196     0.1214309
    1314.5     0.0722707     0.1189333
    1315.5     0.0841753     0.1131663
    1316.5     0.0605965     0.1190576
    1317.5     0.0736829     0.1190201
    1318.5     0.0622237     0.1197587
    1319.5     0.0656266     0.1200926
    1320.5     0.0679308     0.1188265
    1321.5     0.0804529     0.1086797
    1322.5     0.0672433     0.1046622
    1323.5     0.0813604     0.1100390
    1324.5     0.0901948     0.0979295
    1325.5     0.0998146     0.0850223
    1326.5     0.0810655     0.0954605
    1327.5     0.0424391     0.1096645
    1328.5     0.0914662     0.0902864
    1329.5     0.0814970     0.1062229
    1330.5     0.0925439     0.0956107
    1331.5     0.0886360     0.0856919
    1332.5     0.0289379     0.1081985
    1333.5     0.0808180     0.1003851
    1334.5     0.0863693     0.1005142
    1335.5     0.0822449     0.1081364
    1336.5     0.0524385     0.1144906
    1337.5     0.0370151     0.1131027
    1338.5     0.0503591     0.1147127
    1339.5     0.0506614     0.1145856
    1340.5     0.0431404     0.1142695
    1341.5     0.0423776     0.1109138
    1342.5     0.0415311     0.1064784
    1343.5     0.0764081     0.1009788
    1344.5     0.0815486     0.1004148
    1345.5     0.0844116     0.0963676
    1346.5     0.0449921     0.1000105
    1347.5     0.0553828     0.1006459
    1348.5     0.0678030     0.1042698
    1349.5     0.0573573     0.1099295
    1350.5     0.0688567     0.1019408
    1351.5     0.0530634     0.0993570
    1352.5     0.0752824     0.0987331
    1353.5     0.0633086     0.0996487
    1354.5     0.0605379     0.1076770
    1355.5     0.0480676     0.1059094
    1356.5     0.0577098     0.1005361
    1357.5     0.0765977     0.1011296
    1358.5     0.0614215     0.1045833
    1359.5     0.0684136     0.1030499
    1360.5     0.0516323     0.1065487
    1361.5     0.0482774     0.1074267
    1362.5     0.0435249     0.1074442
    1363.5     0.0391257     0.1071603
    1364.5     0.0623864     0.1041236
    1365.5     0.0688159     0.1011781
    1366.5     0.0693694     0.0994438
    1367.5     0.0733794     0.1016279
    1368.5     0.0398084     0.1054303
    1369.5     0.0615369     0.1037565
    1370.5     0.0694855     0.1004944
    1371.5     0.0710096     0.1014240
    1372.5     0.0580732     0.1036177
    1373.5     0.0343686     0.1042303
    1374.5     0.0436950     0.1039547
    1375.5     0.0419843     0.1033366
    1376.5     0.0675645     0.1004626
    1377.5     0.0648951     0.1002055
    1378.5     0.0567633     0.1010717
    1379.5     0.0578678     0.1008936
    1380.5     0.0674933     0.0977768
    1381.5     0.0718436     0.0957313
    1382.5     0.0694468     0.0965952
    1383.5     0.0664425     0.0968979
    1384.5     0.0705111     0.0963209
    1385.5     0.0651320     0.0985309
    1386.5     0.0439262     0.1004660
    1387.5     0.0306319     0.1003933
    1388.5     0.0545241     0.0992852
    1389.5     0.0629826     0.0975102
    1390.5     0.0574522     0.0981039
    1391.5     0.0625250     0.0969241
    1392.5     0.0618257     0.0969920
    1393.5     0.0509439     0.0981060
    1394.5     0.0262991     0.0984270
    1395.5     0.0335627     0.0980866
    1396.5     0.0499028     0.0972877
    1397.5     0.0435804     0.0971739
    1398.5     0.0422188     0.0970998
    1399.5     0.0286770     0.0969748
    1400.5     0.0540482     0.0957632
    1401.5     0.0622254     0.0940436
    1402.5     0.0627814     0.0934649
    1403.5     0.0576060     0.0944324
    1404.5     0.0393794     0.0953928
    1405.5     0.0401886     0.0950786
    1406.5     0.0603662     0.0929705
    1407.5     0.0637507     0.0912884
    1408.5     0.0629952     0.0912071
    1409.5     0.0573929     0.0918318
    1410.5     0.0594777     0.0915440
    1411.5     0.0463548     0.0929301
    1412.5     0.0557949     0.0913319
    1413.5     0.0624334     0.0896936
    1414.5     0.0558439     0.0908970
    1415.5     0.0534083     0.0915022
    1416.5     0.0441490     0.0920359
    1417.5     0.0322174     0.0921268
    1418.5     0.0307549     0.0918570
    1419.5     0.0160405     0.0916772
    1420.5     0.0394817     0.0911857
    1421.5     0.0491050     0.0903109
    1422.5     0.0503811     0.0898533
    1423.5     0.0297102     0.0904694
    1424.5     0.0370317     0.0900197
    1425.5     0.0533528     0.0884577
    1426.5     0.0554088     0.0878460
    1427.5     0.0549422     0.0877148
    1428.5     0.0444960     0.0887681
    1429.5     0.0312533     0.0889011
    1430.5     0.0347596     0.0885795
    1431.5     0.0463726     0.0877305
    1432.5     0.0481770     0.0874088
    1433.5     0.0369512     0.0877313
    1434.5     0.0463561     0.0870450
    1435.5     0.0341953     0.0874063
    1436.5     0.0162092     0.0873216
    1437.5     0.0279007     0.0870015
    1438.5     0.0439200     0.0862419
    1439.5     0.0493596     0.0852725
    1440.5     0.0510518     0.0845441
    1441.5     0.0517659     0.0841766
    1442.5     0.0525524     0.0835611
    1443.5     0.0537857     0.0830426
    1444.5     0.0528205     0.0831445
    1445.5     0.0481454     0.0837853
    1446.5     0.0392326     0.0842518
    1447.5     0.0284159     0.0844235
    1448.5     0.0304469     0.0841248
    1449.5     0.0451117     0.0831023
    1450.5     0.0458702     0.0827176
    1451.5     0.0403230     0.0829591
    1452.5     0.0361878     0.0829536
    1453.5     0.0407838     0.0825133
    1454.5     0.0315182     0.0827133
    1455.5     0.0223565     0.0825983
    1456.5     0.0131309     0.0823881
    1457.5     0.0169397     0.0821393
    1458.5     0.0166629     0.0818983
    1459.5     0.0223140     0.0816164
    1460.5     0.0381446     0.0810253
    1461.5     0.0412725     0.0804761
    1462.5     0.0406869     0.0802622
    1463.5     0.0360096     0.0803633
    1464.5     0.0183310     0.0804471
    1465.5     0.0220911     0.0801750
    1466.5     0.0352163     0.0796227
    1467.5     0.0386978     0.0791691
    1468.5     0.0417686     0.0786516
    1469.5     0.0390170     0.0786435
    1470.5     0.0338089     0.0787871
    1471.5     0.0179563     0.0787975
    1472.5     0.0166808     0.0785760
    1473.5     0.0147046     0.0783528
    1474.5     0.0278900     0.0780200
    1475.5     0.0290252     0.0777795
    1476.5     0.0180805     0.0776514
    1477.5     0.0371746     0.0769807
    1478.5     0.0411471     0.0762818
    1479.5     0.0420872     0.0758727
    1480.5     0.0371421     0.0762111
    1481.5     0.0251727     0.0764269
    1482.5     0.0397758     0.0754286
    1483.5     0.0402088     0.0749889
    1484.5     0.0386648     0.0749707
    1485.5     0.0364873     0.0751204
    1486.5     0.0252661     0.0753555
    1487.5     0.0153068     0.0751880
    1488.5     0.0278262     0.0748739
    1489.5     0.0144593     0.0747515
    1490.5     0.0152301     0.0745219
    1491.5     0.0254735     0.0741921
    1492.5     0.0338766     0.0736475
    1493.5     0.0337669     0.0733828
    1494.5     0.0320606     0.0733346
    1495.5     0.0216572     0.0733657
    1496.5     0.0127304     0.0731969
    1497.5     0.0252928     0.0728989
    1498.5     0.0148493     0.0727479
    1499.5     0.0222097     0.0724806
    1500.5     0.0273791     0.0721638
    1501.5     0.0235966     0.0720208
    1502.5     0.0293474     0.0716913
    1503.5     0.0279677     0.0715227
    1504.5     0.0209665     0.0714439
    1505.5     0.0089584     0.0712914
    1506.5     0.0098201     0.0710786
    1507.5     0.0105840     0.0708669
    1508.5     0.0134082     0.0706472
    1509.5     0.0168438     0.0704229
    1510.5     0.0229382     0.0701654
    1511.5     0.0260244     0.0699100
    1512.5     0.0171626     0.0697805
    1513.5     0.0294922     0.0693667
    1514.5     0.0235740     0.0692709
    1515.5     0.0204119     0.0691290
    1516.5     0.0129172     0.0689561
    1517.5     0.0104619     0.0687506
    1518.5     0.0233056     0.0684623
    1519.5     0.0205979     0.0682889
    1520.5     0.0116165     0.0681328
    1521.5     0.0100438     0.0679302
    1522.5     0.0106586     0.0677207
    1523.5     0.0176301     0.0674849
    1524.5     0.0193088     0.0672752
    1525.5     0.0116430     0.0671210
    1526.5     0.0223120     0.0668623
    1527.5     0.0169846     0.0666997
    1528.5     0.0152530     0.0665012
    1529.5     0.0263039     0.0661097
    1530.5     0.0278035     0.0658389
    1531.5     0.0197193     0.0658711
    1532.5     0.0192204     0.0656784
    1533.5     0.0084673     0.0655368
    1534.5     0.0164292     0.0652988
    1535.5     0.0202510     0.0650635
    1536.5     0.0216817     0.0648202
    1537.5     0.0186307     0.0646791
    1538.5     0.0084320     0.0645407
    1539.5     0.0081397     0.0643451
    1540.5     0.0080882     0.0641452
    1541.5     0.0108383     0.0639381
    1542.5     0.0098062     0.0637474
    1543.5     0.0135841     0.0635459
    1544.5     0.0157374     0.0633469
    1545.5     0.0118555     0.0631676
    1546.5     0.0236640     0.0628248
    1547.5     0.0256019     0.0625077
    1548.5     0.0241762     0.0623799
    1549.5     0.0161592     0.0623812
    1550.5     0.0162862     0.0621919
    1551.5     0.0229905     0.0618633
    1552.5     0.0216404     0.0617200
    1553.5     0.0175632     0.0616267
    1554.5     0.0093133     0.0614887
    1555.5     0.0175627     0.0612562
    1556.5     0.0155498     0.0610815
    1557.5     0.0074004     0.0609335
    1558.5     0.0063658     0.0607506
    1559.5     0.0077007     0.0605615
    1560.5     0.0075999     0.0603746
    1561.5     0.0166379     0.0601396
    1562.5     0.0211414     0.0598696
    1563.5     0.0213131     0.0596513
    1564.5     0.0135415     0.0595825
    1565.5     0.0173816     0.0593575
    1566.5     0.0228696     0.0590054
    1567.5     0.0231646     0.0588270
    1568.5     0.0151390     0.0588359
    1569.5     0.0076877     0.0587153
    1570.5     0.0145864     0.0584900
    1571.5     0.0221115     0.0581458
    1572.5     0.0223625     0.0579201
    1573.5     0.0218248     0.0577992
    1574.5     0.0185237     0.0577329
    1575.5     0.0100741     0.0576419
    1576.5     0.0068918     0.0574805
    1577.5     0.0138125     0.0572686
    1578.5     0.0209488     0.0569406
    1579.5     0.0243031     0.0565418
    1580.5     0.0261100     0.0561624
    1581.5     0.0270504     0.0558464
    1582.5     0.0261279     0.0557571
    1583.5     0.0273615     0.0554501
    1584.5     0.0285476     0.0550316
    1585.5     0.0286988     0.0547991
    1586.5     0.0286853     0.0546071
    1587.5     0.0285031     0.0544249
    1588.5     0.0286053     0.0542405
    1589.5     0.0228928     0.0546928
    1590.5     0.0252434     0.0543551
    1591.5     0.0225045     0.0543630
    1592.5     0.0272579     0.0537828
    1593.5     0.0268360     0.0536701
    1594.5     0.0168858     0.0542033
    1595.5     0.0256318     0.0535352
    1596.5     0.0208782     0.0536070
    1597.5     0.0278428     0.0527273
    1598.5     0.0281429     0.0524719
    1599.5     0.0277941     0.0523271
    1600.5     0.0260052     0.0525154
    1601.5     0.0194323     0.0528395
    1602.5     0.0222989     0.0525573
    1603.5     0.0174321     0.0526395
    1604.5     0.0264709     0.0517780
    1605.5     0.0266617     0.0515805
    1606.5     0.0206431     0.0519909
    1607.5     0.0169021     0.0519918
    1608.5     0.0233523     0.0515591
    1609.5     0.0125672     0.0518406
