10,
25,0.0177127454755487
50,0.0756000513412912
100,0.206263637530484
250,0.389808753690155
500,0.218072134514183
1000,0.0709793351302785
1500,0.015530740598126
2000,0.00333718393017584
2500,0.00269541778975741
3000,0
4000,0
5000,0
inf,0
