0,0
2.4,0
4.8,0
7.199999999999999,42
9.6,58
12,54
14.399999999999999,33
16.8,16
19.2,6
21.599999999999998,5
24,2
26.4,3
28.799999999999997,1
31.2,0
33.6,1
36,1
38.4,0
40.8,1
