The row below gives BB SW fluxes in Wm-2 :
                SFC_DN_TOT     SFC_DN_DIR     TOA_UP        SFC_UP
                  348.03        253.88        117.13         65.53
Spectral values follow (Wm-2/cm-1)
   wvn(cm-1) SFC_DN_TOT    SFC_DN_DIR     TOA_UP        SFC_UP  
   12142.0  0.0130176498  0.0108555704  0.0038165180  0.0040231929
   12143.0  0.0117041096  0.0097642876  0.0033917159  0.0036170380
   12144.0  0.0103737796  0.0086582834  0.0029686771  0.0032057320
   12145.0  0.0091066379  0.0076042088  0.0025707430  0.0028139879
   12146.0  0.0079664392  0.0066552511  0.0022171380  0.0024614870
   12147.0  0.0070817829  0.0059187082  0.0019450040  0.0021879610
   12148.0  0.0065100961  0.0054424992  0.0017703210  0.0020111231
   12149.0  0.0063467412  0.0053062900  0.0017196240  0.0019604261
   12150.0  0.0066138669  0.0055285422  0.0017979030  0.0020426880
   12151.0  0.0072967671  0.0060969740  0.0020014250  0.0022533610
   12152.0  0.0083533973  0.0069763148  0.0023189371  0.0025794380
   12153.0  0.0096442048  0.0080499202  0.0027136719  0.0029778159
   12154.0  0.0110904602  0.0092519708  0.0031641531  0.0034241639
   12155.0  0.0125119695  0.0104320496  0.0036206970  0.0038628420
   12156.0  0.0138655901  0.0115544200  0.0040680440  0.0042805141
   12157.0  0.0150315398  0.0125194201  0.0044695782  0.0046402030
   12158.0  0.0160323102  0.0133462399  0.0048269029  0.0049488498
   12159.0  0.0168336798  0.0140068196  0.0051257298  0.0051959092
   12160.0  0.0174969193  0.0145523697  0.0053819311  0.0054002772
   12161.0  0.0180398002  0.0149981696  0.0055967611  0.0055674752
   12162.0  0.0185240600  0.0153953899  0.0057905568  0.0057165381
   12163.0  0.0189812798  0.0157705508  0.0059706429  0.0058572330
   12164.0  0.0194427408  0.0161493607  0.0061500301  0.0059992112
   12165.0  0.0199147500  0.0165372305  0.0063288072  0.0061444319
   12166.0  0.0203616396  0.0169044808  0.0064968918  0.0062818909
   12167.0  0.0207484607  0.0172225591  0.0066387472  0.0064008101
   12168.0  0.0209774002  0.0174105391  0.0067221550  0.0064710379
   12169.0  0.0210556500  0.0174748898  0.0067444532  0.0064947782
   12170.0  0.0208956208  0.0173428096  0.0066794939  0.0064450200
   12171.0  0.0206467807  0.0171382893  0.0065752161  0.0063678599
   12172.0  0.0202681106  0.0168264508  0.0064261649  0.0062506539
   12173.0  0.0200042408  0.0166095104  0.0063167862  0.0061688391
   12174.0  0.0198158100  0.0164537095  0.0062440960  0.0061102668
   12175.0  0.0198994707  0.0165213700  0.0062781218  0.0061355871
   12176.0  0.0201634001  0.0167359207  0.0063926689  0.0062164799
   12177.0  0.0206811707  0.0171582997  0.0066122590  0.0063756169
   12178.0  0.0212993100  0.0176621992  0.0068789432  0.0065657012
   12179.0  0.0220053699  0.0182380695  0.0071827238  0.0067828768
   12180.0  0.0226356704  0.0187518001  0.0074564922  0.0069766939
   12181.0  0.0231714994  0.0191885792  0.0076888381  0.0071413899
   12182.0  0.0235103201  0.0194643196  0.0078380425  0.0072453609
   12183.0  0.0236509200  0.0195781402  0.0079030031  0.0072882362
   12184.0  0.0235546399  0.0194981005  0.0078697130  0.0072581349
   12185.0  0.0231895205  0.0191977900  0.0077269631  0.0071452060
   12186.0  0.0225486699  0.0186713804  0.0074731950  0.0069473572
   12187.0  0.0215789806  0.0178750698  0.0070890752  0.0066482192
   12188.0  0.0203561094  0.0168709401  0.0066050189  0.0062711341
   12189.0  0.0189134292  0.0156862698  0.0060351021  0.0058263522
   12190.0  0.0174556691  0.0144891404  0.0054608658  0.0053769490
   12191.0  0.0161188804  0.0133913504  0.0049352362  0.0049648150
   12192.0  0.0151161496  0.0125678396  0.0045426129  0.0046555828
   12193.0  0.0145360501  0.0120915696  0.0043160762  0.0044765160
   12194.0  0.0144203603  0.0119968904  0.0042709061  0.0044404850
   12195.0  0.0146874897  0.0122168297  0.0043744370  0.0045223492
   12196.0  0.0151941702  0.0126338899  0.0045680632  0.0046780040
   12197.0  0.0157600492  0.0130997198  0.0047825840  0.0048519028
   12198.0  0.0162416007  0.0134967202  0.0049591162  0.0049998551
   12199.0  0.0165444296  0.0137470895  0.0050626989  0.0050927750
   12200.0  0.0166842900  0.0138641596  0.0050972132  0.0051355222
   12201.0  0.0166845806  0.0138667598  0.0050746910  0.0051352871
   12202.0  0.0166451000  0.0138370804  0.0050336430  0.0051228032
   12203.0  0.0165525693  0.0137633998  0.0049753520  0.0050939848
   12204.0  0.0164712798  0.0136986701  0.0049241688  0.0050686342
   12205.0  0.0163132194  0.0135696298  0.0048537031  0.0050196620
   12206.0  0.0161696300  0.0134519804  0.0047930079  0.0049751489
   12207.0  0.0159848798  0.0132993897  0.0047256700  0.0049179620
   12208.0  0.0159139503  0.0132403597  0.0047015361  0.0048957821
   12209.0  0.0159249101  0.0132482098  0.0047121318  0.0048987791
   12210.0  0.0161154792  0.0134040304  0.0047883750  0.0049570282
   12211.0  0.0163863394  0.0136256600  0.0048966510  0.0050399741
   12212.0  0.0167152695  0.0138951698  0.0050252881  0.0051407870
   12213.0  0.0169517994  0.0140883699  0.0051214141  0.0052132029
   12214.0  0.0170462299  0.0141647700  0.0051623508  0.0052419249
   12215.0  0.0169070307  0.0140486499  0.0051182518  0.0051988168
   12216.0  0.0165588893  0.0137607502  0.0049941810  0.0050914721
   12217.0  0.0160124004  0.0133092199  0.0048003010  0.0049231541
   12218.0  0.0153303901  0.0127458004  0.0045590340  0.0047131758
   12219.0  0.0145503497  0.0121007496  0.0042902869  0.0044730911
   12220.0  0.0137024904  0.0113987802  0.0040063472  0.0042121792
   12221.0  0.0128521798  0.0106937997  0.0037305539  0.0039505321
   12222.0  0.0120642697  0.0100396397  0.0034832379  0.0037080650
   12223.0  0.0115080299  0.0095769456  0.0033162921  0.0035368011
   12224.0  0.0112997899  0.0094023524  0.0032646840  0.0034724509
   12225.0  0.0115873404  0.0096387239  0.0033732981  0.0035604460
   12226.0  0.0123633398  0.0102800103  0.0036382570  0.0037985130
   12227.0  0.0135454703  0.0112580098  0.0040328111  0.0041613621
   12228.0  0.0149356704  0.0124085201  0.0044930442  0.0045881411
   12229.0  0.0162796397  0.0135207297  0.0049374821  0.0050007179
   12230.0  0.0173651092  0.0144188199  0.0052974238  0.0053338851
   12231.0  0.0179980006  0.0149421198  0.0055093258  0.0055280309
   12232.0  0.0181216300  0.0150437998  0.0055547892  0.0055657472
   12233.0  0.0177447498  0.0147312703  0.0054349238  0.0054497342
   12234.0  0.0169974491  0.0141122704  0.0051928619  0.0052199368
   12235.0  0.0160831995  0.0133554097  0.0048929602  0.0049388641
   12236.0  0.0152023099  0.0126264896  0.0046011400  0.0046680141
   12237.0  0.0145595698  0.0120951897  0.0043826262  0.0044702971
   12238.0  0.0141834104  0.0117849596  0.0042472049  0.0043544401
   12239.0  0.0140673602  0.0116904704  0.0041928338  0.0043184781
   12240.0  0.0139969802  0.0116338199  0.0041521378  0.0042965780
   12241.0  0.0138646401  0.0115258601  0.0040914589  0.0042557111
   12242.0  0.0134733403  0.0112029202  0.0039509642  0.0041353810
   12243.0  0.0128939096  0.0107237604  0.0037541930  0.0039573200
   12244.0  0.0121486001  0.0101063596  0.0035117120  0.0037283429
   12245.0  0.0114879804  0.0095585231  0.0033035839  0.0035253400
   12246.0  0.0110301804  0.0091779046  0.0031681880  0.0033845501
   12247.0  0.0109752603  0.0091305673  0.0031676330  0.0033673609
   12248.0  0.0113208499  0.0094147529  0.0032977490  0.0034730490
   12249.0  0.0120738000  0.0100364899  0.0035573130  0.0037037090
   12250.0  0.0130512202  0.0108446600  0.0038835800  0.0040032342
   12251.0  0.0141227497  0.0117314896  0.0042321752  0.0043316279
   12252.0  0.0150662996  0.0125131700  0.0045316210  0.0046207719
   12253.0  0.0157806091  0.0131056998  0.0047492879  0.0048395921
   12254.0  0.0161763299  0.0134348702  0.0048602009  0.0049606930
   12255.0  0.0162535496  0.0135005098  0.0048657549  0.0049841041
   12256.0  0.0160664804  0.0133472001  0.0047873100  0.0049264650
   12257.0  0.0156780798  0.0130268401  0.0046468731  0.0048070760
   12258.0  0.0152195897  0.0126478598  0.0044890782  0.0046661892
   12259.0  0.0147857601  0.0122884801  0.0043465900  0.0045328490
   12260.0  0.0144925304  0.0120445602  0.0042579630  0.0044426108
   12261.0  0.0143798003  0.0119490996  0.0042365780  0.0044077020
   12262.0  0.0144180097  0.0119778700  0.0042710681  0.0044190809
   12263.0  0.0145176901  0.0120572401  0.0043283980  0.0044493228
   12264.0  0.0145541104  0.0120845800  0.0043630842  0.0044602049
   12265.0  0.0144354701  0.0119843902  0.0043398910  0.0044235792
   12266.0  0.0141743198  0.0117674200  0.0042602271  0.0043432862
   12267.0  0.0138163799  0.0114712398  0.0041396189  0.0042333198
   12268.0  0.0135451704  0.0112474598  0.0040405849  0.0041499091
   12269.0  0.0134344297  0.0111562302  0.0039942320  0.0041156369
   12270.0  0.0136108398  0.0113022104  0.0040437742  0.0041693300
   12271.0  0.0140045499  0.0116270697  0.0041722530  0.0042895819
   12272.0  0.0145700499  0.0120937200  0.0043600579  0.0044624722
   12273.0  0.0151318004  0.0125569897  0.0045510409  0.0046342178
   12274.0  0.0156175401  0.0129578803  0.0047144932  0.0047826860
   12275.0  0.0159063991  0.0131964004  0.0048121810  0.0048708562
   12276.0  0.0160569102  0.0133210504  0.0048613232  0.0049166442
   12277.0  0.0160713904  0.0133332396  0.0048668380  0.0049207560
   12278.0  0.0161040891  0.0133599602  0.0048824488  0.0049304198
   12279.0  0.0162037592  0.0134410402  0.0049268678  0.0049605658
   12280.0  0.0164649691  0.0136544304  0.0050327322  0.0050401520
   12281.0  0.0168427508  0.0139632300  0.0051817368  0.0051554171
   12282.0  0.0172941703  0.0143326102  0.0053553032  0.0052932291
   12283.0  0.0176447500  0.0146192899  0.0054887598  0.0054001962
   12284.0  0.0178220291  0.0147642698  0.0055524670  0.0054541389
   12285.0  0.0176820196  0.0146489302  0.0054965010  0.0054109958
   12286.0  0.0172777101  0.0143170003  0.0053396681  0.0052869762
   12287.0  0.0166524108  0.0138036199  0.0051015560  0.0050953319
   12288.0  0.0159616191  0.0132362600  0.0048415200  0.0048836390
   12289.0  0.0153660299  0.0127469301  0.0046185330  0.0047010621
   12290.0  0.0149647901  0.0124165602  0.0044727661  0.0045779338
   12291.0  0.0148528703  0.0123235099  0.0044363481  0.0045433152
   12292.0  0.0150113599  0.0124515397  0.0045071701  0.0045914021
   12293.0  0.0154287498  0.0127914296  0.0046789488  0.0047186799
   12294.0  0.0160553101  0.0133017702  0.0049369270  0.0049099070
   12295.0  0.0168461800  0.0139461802  0.0052613281  0.0051513710
   12296.0  0.0177601408  0.0146909896  0.0056349249  0.0054304400
   12297.0  0.0187125597  0.0154677099  0.0060198810  0.0057212622
   12298.0  0.0196198896  0.0162084904  0.0063796849  0.0059982841
   12299.0  0.0203624405  0.0168158505  0.0066649490  0.0062249228
   12300.0  0.0208594594  0.0172238294  0.0068432200  0.0063764900
   12301.0  0.0210752506  0.0174029693  0.0069026528  0.0064420858
   12302.0  0.0210183393  0.0173599198  0.0068483772  0.0064243078
   12303.0  0.0207755100  0.0171651095  0.0067188409  0.0063496982
   12304.0  0.0204057992  0.0168665200  0.0065390188  0.0062362938
   12305.0  0.0200324003  0.0165644195  0.0063612512  0.0061217630
   12306.0  0.0196877606  0.0162851606  0.0062001660  0.0060160169
   12307.0  0.0194820501  0.0161187109  0.0060998239  0.0059527229
   12308.0  0.0193919297  0.0160456393  0.0060543059  0.0059247408
   12309.0  0.0195115898  0.0161434505  0.0060956469  0.0059608468
   12310.0  0.0197464097  0.0163341295  0.0061926031  0.0060321260
   12311.0  0.0201715399  0.0166801792  0.0063648759  0.0061615328
   12312.0  0.0206323601  0.0170542393  0.0065606469  0.0063018370
   12313.0  0.0211876594  0.0175056495  0.0067918799  0.0064709871
   12314.0  0.0216586795  0.0178873893  0.0069972370  0.0066143959
   12315.0  0.0220816694  0.0182303395  0.0071805841  0.0067431312
   12316.0  0.0222981405  0.0184043907  0.0072849812  0.0068088062
   12317.0  0.0223438703  0.0184398200  0.0073159458  0.0068223430
   12318.0  0.0221640300  0.0182914194  0.0072549232  0.0067670089
   12319.0  0.0218521599  0.0180361606  0.0071341032  0.0066713560
   12320.0  0.0214865599  0.0177375991  0.0069873831  0.0065592942
   12321.0  0.0211831108  0.0174905006  0.0068602641  0.0064661871
   12322.0  0.0210239701  0.0173617303  0.0067870170  0.0064171292
   12323.0  0.0210348796  0.0173720699  0.0067802239  0.0064199730
   12324.0  0.0211866591  0.0174977109  0.0068280841  0.0064658262
   12325.0  0.0214254092  0.0176941995  0.0069120289  0.0065382230
   12326.0  0.0216722395  0.0178970806  0.0070002228  0.0066130930
   12327.0  0.0219086800  0.0180910099  0.0070864642  0.0066847811
   12328.0  0.0221016295  0.0182487909  0.0071581812  0.0067431978
   12329.0  0.0222957805  0.0184070207  0.0072323228  0.0068019591
   12330.0  0.0224934109  0.0185673404  0.0073110680  0.0068617701
   12331.0  0.0227298401  0.0187589191  0.0074072820  0.0069333962
   12332.0  0.0229942501  0.0189729501  0.0075170160  0.0070135542
   12333.0  0.0232680701  0.0191945396  0.0076319720  0.0070965760
   12334.0  0.0235312693  0.0194075592  0.0077428711  0.0071763629
   12335.0  0.0237426702  0.0195785202  0.0078324890  0.0072403350
   12336.0  0.0239041205  0.0197090805  0.0079005761  0.0072890860
   12337.0  0.0239885896  0.0197770409  0.0079365857  0.0073143449
   12338.0  0.0240169503  0.0197993796  0.0079492321  0.0073225070
   12339.0  0.0239637792  0.0197550897  0.0079297107  0.0073058009
   12340.0  0.0238544792  0.0196651109  0.0078870403  0.0072719930
   12341.0  0.0236478895  0.0194956101  0.0078068362  0.0072085350
   12342.0  0.0234104395  0.0193014704  0.0077106152  0.0071356781
   12343.0  0.0230918303  0.0190409608  0.0075838459  0.0070380801
   12344.0  0.0228442308  0.0188391805  0.0074794232  0.0069621322
   12345.0  0.0225848798  0.0186271202  0.0073757148  0.0068826010
   12346.0  0.0225141104  0.0185693502  0.0073429621  0.0068605328
   12347.0  0.0224784892  0.0185388792  0.0073340191  0.0068491781
   12348.0  0.0226463396  0.0186743494  0.0074053681  0.0068998090
   12349.0  0.0228280798  0.0188197494  0.0074925032  0.0069546821
   12350.0  0.0231291391  0.0190623105  0.0076278038  0.0070458860
   12351.0  0.0234036297  0.0192824602  0.0077580330  0.0071290061
   12352.0  0.0237076096  0.0195268095  0.0078986948  0.0072210939
   12353.0  0.0239706505  0.0197378993  0.0080222394  0.0073007052
   12354.0  0.0242212806  0.0199393500  0.0081373956  0.0073765251
   12355.0  0.0244420394  0.0201169103  0.0082375146  0.0074432432
   12356.0  0.0246433597  0.0202790108  0.0083272103  0.0075040269
   12357.0  0.0248168502  0.0204188209  0.0084035527  0.0075563388
   12358.0  0.0249412991  0.0205189604  0.0084581627  0.0075937090
   12359.0  0.0249941591  0.0205612406  0.0084810173  0.0076093059
   12360.0  0.0249404293  0.0205170698  0.0084578563  0.0075924438
   12361.0  0.0247879103  0.0203928892  0.0083911810  0.0075455252
   12362.0  0.0245548207  0.0202031899  0.0082905656  0.0074740699
   12363.0  0.0243167691  0.0200095009  0.0081873471  0.0074011069
   12364.0  0.0241438095  0.0198684093  0.0081131952  0.0073479330
   12365.0  0.0240995008  0.0198318008  0.0080938656  0.0073339189
   12366.0  0.0242091399  0.0199201703  0.0081402669  0.0073667420
   12367.0  0.0244365502  0.0201043095  0.0082362089  0.0074354010
   12368.0  0.0247354098  0.0203467607  0.0083608190  0.0075258058
   12369.0  0.0250299107  0.0205857903  0.0084830858  0.0076148878
   12370.0  0.0252823308  0.0207908396  0.0085858544  0.0076911571
   12371.0  0.0254749805  0.0209471509  0.0086645493  0.0077492478
   12372.0  0.0256126598  0.0210585501  0.0087207053  0.0077905878
   12373.0  0.0257202499  0.0211450104  0.0087673869  0.0078227865
   12374.0  0.0258042105  0.0212117191  0.0088070221  0.0078477738
   12375.0  0.0258780103  0.0212697405  0.0088454625  0.0078696730
   12376.0  0.0259308591  0.0213102791  0.0088783223  0.0078851981
   12377.0  0.0259785391  0.0213464908  0.0089101028  0.0078991493
   12378.0  0.0259957891  0.0213575494  0.0089325346  0.0079038395
   12379.0  0.0260396693  0.0213904195  0.0089646317  0.0079166275
   12380.0  0.0260322709  0.0213811900  0.0089790095  0.0079138288
   12381.0  0.0260753892  0.0214139093  0.0090075051  0.0079263868
   12382.0  0.0260078907  0.0213567205  0.0089912256  0.0079053231
   12383.0  0.0259773303  0.0213315208  0.0089760982  0.0078955013
   12384.0  0.0258014593  0.0211885702  0.0088996878  0.0078415172
   12385.0  0.0256774705  0.0210897196  0.0088307885  0.0078032990
   12386.0  0.0254836101  0.0209337808  0.0087359892  0.0077438392
   12387.0  0.0254101995  0.0208761897  0.0086872606  0.0077209878
   12388.0  0.0253787003  0.0208513904  0.0086648567  0.0077108559
   12389.0  0.0254861899  0.0209388006  0.0087045422  0.0077429530
   12390.0  0.0256384108  0.0210614800  0.0087699881  0.0077886470
   12391.0  0.0258378796  0.0212221500  0.0088576227  0.0078486931
   12392.0  0.0259906705  0.0213450193  0.0089251595  0.0078945719
   12393.0  0.0260857102  0.0214214809  0.0089653181  0.0079229027
   12394.0  0.0260855407  0.0214214306  0.0089606876  0.0079223262
   12395.0  0.0260145497  0.0213645902  0.0089220386  0.0079002306
   12396.0  0.0258971397  0.0212704297  0.0088616135  0.0078640403
   12397.0  0.0257715695  0.0211696904  0.0087975543  0.0078253588
   12398.0  0.0256785601  0.0210949294  0.0087502012  0.0077965758
   12399.0  0.0256337505  0.0210586004  0.0087273866  0.0077824132
   12400.0  0.0256527606  0.0210732091  0.0087368153  0.0077876332
   12401.0  0.0257243402  0.0211296491  0.0087733939  0.0078087989
   12402.0  0.0258399993  0.0212212503  0.0088323103  0.0078433529
   12403.0  0.0259827301  0.0213343296  0.0089053931  0.0078861155
   12404.0  0.0261407308  0.0214596502  0.0089858677  0.0079335142
   12405.0  0.0262938291  0.0215809904  0.0090639787  0.0079794191
   12406.0  0.0264283009  0.0216875803  0.0091321627  0.0080196764
   12407.0  0.0265095308  0.0217515808  0.0091740796  0.0080437697
   12408.0  0.0265340898  0.0217705108  0.0091869710  0.0080506857
   12409.0  0.0264675897  0.0217164606  0.0091562094  0.0080299648
   12410.0  0.0263592899  0.0216293596  0.0091027133  0.0079965713
   12411.0  0.0261812992  0.0214858893  0.0090192277  0.0079420302
   12412.0  0.0260531995  0.0213829502  0.0089556193  0.0079026213
   12413.0  0.0259041507  0.0212618392  0.0088913720  0.0078568570
   12414.0  0.0258903503  0.0212499406  0.0088855997  0.0078521026
   12415.0  0.0258480106  0.0212129503  0.0088813156  0.0078387037
   12416.0  0.0259267408  0.0212741792  0.0089263283  0.0078620212
   12417.0  0.0259054601  0.0212529209  0.0089400187  0.0078550251
   12418.0  0.0259080492  0.0212520491  0.0089561827  0.0078552784
   12419.0  0.0257523898  0.0211226195  0.0089091426  0.0078075631
   12420.0  0.0255309306  0.0209414605  0.0088237282  0.0077399090
   12421.0  0.0251589492  0.0206390191  0.0086709680  0.0076266392
   12422.0  0.0247023795  0.0202697609  0.0084711984  0.0074877460
   12423.0  0.0241708402  0.0198411196  0.0082303518  0.0073261429
   12424.0  0.0236253291  0.0194026995  0.0079726987  0.0071603111
   12425.0  0.0231317896  0.0190076306  0.0077279112  0.0070102452
   12426.0  0.0227483399  0.0187024698  0.0075241402  0.0068935361
   12427.0  0.0225347895  0.0185348298  0.0073923338  0.0068283202
   12428.0  0.0225111693  0.0185202304  0.0073459828  0.0068206410
   12429.0  0.0226793699  0.0186593998  0.0073921820  0.0068710898
   12430.0  0.0229989495  0.0189193096  0.0075150109  0.0069673848
   12431.0  0.0234142300  0.0192548204  0.0076922360  0.0070926799
   12432.0  0.0238562599  0.0196104906  0.0078908755  0.0072260639
   12433.0  0.0242553093  0.0199304596  0.0080778254  0.0073464341
   12434.0  0.0245692004  0.0201811995  0.0082301218  0.0074409982
   12435.0  0.0247477796  0.0203226898  0.0083228815  0.0074945930
   12436.0  0.0247981008  0.0203610696  0.0083559277  0.0075093359
   12437.0  0.0246977303  0.0202782191  0.0083194869  0.0074784602
   12438.0  0.0245005097  0.0201179292  0.0082354769  0.0074182432
   12439.0  0.0242249407  0.0198946893  0.0081145205  0.0073343180
   12440.0  0.0239579007  0.0196787808  0.0079941992  0.0072529591
   12441.0  0.0237502009  0.0195107907  0.0078995042  0.0071895621
   12442.0  0.0236667804  0.0194431096  0.0078595253  0.0071637728
   12443.0  0.0237310007  0.0194944497  0.0078857476  0.0071826810
   12444.0  0.0239168406  0.0196436308  0.0079680486  0.0072383941
   12445.0  0.0241826903  0.0198572408  0.0080872010  0.0073183370
   12446.0  0.0244146399  0.0200430397  0.0081952857  0.0073880288
   12447.0  0.0245691091  0.0201664809  0.0082691805  0.0074342880
   12448.0  0.0245282091  0.0201316997  0.0082617197  0.0074214400
   12449.0  0.0243587699  0.0199939795  0.0081927497  0.0073697148
   12450.0  0.0239936505  0.0196978003  0.0080419909  0.0072587719
   12451.0  0.0236358698  0.0194092803  0.0078816703  0.0071500530
   12452.0  0.0232142191  0.0190688502  0.0076957899  0.0070220120
   12453.0  0.0229601208  0.0188659895  0.0075654471  0.0069446508
   12454.0  0.0227260794  0.0186788999  0.0074462029  0.0068733720
   12455.0  0.0226601902  0.0186292492  0.0073867901  0.0068529579
   12456.0  0.0225937795  0.0185782500  0.0073330309  0.0068323929
   12457.0  0.0225981101  0.0185845606  0.0073076752  0.0068332241
   12458.0  0.0226009805  0.0185882896  0.0072919000  0.0068336101
   12459.0  0.0226463303  0.0186253507  0.0073014912  0.0068468321
   12460.0  0.0227570999  0.0187139604  0.0073502138  0.0068798210
   12461.0  0.0229468103  0.0188652407  0.0074415701  0.0069366591
   12462.0  0.0232295692  0.0190910697  0.0075791259  0.0070216181
   12463.0  0.0235797893  0.0193710607  0.0077487701  0.0071269572
   12464.0  0.0239534602  0.0196702294  0.0079274531  0.0072393860
   12465.0  0.0243175197  0.0199622009  0.0080982922  0.0073489021
   12466.0  0.0246127807  0.0201992001  0.0082345791  0.0074376250
   12467.0  0.0248291306  0.0203732606  0.0083308117  0.0075024948
   12468.0  0.0249346495  0.0204582103  0.0083753597  0.0075338781
   12469.0  0.0249333009  0.0204573795  0.0083693806  0.0075329719
   12470.0  0.0248131696  0.0203606691  0.0083104083  0.0074961870
   12471.0  0.0245831702  0.0201754197  0.0082021151  0.0074262158
   12472.0  0.0242563300  0.0199118108  0.0080519216  0.0073270011
   12473.0  0.0238796603  0.0196076296  0.0078820940  0.0072127278
   12474.0  0.0235187393  0.0193157103  0.0077221780  0.0071032168
   12475.0  0.0232545808  0.0191009305  0.0076112961  0.0070229080
   12476.0  0.0231508799  0.0190148503  0.0075764959  0.0069910618
   12477.0  0.0232254993  0.0190714393  0.0076286881  0.0070130480
   12478.0  0.0234436393  0.0192431696  0.0077492809  0.0070783980
   12479.0  0.0237138197  0.0194559991  0.0078993132  0.0071594538
   12480.0  0.0239526704  0.0196436495  0.0080358870  0.0072310739
   12481.0  0.0240556095  0.0197215304  0.0081144543  0.0072616641
   12482.0  0.0240621809  0.0197230093  0.0081416164  0.0072631589
   12483.0  0.0239284895  0.0196119007  0.0081040850  0.0072223120
   12484.0  0.0238616001  0.0195571706  0.0080776988  0.0072016059
   12485.0  0.0237897094  0.0194989592  0.0080455160  0.0071793781
   12486.0  0.0239366293  0.0196197405  0.0080904234  0.0072231819
   12487.0  0.0241079107  0.0197598506  0.0081485417  0.0072743348
   12488.0  0.0244221408  0.0200164206  0.0082597798  0.0073686298
   12489.0  0.0246424191  0.0201958492  0.0083400011  0.0074345940
   12490.0  0.0248119999  0.0203342102  0.0083985599  0.0074852621
   12491.0  0.0247875005  0.0203144792  0.0083839167  0.0074773929
   12492.0  0.0246040095  0.0201660898  0.0083028888  0.0074215680
   12493.0  0.0242497604  0.0198790208  0.0081545757  0.0073142438
   12494.0  0.0237888191  0.0195058603  0.0079600234  0.0071747368
   12495.0  0.0233056992  0.0191145893  0.0077574840  0.0070285420
   12496.0  0.0228908192  0.0187787097  0.0075818910  0.0069029159
   12497.0  0.0226407200  0.0185761303  0.0074749300  0.0068269810
   12498.0  0.0226068106  0.0185484793  0.0074578952  0.0068162219
   12499.0  0.0227995291  0.0187043604  0.0075340071  0.0068738051
   12500.0  0.0231799204  0.0190119892  0.0076891850  0.0069879619
   12501.0  0.0236667898  0.0194060300  0.0078870589  0.0071342280
   12502.0  0.0241836403  0.0198240895  0.0080989758  0.0072895270
   12503.0  0.0246495493  0.0202010404  0.0082888212  0.0074294792
   12504.0  0.0250351299  0.0205126293  0.0084471162  0.0075451890
   12505.0  0.0253194105  0.0207421202  0.0085637448  0.0076303729
   12506.0  0.0255220793  0.0209052097  0.0086484253  0.0076909340
   12507.0  0.0256597698  0.0210154206  0.0087077320  0.0077319108
   12508.0  0.0257524606  0.0210889392  0.0087499591  0.0077593168
   12509.0  0.0258198008  0.0211417004  0.0087834243  0.0077790809
   12510.0  0.0258580893  0.0211709198  0.0088052172  0.0077900868
   12511.0  0.0258773305  0.0211847704  0.0088193938  0.0077953618
   12512.0  0.0258526299  0.0211634599  0.0088133812  0.0077873948
   12513.0  0.0257907808  0.0211126003  0.0087896893  0.0077682491
   12514.0  0.0256635696  0.0210094899  0.0087351678  0.0077294190
   12515.0  0.0255022906  0.0208793804  0.0086635640  0.0076803421
   12516.0  0.0252903104  0.0207084808  0.0085693169  0.0076159858
   12517.0  0.0250991806  0.0205545705  0.0084829628  0.0075579169
   12518.0  0.0249049999  0.0203977004  0.0083987266  0.0074989302
   12519.0  0.0248095095  0.0203205291  0.0083555961  0.0074696499
   12520.0  0.0247401502  0.0202635303  0.0083302092  0.0074482420
   12521.0  0.0248142704  0.0203228202  0.0083615491  0.0074700220
   12522.0  0.0248859301  0.0203790907  0.0083994269  0.0074910698
   12523.0  0.0250775609  0.0205331296  0.0084802341  0.0075482181
   12524.0  0.0252055898  0.0206347797  0.0085415794  0.0075862329
   12525.0  0.0253966097  0.0207881909  0.0086216917  0.0076432000
   12526.0  0.0255055502  0.0208743792  0.0086740768  0.0076754652
   12527.0  0.0256490596  0.0209890101  0.0087365992  0.0077181230
   12528.0  0.0257394705  0.0210602302  0.0087813381  0.0077448040
   12529.0  0.0258470308  0.0211456995  0.0088308761  0.0077766371
   12530.0  0.0259092506  0.0211947095  0.0088612800  0.0077948351
   12531.0  0.0259484705  0.0212256797  0.0088791363  0.0078061111
   12532.0  0.0259303506  0.0212107804  0.0088702394  0.0078001400
   12533.0  0.0258673299  0.0211598799  0.0088407556  0.0077806641
   12534.0  0.0257667191  0.0210786294  0.0087949941  0.0077498839
   12535.0  0.0256447699  0.0209799092  0.0087413201  0.0077126748
   12536.0  0.0255183298  0.0208771899  0.0086879227  0.0076741278
   12537.0  0.0253958795  0.0207774602  0.0086374125  0.0076367739
   12538.0  0.0252713095  0.0206757803  0.0085875047  0.0075988020
   12539.0  0.0251506306  0.0205774698  0.0085380441  0.0075619859
   12540.0  0.0250195693  0.0204709303  0.0084834499  0.0075220671
   12541.0  0.0248886496  0.0203649495  0.0084265396  0.0074821902
   12542.0  0.0247623492  0.0202629697  0.0083697503  0.0074437000
   12543.0  0.0246435199  0.0201671794  0.0083153564  0.0074074650
   12544.0  0.0245608408  0.0201006494  0.0082756262  0.0073820981
   12545.0  0.0244973805  0.0200492609  0.0082462793  0.0073625022
   12546.0  0.0244767498  0.0200322103  0.0082366047  0.0073557859
   12547.0  0.0244433898  0.0200043600  0.0082249194  0.0073452508
   12548.0  0.0243793093  0.0199516192  0.0082012406  0.0073255082
