The columns below contain (from left to right):
Wavenumber, spectral surface albedo, spectral surface albedo weighted by 
the calculated spectral total downwelling SW flux at the surface, and the 
Spectral Solar Function (spectral irradiance) a la Kurucz incident at
TOA (no solar zenith or Earth-Sun distance adjustment --same in all files)
    wvn(cm-1)  sfcalb      sfcalb_w  SSF(mWm-2/cm-1)
    8477.0     0.38166     0.23836   71.47070312
    8478.0     0.38166     0.24405   71.72519684
    8479.0     0.38167     0.25230   71.68289948
    8480.0     0.38168     0.26144   71.64530182
    8481.0     0.38168     0.26795   71.30439758
    8482.0     0.38168     0.27014   71.70860291
    8483.0     0.38169     0.26680   71.51789856
    8484.0     0.38169     0.25831   60.27320099
    8485.0     0.38170     0.24577   69.86150360
    8486.0     0.38170     0.23054   70.25109863
    8487.0     0.38170     0.21416   71.52760315
    8488.0     0.38170     0.19806   69.09819794
    8489.0     0.38171     0.18428   70.38790131
    8490.0     0.38171     0.17473   71.65950012
    8491.0     0.38172     0.17170   71.61879730
    8492.0     0.38173     0.17614   65.00409698
    8493.0     0.38173     0.18814   71.59739685
    8494.0     0.38173     0.20586   68.10269928
    8495.0     0.38173     0.22682   71.70339966
    8496.0     0.38174     0.24788   71.25779724
    8497.0     0.38175     0.26687   70.88169861
    8498.0     0.38175     0.28177   71.74530029
    8499.0     0.38175     0.29212   71.74839783
    8500.0     0.38177     0.29695   71.67089844
    8501.0     0.38177     0.29649   71.74900055
    8502.0     0.38177     0.29024   71.54740143
    8503.0     0.38177     0.27931   71.08930206
    8504.0     0.38178     0.26471   69.60610199
    8505.0     0.38179     0.24912   63.87070084
    8506.0     0.38179     0.23487   63.19219971
    8507.0     0.38180     0.22447   69.38240051
    8508.0     0.38181     0.21883   71.15879822
    8509.0     0.38182     0.21741   69.72570038
    8510.0     0.38182     0.21821   66.51149750
    8511.0     0.38183     0.21817   71.21700287
    8512.0     0.38183     0.21485   71.09700012
    8513.0     0.38184     0.20636   71.34380341
    8514.0     0.38184     0.19334   71.48970032
    8515.0     0.38185     0.17728   69.65840149
    8516.0     0.38186     0.16186   71.59649658
    8517.0     0.38186     0.14986   71.84130096
    8518.0     0.38187     0.14415   70.43470001
    8519.0     0.38188     0.14510   71.67469788
    8520.0     0.38188     0.15208   70.97889709
    8521.0     0.38189     0.16268   71.77339935
    8522.0     0.38189     0.17463   71.80740356
    8523.0     0.38190     0.18574   71.09239960
    8524.0     0.38191     0.19517   71.29499817
    8525.0     0.38192     0.20251   71.56950378
    8526.0     0.38192     0.20853   70.68620300
    8527.0     0.38193     0.21342   69.48139954
    8528.0     0.38194     0.21812   70.80970001
    8529.0     0.38195     0.22247   71.82910156
    8530.0     0.38195     0.22700   71.30159760
    8531.0     0.38195     0.23142   71.80519867
    8532.0     0.38196     0.23578   71.37490082
    8533.0     0.38197     0.23965   71.40429688
    8534.0     0.38197     0.24234   71.52570343
    8535.0     0.38199     0.24345   71.56490326
    8536.0     0.38199     0.24200   70.26470184
    8537.0     0.38201     0.23832   71.42960358
    8538.0     0.38201     0.23196   71.74849701
    8539.0     0.38201     0.22431   70.31860352
    8540.0     0.38203     0.21569   71.71389771
    8541.0     0.38203     0.20803   71.88569641
    8542.0     0.38204     0.20204   71.29319763
    8543.0     0.38205     0.19933   71.61360168
    8544.0     0.38206     0.20001   70.39589691
    8545.0     0.38206     0.20403   70.14700317
    8546.0     0.38207     0.20994   71.77719879
    8547.0     0.38208     0.21610   71.83470154
    8548.0     0.38209     0.22064   70.36250305
    8549.0     0.38210     0.22262   70.78489685
    8550.0     0.38210     0.22183   71.51319885
    8551.0     0.38212     0.21906   71.43340302
    8552.0     0.38212     0.21508   56.68600082
    8553.0     0.38213     0.21072   71.02590179
    8554.0     0.38214     0.20626   70.32510376
    8555.0     0.38215     0.20179   71.50630188
    8556.0     0.38216     0.19757   70.43440247
    8557.0     0.38217     0.19373   71.33380127
    8558.0     0.38217     0.19081   70.48179626
    8559.0     0.38218     0.18890   70.72650146
    8560.0     0.38219     0.18800   71.89839935
    8561.0     0.38221     0.18766   71.88259888
    8562.0     0.38222     0.18749   71.71810150
    8563.0     0.38223     0.18679   71.70330048
    8564.0     0.38223     0.18546   70.65219879
    8565.0     0.38224     0.18274   71.43509674
    8566.0     0.38225     0.17907   71.24749756
    8567.0     0.38226     0.17396   66.25640106
    8568.0     0.38227     0.16843   70.37640381
    8569.0     0.38228     0.16256   71.41560364
    8570.0     0.38229     0.15731   71.44329834
    8571.0     0.38230     0.15258   71.91840363
    8572.0     0.38231     0.14851   71.88899994
    8573.0     0.38232     0.14465   71.29250336
    8574.0     0.38233     0.14077   67.22730255
    8575.0     0.38234     0.13699   66.66390228
    8576.0     0.38235     0.13349   70.73030090
    8577.0     0.38236     0.13081   70.40799713
    8578.0     0.38237     0.12912   70.22470093
    8579.0     0.38238     0.12848   68.44519806
    8580.0     0.38239     0.12893   71.25160217
    8581.0     0.38240     0.13031   71.14289856
    8582.0     0.38241     0.13319   71.30269623
    8583.0     0.38242     0.13748   70.25930023
    8584.0     0.38243     0.14347   71.73529816
    8585.0     0.38244     0.15042   71.14029694
    8586.0     0.38245     0.15732   71.60299683
    8587.0     0.38247     0.16316   70.43520355
    8588.0     0.38247     0.16664   68.94969940
    8589.0     0.38249     0.16810   71.37930298
    8590.0     0.38249     0.16754   60.18190002
    8591.0     0.38251     0.16688   71.78559875
    8592.0     0.38252     0.16715   71.86940002
    8593.0     0.38252     0.16999   71.90799713
    8594.0     0.38254     0.17553   71.50789642
    8595.0     0.38255     0.18317   71.60070038
    8596.0     0.38257     0.19093   70.44309998
    8597.0     0.38257     0.19652   68.12449646
    8598.0     0.38258     0.19760   71.78279877
    8599.0     0.38260     0.19320   71.04280090
    8600.0     0.38261     0.18339   71.90650177
    8601.0     0.38262     0.17013   71.89880371
    8602.0     0.38263     0.15588   71.92299652
    8603.0     0.38265     0.14312   71.02449799
    8604.0     0.38266     0.13351   69.14299774
    8605.0     0.38266     0.12720   71.30870056
    8606.0     0.38267     0.12374   71.73539734
    8607.0     0.38269     0.12174   70.26860046
    8608.0     0.38271     0.12034   70.66850281
    8609.0     0.38271     0.11872   70.35880280
    8610.0     0.38273     0.11659   63.11579895
    8611.0     0.38274     0.11362   67.23490143
    8612.0     0.38275     0.10961   71.10849762
    8613.0     0.38276     0.10427   59.93669891
    8614.0     0.38277     0.09793   71.72920227
    8615.0     0.38278     0.09091   71.89409637
    8616.0     0.38280     0.08441   70.35369873
    8617.0     0.38280     0.07912   71.11599731
    8618.0     0.38282     0.07591   69.48459625
    8619.0     0.38284     0.07478   72.01789856
    8620.0     0.38285     0.07540   72.01290131
    8621.0     0.38285     0.07712   72.00900269
    8622.0     0.38287     0.07917   70.38559723
    8623.0     0.38288     0.08112   62.03150177
    8624.0     0.38290     0.08274   68.65920258
    8625.0     0.38291     0.08400   67.46019745
    8626.0     0.38292     0.08528   70.81030273
    8627.0     0.38293     0.08662   70.50800323
    8628.0     0.38295     0.08841   71.72000122
    8629.0     0.38296     0.09035   68.41449738
    8630.0     0.38297     0.09227   71.71410370
    8631.0     0.38298     0.09347   71.90809631
    8632.0     0.38300     0.09337   71.86389923
    8633.0     0.38301     0.09163   71.47010040
    8634.0     0.38302     0.08813   71.95179749
    8635.0     0.38304     0.08366   70.60590363
    8636.0     0.38305     0.07889   71.34980011
    8637.0     0.38306     0.07528   70.93139648
    8638.0     0.38307     0.07335   71.96640015
    8639.0     0.38309     0.07383   71.14040375
    8640.0     0.38311     0.07599   70.00229645
    8641.0     0.38311     0.07922   71.85140228
    8642.0     0.38313     0.08196   71.74770355
    8643.0     0.38315     0.08333   71.66470337
    8644.0     0.38316     0.08248   69.88030243
    8645.0     0.38317     0.07949   72.01820374
    8646.0     0.38318     0.07480   71.84269714
    8647.0     0.38320     0.06910   71.99389648
    8648.0     0.38321     0.06323   71.11049652
    8649.0     0.38322     0.05758   70.85939789
    8650.0     0.38323     0.05281   71.67310333
    8651.0     0.38325     0.04907   71.89980316
    8652.0     0.38327     0.04689   67.55570221
    8653.0     0.38327     0.04614   70.17019653
    8654.0     0.38329     0.04683   71.98010254
    8655.0     0.38331     0.04827   71.08999634
    8656.0     0.38332     0.04985   71.73269653
    8657.0     0.38333     0.05060   72.09269714
    8658.0     0.38335     0.05001   71.57089996
    8659.0     0.38336     0.04756   72.11569977
    8660.0     0.38338     0.04340   72.08679962
    8661.0     0.38339     0.03789   71.90260315
    8662.0     0.38340     0.03183   69.96679688
    8663.0     0.38342     0.02618   70.73010254
    8664.0     0.38344     0.02187   72.08679962
    8665.0     0.38345     0.01966   72.09919739
    8666.0     0.38346     0.01988   71.95760345
    8667.0     0.38348     0.02244   71.10209656
    8668.0     0.38349     0.02674   72.08159637
    8669.0     0.38350     0.03178   71.39099884
    8670.0     0.38352     0.03635   71.97329712
    8671.0     0.38354     0.03930   70.74359894
    8672.0     0.38355     0.03994   70.06159973
    8673.0     0.38356     0.03820   72.00370026
    8674.0     0.38358     0.03466   70.93869781
    8675.0     0.38359     0.03039   71.88439941
    8676.0     0.38361     0.02651   69.21630096
    8677.0     0.38362     0.02403   70.46669769
    8678.0     0.38363     0.02338   71.81269836
    8679.0     0.38365     0.02461   69.39399719
    8680.0     0.38366     0.02714   70.12860107
    8681.0     0.38368     0.03026   69.76689911
    8682.0     0.38370     0.03292   71.79550171
    8683.0     0.38371     0.03447   71.18250275
    8684.0     0.38372     0.03445   72.00450134
    8685.0     0.38374     0.03306   70.99700165
    8686.0     0.38375     0.03076   71.72530365
    8687.0     0.38377     0.02824   72.05740356
    8688.0     0.38378     0.02602   71.29429626
    8689.0     0.38380     0.02431   71.09089661
    8690.0     0.38381     0.02302   70.55400085
    8691.0     0.38383     0.02178   69.18370056
    8692.0     0.38384     0.02040   71.46289825
    8693.0     0.38386     0.01869   72.18910217
    8694.0     0.38388     0.01694   71.98090363
    8695.0     0.38389     0.01546   71.84600067
    8696.0     0.38390     0.01478   71.86959839
    8697.0     0.38392     0.01514   67.29779816
    8698.0     0.38393     0.01660   71.17089844
    8699.0     0.38396     0.01886   71.48390198
    8700.0     0.38397     0.02152   72.15090179
    8701.0     0.38398     0.02421   72.00250244
    8702.0     0.38400     0.02687   71.97869873
    8703.0     0.38401     0.02961   71.81210327
    8704.0     0.38403     0.03279   70.77339935
    8705.0     0.38405     0.03647   68.33850098
    8706.0     0.38406     0.04046   72.11199951
    8707.0     0.38407     0.04396   70.03130341
    8708.0     0.38409     0.04612   72.14219666
    8709.0     0.38410     0.04605   70.04869843
    8710.0     0.38412     0.04341   72.12300110
    8711.0     0.38414     0.03847   72.19719696
    8712.0     0.38415     0.03190   72.10659790
    8713.0     0.38417     0.02480   72.09359741
    8714.0     0.38419     0.01803   69.20010376
    8715.0     0.38420     0.01235   70.58910370
    8716.0     0.38421     0.00800   71.44069672
    8717.0     0.38423     0.00505   72.20020294
    8718.0     0.38425     0.00328   72.13999939
    8719.0     0.38427     0.00243   72.21009827
    8720.0     0.38428     0.00223   71.93150330
    8721.0     0.38429     0.00246   70.97070312
    8722.0     0.38431     0.00293   72.26280212
    8723.0     0.38433     0.00350   72.26650238
    8724.0     0.38434     0.00403   71.83049774
    8725.0     0.38436     0.00444   70.01950073
    8726.0     0.38438     0.00467   71.01609802
    8727.0     0.38440     0.00475   71.71150208
    8728.0     0.38441     0.00470   71.55709839
    8729.0     0.38442     0.00461   72.15689850
    8730.0     0.38444     0.00452   72.07759857
    8731.0     0.38445     0.00450   69.15239716
    8732.0     0.38447     0.00453   70.79969788
    8733.0     0.38449     0.00459   71.56430054
    8734.0     0.38450     0.00466   68.90100098
    8735.0     0.38452     0.00471   70.57409668
    8736.0     0.38454     0.00483   71.63950348
    8737.0     0.38455     0.00515   71.91699982
    8738.0     0.38457     0.00598   72.06670380
    8739.0     0.38458     0.00765   67.28150177
    8740.0     0.38460     0.01051   65.27449799
    8741.0     0.38462     0.01479   71.26490021
    8742.0     0.38463     0.02039   70.63760376
    8743.0     0.38465     0.02694   70.30079651
    8744.0     0.38467     0.03358   71.83730316
    8745.0     0.38468     0.03946   72.15299988
    8746.0     0.38470     0.04370   72.09839630
    8747.0     0.38472     0.04589   72.11440277
    8748.0     0.38473     0.04617   69.89150238
    8749.0     0.38475     0.04489   71.38860321
    8750.0     0.38476     0.04293   69.99949646
    8751.0     0.38478     0.04061   70.90070343
    8752.0     0.38480     0.03850   64.09449768
    8753.0     0.38482     0.03645   70.49299622
    8754.0     0.38483     0.03453   72.12920380
    8755.0     0.38485     0.03254   71.95069885
    8756.0     0.38486     0.03040   70.97460175
    8757.0     0.38488     0.02814   72.10939789
    8758.0     0.38489     0.02572   70.25250244
    8759.0     0.38491     0.02340   69.68949890
    8760.0     0.38493     0.02126   70.98229980
    8761.0     0.38495     0.01972   71.77410126
    8762.0     0.38496     0.01896   66.66790009
    8763.0     0.38498     0.01930   72.16719818
    8764.0     0.38499     0.02073   70.37609863
    8765.0     0.38501     0.02318   69.88639832
    8766.0     0.38503     0.02617   69.93879700
    8767.0     0.38504     0.02919   60.93399811
    8768.0     0.38506     0.03173   72.05500031
    8769.0     0.38508     0.03363   71.05590057
    8770.0     0.38510     0.03519   71.02940369
    8771.0     0.38511     0.03708   69.58940125
    8772.0     0.38512     0.04011   70.04010010
    8773.0     0.38515     0.04479   72.12699890
    8774.0     0.38516     0.05093   70.42359924
    8775.0     0.38518     0.05772   71.10260010
    8776.0     0.38519     0.06370   70.91609955
    8777.0     0.38521     0.06749   66.41660309
    8778.0     0.38523     0.06798   69.69139862
    8779.0     0.38524     0.06492   70.29380035
    8780.0     0.38526     0.05887   72.28649902
    8781.0     0.38528     0.05107   71.21029663
    8782.0     0.38529     0.04301   72.30290222
    8783.0     0.38532     0.03602   71.23139954
    8784.0     0.38533     0.03087   62.60580063
    8785.0     0.38535     0.02771   69.60089874
    8786.0     0.38536     0.02619   71.28700256
    8787.0     0.38538     0.02574   71.90229797
    8788.0     0.38539     0.02594   72.07430267
    8789.0     0.38541     0.02644   68.17659760
    8790.0     0.38543     0.02729   65.90940094
    8791.0     0.38544     0.02833   70.59549713
    8792.0     0.38546     0.02950   70.39949799
    8793.0     0.38548     0.03036   72.20929718
    8794.0     0.38550     0.03054   71.03800201
    8795.0     0.38552     0.02962   71.29280090
    8796.0     0.38552     0.02751   72.38150024
    8797.0     0.38555     0.02433   72.28630066
    8798.0     0.38556     0.02046   72.11049652
    8799.0     0.38558     0.01639   71.27130127
    8800.0     0.38559     0.01257   71.92160034
    8801.0     0.38561     0.00935   70.80639648
    8802.0     0.38563     0.00686   72.13760376
    8803.0     0.38565     0.00512   70.56729889
    8804.0     0.38566     0.00395   70.19889832
    8805.0     0.38568     0.00319   70.23439789
    8806.0     0.38569     0.00264   69.55580139
    8807.0     0.38572     0.00218   71.90249634
    8808.0     0.38573     0.00173   70.94529724
    8809.0     0.38574     0.00131   70.11730194
    8810.0     0.38577     0.00093   72.08350372
    8811.0     0.38577     0.00062   71.95169830
    8812.0     0.38579     0.00039   72.02410126
    8813.0     0.38581     0.00026   71.99839783
    8814.0     0.38583     0.00019   71.46970367
    8815.0     0.38585     0.00018   71.87370300
    8816.0     0.38586     0.00022   71.43740082
    8817.0     0.38588     0.00031   68.79920197
    8818.0     0.38590     0.00044   71.71800232
    8819.0     0.38591     0.00065   70.75810242
    8820.0     0.38593     0.00098   70.78820038
    8821.0     0.38595     0.00148   68.07099915
    8822.0     0.38596     0.00219   71.04779816
    8823.0     0.38598     0.00312   68.34600067
    8824.0     0.38600     0.00427   67.06369781
    8825.0     0.38601     0.00560   69.89170074
    8826.0     0.38603     0.00708   72.11699677
    8827.0     0.38604     0.00872   72.23999786
    8828.0     0.38606     0.01059   72.00679779
    8829.0     0.38608     0.01281   68.72190094
    8830.0     0.38610     0.01552   70.69680023
    8831.0     0.38611     0.01873   72.33779907
    8832.0     0.38613     0.02236   72.32350159
    8833.0     0.38614     0.02617   71.97570038
    8834.0     0.38617     0.02982   71.57730103
    8835.0     0.38617     0.03298   70.36109924
    8836.0     0.38620     0.03546   70.22460175
    8837.0     0.38622     0.03710   72.07270050
    8838.0     0.38623     0.03796   70.32140350
    8839.0     0.38625     0.03803   70.14270020
    8840.0     0.38626     0.03742   71.83029938
    8841.0     0.38628     0.03608   69.04470062
    8842.0     0.38630     0.03405   71.72049713
    8843.0     0.38631     0.03129   72.24870300
    8844.0     0.38633     0.02784   71.35130310
    8845.0     0.38634     0.02383   71.07109833
    8846.0     0.38636     0.01945   72.15380096
    8847.0     0.38638     0.01510   72.35669708
    8848.0     0.38639     0.01107   65.62719727
    8849.0     0.38641     0.00770   71.21199799
    8850.0     0.38643     0.00511   68.99130249
    8851.0     0.38644     0.00334   70.31420135
    8852.0     0.38646     0.00226   70.08480072
    8853.0     0.38647     0.00172   70.96360016
    8854.0     0.38649     0.00155   71.70880127
    8855.0     0.38651     0.00159   63.11230087
    8856.0     0.38653     0.00175   72.06009674
    8857.0     0.38654     0.00197   70.79540253
    8858.0     0.38656     0.00219   70.26519775
    8859.0     0.38657     0.00239   72.38400269
    8860.0     0.38659     0.00253   72.41819763
    8861.0     0.38661     0.00260   72.36360168
    8862.0     0.38662     0.00257   72.11219788
    8863.0     0.38664     0.00248   71.72100067
    8864.0     0.38666     0.00235   68.64230347
    8865.0     0.38667     0.00226   68.71520233
    8866.0     0.38669     0.00231   71.44409943
    8867.0     0.38670     0.00259   69.74030304
    8868.0     0.38672     0.00319   70.47450256
    8869.0     0.38674     0.00413   70.14800262
    8870.0     0.38675     0.00532   71.61489868
    8871.0     0.38677     0.00660   71.32479858
    8872.0     0.38679     0.00774   70.75980377
    8873.0     0.38680     0.00853   71.89320374
    8874.0     0.38682     0.00879   72.31089783
    8875.0     0.38683     0.00848   72.16719818
    8876.0     0.38684     0.00765   72.39649963
    8877.0     0.38687     0.00647   69.50330353
    8878.0     0.38688     0.00515   68.70749664
    8879.0     0.38690     0.00387   70.93329620
    8880.0     0.38691     0.00279   72.39399719
    8881.0     0.38693     0.00198   72.33399963
    8882.0     0.38695     0.00150   69.33699799
    8883.0     0.38695     0.00137   64.66230011
    8884.0     0.38697     0.00162   63.80929947
    8885.0     0.38699     0.00227   68.55110168
    8886.0     0.38701     0.00337   66.14469910
    8887.0     0.38702     0.00485   72.53119659
    8888.0     0.38704     0.00664   72.47250366
    8889.0     0.38705     0.00850   72.35639954
    8890.0     0.38707     0.01022   70.67410278
    8891.0     0.38708     0.01150   67.46779633
    8892.0     0.38710     0.01221   72.44850159
    8893.0     0.38712     0.01227   71.43340302
    8894.0     0.38713     0.01173   70.98480225
    8895.0     0.38714     0.01082   70.31950378
    8896.0     0.38716     0.00972   71.74099731
    8897.0     0.38718     0.00875   72.50640106
    8898.0     0.38719     0.00803   71.43840027
    8899.0     0.38721     0.00772   72.06259918
    8900.0     0.38723     0.00770   72.57959747
    8901.0     0.38724     0.00784   72.43659973
    8902.0     0.38726     0.00785   72.54019928
    8903.0     0.38727     0.00755   69.17160034
    8904.0     0.38728     0.00686   70.29940033
    8905.0     0.38730     0.00581   72.51689911
    8906.0     0.38732     0.00459   71.59619904
    8907.0     0.38733     0.00338   71.33110046
    8908.0     0.38735     0.00238   72.19680023
    8909.0     0.38736     0.00167   71.03810120
    8910.0     0.38738     0.00133   71.47339630
    8911.0     0.38739     0.00132   71.26909637
    8912.0     0.38740     0.00166   72.47209930
    8913.0     0.38742     0.00233   72.54720306
    8914.0     0.38744     0.00335   72.17949677
    8915.0     0.38745     0.00475   68.92839813
    8916.0     0.38747     0.00649   71.33439636
    8917.0     0.38748     0.00851   71.26989746
    8918.0     0.38750     0.01060   72.56999969
    8919.0     0.38751     0.01248   69.73889923
    8920.0     0.38752     0.01382   70.15899658
    8921.0     0.38754     0.01437   72.10910034
    8922.0     0.38756     0.01406   70.81400299
    8923.0     0.38757     0.01297   70.98069763
    8924.0     0.38758     0.01144   71.29840088
    8925.0     0.38760     0.00981   68.06410217
    8926.0     0.38761     0.00845   72.09269714
    8927.0     0.38763     0.00753   69.25060272
    8928.0     0.38764     0.00707   71.67120361
    8929.0     0.38766     0.00691   63.90940094
    8930.0     0.38767     0.00686   72.44219971
    8931.0     0.38769     0.00673   72.62069702
    8932.0     0.38770     0.00650   72.59200287
    8933.0     0.38771     0.00625   71.57489777
    8934.0     0.38773     0.00617   70.65609741
    8935.0     0.38774     0.00646   71.32749939
    8936.0     0.38776     0.00724   62.18960190
    8937.0     0.38778     0.00857   70.50000000
    8938.0     0.38779     0.01047   69.19650269
    8939.0     0.38780     0.01296   71.91339874
    8940.0     0.38781     0.01612   72.03939819
    8941.0     0.38783     0.01993   70.53330231
    8942.0     0.38785     0.02429   72.66490173
    8943.0     0.38785     0.02867   70.71309662
    8944.0     0.38787     0.03245   72.14749908
    8945.0     0.38789     0.03472   71.70310211
    8946.0     0.38789     0.03492   72.18720245
    8947.0     0.38791     0.03284   70.51180267
    8948.0     0.38792     0.02881   72.44809723
    8949.0     0.38794     0.02370   69.65640259
    8950.0     0.38795     0.01830   71.12000275
    8951.0     0.38796     0.01355   72.63939667
    8952.0     0.38798     0.00985   70.44380188
    8953.0     0.38800     0.00757   72.64849854
    8954.0     0.38800     0.00667   72.53900146
    8955.0     0.38802     0.00714   72.62999725
    8956.0     0.38803     0.00880   72.51920319
    8957.0     0.38805     0.01141   72.55130005
    8958.0     0.38806     0.01459   69.78510284
    8959.0     0.38807     0.01784   70.05809784
    8960.0     0.38809     0.02070   68.05580139
    8961.0     0.38810     0.02276   71.38999939
    8962.0     0.38811     0.02398   70.89749908
    8963.0     0.38813     0.02462   70.65440369
    8964.0     0.38814     0.02536   71.06600189
    8965.0     0.38815     0.02708   72.05670166
    8966.0     0.38816     0.03066   72.43810272
    8967.0     0.38818     0.03674   69.51909637
    8968.0     0.38819     0.04547   72.30960083
    8969.0     0.38820     0.05624   68.53520203
    8970.0     0.38822     0.06794   70.18150330
    8971.0     0.38823     0.07868   71.54519653
    8972.0     0.38824     0.08690   72.57879639
    8973.0     0.38826     0.09090   72.44799805
    8974.0     0.38827     0.09020   70.47339630
    8975.0     0.38828     0.08488   72.68450165
    8976.0     0.38829     0.07613   72.65789795
    8977.0     0.38831     0.06564   72.44090271
    8978.0     0.38832     0.05513   71.96109772
    8979.0     0.38833     0.04640   70.09339905
    8980.0     0.38835     0.04052   70.31130219
    8981.0     0.38836     0.03837   68.99320221
    8982.0     0.38837     0.04025   65.89219666
    8983.0     0.38838     0.04592   72.26619720
    8984.0     0.38840     0.05499   72.34660339
    8985.0     0.38841     0.06636   70.27480316
    8986.0     0.38841     0.07907   71.59999847
    8987.0     0.38843     0.09202   72.66600037
    8988.0     0.38845     0.10434   70.27310181
    8989.0     0.38846     0.11565   72.58889771
    8990.0     0.38846     0.12528   66.94370270
    8991.0     0.38848     0.13293   68.76499939
    8992.0     0.38849     0.13764   70.63030243
    8993.0     0.38850     0.13883   72.65850067
    8994.0     0.38851     0.13617   72.49420166
    8995.0     0.38853     0.13023   70.09999847
    8996.0     0.38853     0.12224   71.34880066
    8997.0     0.38855     0.11408   69.99810028
    8998.0     0.38856     0.10715   69.90589905
    8999.0     0.38857     0.10278   71.45490265
    9000.0     0.38859     0.10116   70.68920135
    9001.0     0.38859     0.10259   72.21189880
    9002.0     0.38860     0.10676   70.91059875
    9003.0     0.38862     0.11371   71.83239746
    9004.0     0.38863     0.12284   72.55290222
    9005.0     0.38864     0.13357   70.16590118
    9006.0     0.38865     0.14446   70.90920258
    9007.0     0.38866     0.15435   72.75530243
    9008.0     0.38867     0.16192   71.66829681
    9009.0     0.38868     0.16663   69.52690125
    9010.0     0.38869     0.16850   72.59400177
    9011.0     0.38871     0.16795   72.76000214
    9012.0     0.38872     0.16592   71.36450195
    9013.0     0.38873     0.16290   71.64689636
    9014.0     0.38873     0.15967   68.36419678
    9015.0     0.38875     0.15605   72.24150085
    9016.0     0.38876     0.15225   70.93509674
    9017.0     0.38877     0.14745   71.70030212
    9018.0     0.38877     0.14187   71.15589905
    9019.0     0.38879     0.13508   72.32469940
    9020.0     0.38880     0.12821   71.49120331
    9021.0     0.38881     0.12185   70.93779755
    9022.0     0.38882     0.11782   71.07520294
    9023.0     0.38883     0.11725   69.73149872
    9024.0     0.38884     0.12114   70.77909851
    9025.0     0.38886     0.12987   72.76660156
    9026.0     0.38886     0.14257   72.68070221
    9027.0     0.38887     0.15831   69.91750336
    9028.0     0.38888     0.17496   71.42939758
    9029.0     0.38889     0.19081   70.55000305
    9030.0     0.38890     0.20372   71.91349792
    9031.0     0.38891     0.21185   71.27960205
    9032.0     0.38892     0.21392   69.05130005
    9033.0     0.38893     0.20908   71.39350128
    9034.0     0.38893     0.19790   70.89630127
    9035.0     0.38895     0.18197   71.13240051
    9036.0     0.38896     0.16385   70.35749817
    9037.0     0.38897     0.14673   72.75969696
    9038.0     0.38897     0.13300   71.70639801
    9039.0     0.38898     0.12466   71.95159912
    9040.0     0.38899     0.12192   70.21669769
    9041.0     0.38901     0.12454   70.45659637
    9042.0     0.38901     0.13120   70.71019745
    9043.0     0.38902     0.14091   70.68779755
    9044.0     0.38903     0.15233   71.42440033
    9045.0     0.38904     0.16467   72.28230286
    9046.0     0.38905     0.17657   72.02220154
    9047.0     0.38906     0.18707   72.78109741
    9048.0     0.38906     0.19468   71.98269653
    9049.0     0.38907     0.19865   69.12960052
    9050.0     0.38908     0.19857   71.32230377
    9051.0     0.38909     0.19502   69.18959808
    9052.0     0.38910     0.18948   71.14959717
    9053.0     0.38911     0.18380   72.79450226
    9054.0     0.38912     0.18014   71.07800293
    9055.0     0.38912     0.17994   71.75060272
    9056.0     0.38914     0.18358   70.63639832
    9057.0     0.38915     0.19034   69.06330109
    9058.0     0.38915     0.19808   72.01809692
    9059.0     0.38916     0.20492   72.80789948
    9060.0     0.38916     0.20892   70.50820160
    9061.0     0.38917     0.20949   71.86479950
    9062.0     0.38918     0.20719   71.96099854
    9063.0     0.38919     0.20281   72.21990204
    9064.0     0.38920     0.19807   69.67340088
    9065.0     0.38921     0.19331   69.74469757
    9066.0     0.38921     0.18929   71.95200348
    9067.0     0.38922     0.18550   72.70510101
    9068.0     0.38923     0.18179   72.24880219
    9069.0     0.38924     0.17802   71.22509766
    9070.0     0.38924     0.17434   70.94979858
    9071.0     0.38925     0.17171   70.17769623
    9072.0     0.38925     0.17107   70.09410095
    9073.0     0.38927     0.17363   67.89320374
    9074.0     0.38927     0.18002   62.34880066
    9075.0     0.38928     0.18986   71.29650116
    9076.0     0.38928     0.20198   70.27179718
    9077.0     0.38929     0.21392   67.21900177
    9078.0     0.38929     0.22378   70.30850220
    9079.0     0.38930     0.22957   72.26799774
    9080.0     0.38931     0.23141   71.20539856
    9081.0     0.38932     0.22978   72.13469696
    9082.0     0.38932     0.22677   71.64700317
    9083.0     0.38933     0.22373   71.64489746
    9084.0     0.38934     0.22192   70.24079895
    9085.0     0.38934     0.22133   72.65370178
    9086.0     0.38935     0.22129   69.83609772
    9087.0     0.38936     0.22073   71.64849854
    9088.0     0.38936     0.21845   71.77970123
    9089.0     0.38937     0.21426   72.34600067
    9090.0     0.38937     0.20819   70.89270020
    9091.0     0.38938     0.20195   70.74649811
    9092.0     0.38938     0.19665   71.31069946
    9093.0     0.38939     0.19441   71.46160126
    9094.0     0.38939     0.19532   72.11319733
    9095.0     0.38940     0.19975   72.77189636
    9096.0     0.38941     0.20605   70.13719940
    9097.0     0.38941     0.21334   72.69470215
    9098.0     0.38941     0.22007   72.40769958
    9099.0     0.38943     0.22594   69.75319672
    9100.0     0.38943     0.23046   71.89510345
    9101.0     0.38943     0.23368   66.51509857
    9102.0     0.38944     0.23534   71.79589844
    9103.0     0.38945     0.23511   64.32240295
    9104.0     0.38945     0.23311   70.57740021
