Flux units are Wm-2/cm-1   
    wavn(cm-1) flxtoa_up     flxsfc_dn
      81.5     0.0288607     0.0366524
      82.5     0.0298030     0.0374468
      83.5     0.0306190     0.0382478
      84.5     0.0313912     0.0390581
      85.5     0.0316871     0.0398788
      86.5     0.0319820     0.0406956
      87.5     0.0328081     0.0415182
      88.5     0.0340552     0.0423570
      89.5     0.0338317     0.0431945
      90.5     0.0344195     0.0440289
      91.5     0.0349053     0.0448716
      92.5     0.0368021     0.0457313
      93.5     0.0361136     0.0465940
      94.5     0.0371719     0.0474541
      95.5     0.0376927     0.0483241
      96.5     0.0388976     0.0491933
      97.5     0.0390602     0.0500593
      98.5     0.0397709     0.0509589
      99.5     0.0411207     0.0518531
     100.5     0.0421549     0.0527463
     101.5     0.0417840     0.0536371
     102.5     0.0424084     0.0545193
     103.5     0.0429746     0.0554300
     104.5     0.0445597     0.0563560
     105.5     0.0449310     0.0572736
     106.5     0.0452021     0.0581871
     107.5     0.0459463     0.0591073
     108.5     0.0470918     0.0600117
     109.5     0.0477869     0.0609463
     110.5     0.0476098     0.0619035
     111.5     0.0491654     0.0628489
     112.5     0.0498329     0.0637720
     113.5     0.0513955     0.0646986
     114.5     0.0524218     0.0656343
     115.5     0.0531429     0.0665775
     116.5     0.0529482     0.0675649
     117.5     0.0534456     0.0685386
     118.5     0.0536790     0.0695053
     119.5     0.0540602     0.0704777
     120.5     0.0553955     0.0714503
     121.5     0.0566299     0.0724183
     122.5     0.0561833     0.0733855
     123.5     0.0571052     0.0743611
     124.5     0.0580027     0.0753496
     125.5     0.0582399     0.0763460
     126.5     0.0602946     0.0773499
     127.5     0.0602656     0.0783427
     128.5     0.0603282     0.0793302
     129.5     0.0618162     0.0803097
     130.5     0.0622835     0.0813092
     131.5     0.0633517     0.0823093
     132.5     0.0653029     0.0833150
     133.5     0.0640781     0.0843188
     134.5     0.0651794     0.0853163
     135.5     0.0664262     0.0863393
     136.5     0.0677771     0.0873500
     137.5     0.0677695     0.0883838
     138.5     0.0684988     0.0894220
     139.5     0.0696832     0.0904476
     140.5     0.0698364     0.0914680
     141.5     0.0698732     0.0924831
     142.5     0.0722162     0.0934797
     143.5     0.0737054     0.0944876
     144.5     0.0742995     0.0955113
     145.5     0.0748370     0.0965395
     146.5     0.0748791     0.0975904
     147.5     0.0741677     0.0986509
     148.5     0.0752151     0.0997095
     149.5     0.0771473     0.1007563
     150.5     0.0797653     0.1018010
     151.5     0.0779053     0.1028420
     152.5     0.0771217     0.1038805
     153.5     0.0800192     0.1049294
     154.5     0.0792714     0.1059579
     155.5     0.0812280     0.1069900
     156.5     0.0816674     0.1080486
     157.5     0.0832409     0.1091003
     158.5     0.0820396     0.1101304
     159.5     0.0851479     0.1111520
     160.5     0.0864433     0.1122017
     161.5     0.0866904     0.1132574
     162.5     0.0892545     0.1142870
     163.5     0.0902607     0.1153333
     164.5     0.0911385     0.1163961
     165.5     0.0899316     0.1174901
     166.5     0.0885495     0.1185890
     167.5     0.0897864     0.1196226
     168.5     0.0896526     0.1206851
     169.5     0.0893971     0.1217599
     170.5     0.0943437     0.1228246
     171.5     0.0905664     0.1238703
     172.5     0.0919761     0.1249200
     173.5     0.0944904     0.1259937
     174.5     0.0943196     0.1270267
     175.5     0.0949115     0.1280967
     176.5     0.0955507     0.1291625
     177.5     0.0976601     0.1302251
     178.5     0.0963833     0.1312686
     179.5     0.0999466     0.1323012
     180.5     0.1003449     0.1333616
     181.5     0.0995408     0.1344550
     182.5     0.1034400     0.1354636
     183.5     0.1020188     0.1365455
     184.5     0.1065269     0.1375369
     185.5     0.1081177     0.1385934
     186.5     0.1066005     0.1396859
     187.5     0.1031916     0.1407984
     188.5     0.1050604     0.1418664
     189.5     0.1082103     0.1428550
     190.5     0.1122505     0.1438503
     191.5     0.1139641     0.1448860
     192.5     0.1130945     0.1459799
     193.5     0.1085083     0.1471115
     194.5     0.1098247     0.1481605
     195.5     0.1118238     0.1491905
     196.5     0.1147879     0.1502022
     197.5     0.1120790     0.1512987
     198.5     0.1154968     0.1523031
     199.5     0.1145796     0.1533674
     200.5     0.1119303     0.1544521
     201.5     0.1111937     0.1555199
     202.5     0.1227379     0.1565819
     203.5     0.1131350     0.1576269
     204.5     0.1139724     0.1586570
     205.5     0.1169546     0.1596857
     206.5     0.1175174     0.1607362
     207.5     0.1153646     0.1618155
     208.5     0.1208835     0.1628826
     209.5     0.1171326     0.1639096
     210.5     0.1204624     0.1649369
     211.5     0.1238721     0.1659537
     212.5     0.1233797     0.1670480
     213.5     0.1234364     0.1680765
     214.5     0.1211787     0.1691194
     215.5     0.1268813     0.1700632
     216.5     0.1323092     0.1710152
     217.5     0.1349990     0.1719886
     218.5     0.1351334     0.1730166
     219.5     0.1333354     0.1740876
     220.5     0.1283663     0.1751919
     221.5     0.1279197     0.1762809
     222.5     0.1262266     0.1772778
     223.5     0.1281316     0.1783153
     224.5     0.1298588     0.1793081
     225.5     0.1277230     0.1803498
     226.5     0.1304766     0.1813949
     227.5     0.1336040     0.1824189
     228.5     0.1287063     0.1834317
     229.5     0.1334407     0.1844073
     230.5     0.1367366     0.1854217
     231.5     0.1387203     0.1864296
     232.5     0.1425351     0.1873714
     233.5     0.1409044     0.1884040
     234.5     0.1512227     0.1891838
     235.5     0.1529025     0.1901492
     236.5     0.1555734     0.1910762
     237.5     0.1564813     0.1920619
     238.5     0.1578178     0.1930401
     239.5     0.1583840     0.1940179
     240.5     0.1584180     0.1950124
     241.5     0.1576685     0.1960311
     242.5     0.1544074     0.1970911
     243.5     0.1503984     0.1981976
     244.5     0.1402442     0.1993140
     245.5     0.1430648     0.2003081
     246.5     0.1407011     0.2012460
     247.5     0.1437619     0.2022478
     248.5     0.1411103     0.2032172
     249.5     0.1470408     0.2041431
     250.5     0.1515950     0.2050536
     251.5     0.1497392     0.2060488
     252.5     0.1460427     0.2070676
     253.5     0.1499729     0.2080880
     254.5     0.1447109     0.2090536
     255.5     0.1489348     0.2099451
     256.5     0.1540668     0.2108271
     257.5     0.1616134     0.2116634
     258.5     0.1679095     0.2124567
     259.5     0.1719330     0.2132903
     260.5     0.1755258     0.2141486
     261.5     0.1777041     0.2150421
     262.5     0.1768063     0.2160296
     263.5     0.1696973     0.2171037
     264.5     0.1753374     0.2180029
     265.5     0.1610042     0.2192412
     266.5     0.1560362     0.2202379
     267.5     0.1709117     0.2209305
     268.5     0.1830468     0.2214727
     269.5     0.1860544     0.2222856
     270.5     0.1869737     0.2231760
     271.5     0.1813602     0.2242937
     272.5     0.1831291     0.2251545
     273.5     0.1813902     0.2261013
     274.5     0.1781406     0.2271243
     275.5     0.1612263     0.2283169
     276.5     0.1593096     0.2292870
     277.5     0.1568756     0.2302039
     278.5     0.1625381     0.2311418
     279.5     0.1599668     0.2319941
     280.5     0.1601002     0.2328849
     281.5     0.1605687     0.2337373
     282.5     0.1617538     0.2346241
     283.5     0.1696075     0.2353612
     284.5     0.1809127     0.2360853
     285.5     0.1832606     0.2368525
     286.5     0.1887042     0.2375996
     287.5     0.1855972     0.2385682
     288.5     0.1732523     0.2396749
     289.5     0.1638680     0.2406857
     290.5     0.1691711     0.2414774
     291.5     0.1891617     0.2419621
     292.5     0.2001963     0.2424660
     293.5     0.2052580     0.2431557
     294.5     0.2069796     0.2439423
     295.5     0.1987023     0.2449105
     296.5     0.2082162     0.2456023
     297.5     0.2041804     0.2466074
     298.5     0.1824238     0.2479438
     299.5     0.1927033     0.2485577
     300.5     0.1868650     0.2495075
     301.5     0.1734130     0.2505424
     302.5     0.1687320     0.2514140
     303.5     0.1718878     0.2522294
     304.5     0.1815932     0.2529326
     305.5     0.1965214     0.2534736
     306.5     0.2028664     0.2540168
     307.5     0.2137852     0.2545412
     308.5     0.2151165     0.2552747
     309.5     0.2003839     0.2563466
     310.5     0.2222494     0.2567199
     311.5     0.2160491     0.2577141
     312.5     0.2231837     0.2582803
     313.5     0.2142384     0.2592306
     314.5     0.1855181     0.2606511
     315.5     0.1898547     0.2614440
     316.5     0.2185208     0.2615045
     317.5     0.2270511     0.2620609
     318.5     0.2290199     0.2627720
     319.5     0.2277563     0.2635199
     320.5     0.2168835     0.2644739
     321.5     0.2098242     0.2653762
     322.5     0.1964337     0.2664869
     323.5     0.1800339     0.2675363
     324.5     0.1846427     0.2681815
     325.5     0.1998127     0.2686716
     326.5     0.1986122     0.2695000
     327.5     0.1800943     0.2704758
     328.5     0.1889560     0.2711018
     329.5     0.2146688     0.2713464
     330.5     0.2261745     0.2717166
     331.5     0.2304312     0.2722897
     332.5     0.2302998     0.2729510
     333.5     0.2195222     0.2739042
     334.5     0.1868832     0.2752619
     335.5     0.1855217     0.2760198
     336.5     0.2174003     0.2760508
     337.5     0.2332152     0.2763391
     338.5     0.2385501     0.2769620
     339.5     0.2293046     0.2778605
     340.5     0.1935819     0.2793664
     341.5     0.2221301     0.2794031
     342.5     0.2304817     0.2799804
     343.5     0.2117072     0.2810339
     344.5     0.2459233     0.2808841
     345.5     0.2260741     0.2818034
     346.5     0.2420654     0.2821901
     347.5     0.2429360     0.2828438
     348.5     0.2248653     0.2839566
     349.5     0.1954953     0.2852107
     350.5     0.2094629     0.2856795
     351.5     0.1965060     0.2864880
     352.5     0.2055107     0.2869779
     353.5     0.2092965     0.2875632
     354.5     0.1894645     0.2884616
     355.5     0.2234993     0.2885595
     356.5     0.2141801     0.2892565
     357.5     0.1938103     0.2902183
     358.5     0.2093910     0.2906512
     359.5     0.2475952     0.2903043
     360.5     0.2597414     0.2905095
     361.5     0.2599645     0.2906926
     362.5     0.2529718     0.2913719
     363.5     0.2690642     0.2889938
     364.5     0.2717820     0.2870455
     365.5     0.2729289     0.2866983
     366.5     0.2724528     0.2886173
     367.5     0.2659880     0.2926087
     368.5     0.2582186     0.2952221
     369.5     0.2103898     0.2968737
     370.5     0.2189761     0.2971841
     371.5     0.2584982     0.2969132
     372.5     0.2592121     0.2974463
     373.5     0.2442874     0.2983853
     374.5     0.2053912     0.2998106
     375.5     0.2139539     0.3002441
     376.5     0.2175476     0.3006358
     377.5     0.2632293     0.3001224
     378.5     0.2537851     0.3006713
     379.5     0.2779646     0.2972689
     380.5     0.2729319     0.2979172
     381.5     0.2784250     0.2975787
     382.5     0.2746805     0.3008956
     383.5     0.2390629     0.3037969
     384.5     0.2152060     0.3047673
     385.5     0.2055169     0.3053471
     386.5     0.2607888     0.3045345
     387.5     0.2794368     0.3008434
     388.5     0.2852995     0.2941164
     389.5     0.2836613     0.2942415
     390.5     0.2884750     0.2905589
     391.5     0.2866094     0.2961757
     392.5     0.2839685     0.3035938
     393.5     0.2640860     0.3081617
     394.5     0.2281101     0.3094398
     395.5     0.2558242     0.3091401
     396.5     0.2079145     0.3106079
     397.5     0.2026957     0.3111769
     398.5     0.2321898     0.3112102
     399.5     0.2389173     0.3114207
     400.5     0.2311248     0.3119656
     401.5     0.2839109     0.3094952
     402.5     0.2927762     0.2993321
     403.5     0.2963638     0.2872767
     404.5     0.2980326     0.2802590
     405.5     0.2845563     0.2990202
     406.5     0.3006455     0.2675459
     407.5     0.3016967     0.2618258
     408.5     0.3025877     0.2580266
     409.5     0.3023611     0.2627234
     410.5     0.3030743     0.2603976
     411.5     0.3028208     0.2654313
     412.5     0.3021094     0.2735841
     413.5     0.3004944     0.2852794
     414.5     0.2889362     0.3049251
     415.5     0.2890886     0.3130863
     416.5     0.2760183     0.3170052
     417.5     0.2384224     0.3187137
     418.5     0.2059059     0.3197191
     419.5     0.2057444     0.3201163
     420.5     0.2323068     0.3198302
     421.5     0.2765522     0.3192150
     422.5     0.2644222     0.3199577
     423.5     0.2640375     0.3200088
     424.5     0.2936459     0.3172562
     425.5     0.2616448     0.3209416
     426.5     0.2649978     0.3183069
     427.5     0.3051611     0.2852811
     428.5     0.3021200     0.2868063
     429.5     0.3061042     0.2835110
     430.5     0.2831605     0.3153818
     431.5     0.2527400     0.3215519
     432.5     0.3060527     0.2855333
     433.5     0.3108630     0.2631847
     434.5     0.2905655     0.3053665
     435.5     0.3053435     0.3039860
     436.5     0.2766652     0.3225787
     437.5     0.3106384     0.2778397
     438.5     0.3124767     0.2586151
     439.5     0.3100907     0.2765137
     440.5     0.3017229     0.3075772
     441.5     0.2401526     0.3260689
     442.5     0.2478254     0.3262954
     443.5     0.2699863     0.3263346
     444.5     0.3060154     0.3060590
     445.5     0.3128220     0.2815328
     446.5     0.2758757     0.3256393
     447.5     0.3020163     0.3046286
     448.5     0.3176676     0.2425121
     449.5     0.3157841     0.2535599
     450.5     0.3132343     0.2706551
     451.5     0.3035874     0.3013017
     452.5     0.2741196     0.3258377
     453.5     0.2947596     0.3227468
     454.5     0.3093253     0.3052148
     455.5     0.3016956     0.3223700
     456.5     0.2565637     0.3294700
     457.5     0.2170429     0.3307636
     458.5     0.2523521     0.3302163
     459.5     0.2996040     0.3252332
     460.5     0.3093575     0.3115619
     461.5     0.2919722     0.3232246
     462.5     0.3189488     0.2615488
     463.5     0.3162700     0.2615603
     464.5     0.3224573     0.2233760
     465.5     0.3189146     0.2397627
     466.5     0.3101878     0.2797801
     467.5     0.2985235     0.3071292
     468.5     0.2984325     0.3245254
     469.5     0.3154245     0.2903644
     470.5     0.3034109     0.3191362
     471.5     0.2820497     0.3311022
     472.5     0.2041268     0.3338569
     473.5     0.2735656     0.3319294
     474.5     0.3125109     0.3051329
     475.5     0.3203208     0.2641175
     476.5     0.3092978     0.2917637
     477.5     0.3251665     0.2140855
     478.5     0.3256563     0.2059686
     479.5     0.3261741     0.2012014
     480.5     0.3191996     0.2588961
     481.5     0.3156848     0.2702071
     482.5     0.3149543     0.2919053
     483.5     0.2623746     0.3330078
     484.5     0.2643364     0.3329883
     485.5     0.3132462     0.3072179
     486.5     0.3099713     0.2785170
     487.5     0.3265533     0.2091039
     488.5     0.3280612     0.1904139
     489.5     0.3247508     0.2241693
     490.5     0.3262025     0.2227530
     491.5     0.2918371     0.3177308
     492.5     0.2835549     0.3216031
     493.5     0.3256120     0.2359612
     494.5     0.3227115     0.2260190
     495.5     0.3303745     0.1657863
     496.5     0.3306292     0.1623790
     497.5     0.3306119     0.1643072
     498.5     0.3298286     0.1784746
     499.5     0.3253632     0.2226186
     500.5     0.3196483     0.2717320
     501.5     0.2966802     0.3268616
     502.5     0.2526540     0.3361031
     503.5     0.3159345     0.3061950
     504.5     0.3119294     0.3022100
     505.5     0.3187189     0.2876283
     506.5     0.2619305     0.3342534
     507.5     0.2787173     0.3332756
     508.5     0.3216924     0.2658541
     509.5     0.3275854     0.2169282
     510.5     0.3052410     0.2998971
     511.5     0.3194946     0.2518776
     512.5     0.3277042     0.1995309
     513.5     0.3303086     0.1803364
     514.5     0.3220970     0.2608854
     515.5     0.3181128     0.2881430
     516.5     0.2673230     0.3342890
     517.5     0.2596972     0.3366112
     518.5     0.3071086     0.3265216
     519.5     0.2667608     0.3359645
     520.5     0.3138871     0.2882739
     521.5     0.3283979     0.2073967
     522.5     0.3294487     0.1896707
     523.5     0.3279853     0.2121296
     524.5     0.3191154     0.2783093
     525.5     0.2706732     0.3333847
     526.5     0.2794956     0.3312579
     527.5     0.3224238     0.2570211
     528.5     0.3259646     0.2091720
     529.5     0.3312853     0.1595484
     530.5     0.3313312     0.1388538
     531.5     0.3316568     0.1313182
     532.5     0.3316433     0.1423086
     533.5     0.3300266     0.1506778
     534.5     0.3277470     0.1856413
     535.5     0.3208202     0.2435288
     536.5     0.2797508     0.3175075
     537.5     0.3297060     0.1747125
     538.5     0.3313614     0.1349201
     539.5     0.3302269     0.1490889
     540.5     0.3228565     0.2121225
     541.5     0.3055483     0.2434612
     542.5     0.3309796     0.1456690
     543.5     0.3301987     0.1607897
     544.5     0.2983362     0.2832188
     545.5     0.2660532     0.3339041
     546.5     0.2722178     0.3262771
     547.5     0.2998571     0.3009699
     548.5     0.3236483     0.2276103
     549.5     0.3114082     0.2567403
     550.5     0.3071135     0.2673485
     551.5     0.3295013     0.1422691
     552.5     0.3246582     0.1768289
     553.5     0.3297174     0.1476440
     554.5     0.2887587     0.3014130
     555.5     0.3268384     0.1795268
     556.5     0.3284486     0.1352379
     557.5     0.3204800     0.1965260
     558.5     0.3297284     0.1129816
     559.5     0.3275697     0.1219789
     560.5     0.3279029     0.1237414
     561.5     0.3286259     0.1184797
     562.5     0.3192663     0.1967228
     563.5     0.2877451     0.2853453
     564.5     0.3226159     0.1715388
     565.5     0.3226669     0.1698118
     566.5     0.3071686     0.2724751
     567.5     0.2654272     0.3224674
     568.5     0.3046085     0.2948671
     569.5     0.2615482     0.3249495
     570.5     0.3172198     0.2258349
     571.5     0.3022414     0.2563115
     572.5     0.3135420     0.1739074
     573.5     0.3131301     0.1736614
     574.5     0.3042301     0.2225520
     575.5     0.2965019     0.2919625
     576.5     0.2675149     0.3132091
     577.5     0.2948798     0.2493124
     578.5     0.3091108     0.1963181
     579.5     0.2843871     0.2702163
     580.5     0.2560809     0.3209427
     581.5     0.2742597     0.2934136
     582.5     0.2742120     0.2721755
     583.5     0.3059631     0.2066803
     584.5     0.2568145     0.3215213
     585.5     0.2705847     0.2846473
     586.5     0.2967472     0.2302398
     587.5     0.2600521     0.2887032
     588.5     0.2596001     0.2665096
     589.5     0.2289085     0.3043783
     590.5     0.2447513     0.3151621
     591.5     0.2332187     0.3280609
     592.5     0.2503037     0.3171154
     593.5     0.2372442     0.3148381
     594.5     0.2573382     0.3103746
     595.5     0.2228614     0.3219046
     596.5     0.2096556     0.3246420
     597.5     0.2345335     0.3101296
     598.5     0.2187402     0.3210250
     599.5     0.2341832     0.3130136
     600.5     0.2378539     0.3152320
     601.5     0.2080099     0.3246606
     602.5     0.2350356     0.3119054
     603.5     0.2196869     0.3181041
     604.5     0.2016671     0.3246175
     605.5     0.2309712     0.3162768
     606.5     0.2049180     0.3223310
     607.5     0.2000373     0.3227907
     608.5     0.2207641     0.3186967
     609.5     0.2002543     0.3237476
     610.5     0.2131352     0.3204389
     611.5     0.2108070     0.3205640
     612.5     0.1981743     0.3235143
     613.5     0.2159552     0.3216451
     614.5     0.2007202     0.3232246
     615.5     0.2005831     0.3233777
     616.5     0.1826701     0.3241810
     617.5     0.2348706     0.3253371
     618.5     0.1920257     0.3233113
     619.5     0.2000941     0.3205294
     620.5     0.2126445     0.3172714
     621.5     0.2142871     0.3163872
     622.5     0.1803554     0.3224241
     623.5     0.1990540     0.3204109
     624.5     0.1874079     0.3218598
     625.5     0.1742003     0.3220676
     626.5     0.1815773     0.3214775
     627.5     0.1751673     0.3212996
     628.5     0.1731331     0.3209442
     629.5     0.1722082     0.3207339
     630.5     0.1743886     0.3206280
     631.5     0.1695127     0.3200562
     632.5     0.1737418     0.3202693
     633.5     0.1787786     0.3202438
     634.5     0.1685557     0.3192872
     635.5     0.1770106     0.3198193
     636.5     0.1829340     0.3195030
     637.5     0.1704864     0.3187549
     638.5     0.1821370     0.3192503
     639.5     0.1850606     0.3188969
     640.5     0.1716027     0.3182150
     641.5     0.1842626     0.3186503
     642.5     0.1867409     0.3182711
     643.5     0.1777784     0.3176599
     644.5     0.1928338     0.3180681
     645.5     0.1902158     0.3175744
     646.5     0.1702491     0.3170878
     647.5     0.2087183     0.3174577
     648.5     0.2232487     0.3171029
     649.5     0.2101029     0.3167740
     650.5     0.2096644     0.3166687
     651.5     0.1937770     0.3160956
     652.5     0.1870703     0.3157665
     653.5     0.2068068     0.3157952
     654.5     0.1870376     0.3151850
     655.5     0.1916995     0.3149020
     656.5     0.2039591     0.3148273
     657.5     0.1831322     0.3142032
     658.5     0.1967280     0.3139879
     659.5     0.2024226     0.3138199
     660.5     0.1763166     0.3131343
     661.5     0.1966778     0.3130178
     662.5     0.2221662     0.3127516
     663.5     0.2004464     0.3120869
     664.5     0.2030802     0.3119711
     665.5     0.1997104     0.3114875
     666.5     0.1820869     0.3114413
     667.5     0.2795018     0.3115122
     668.5     0.2908123     0.3111895
     669.5     0.2501618     0.3108001
     670.5     0.1963518     0.3101695
     671.5     0.2031984     0.3098971
     672.5     0.1978461     0.3094963
     673.5     0.1777391     0.3090231
     674.5     0.2074562     0.3090361
     675.5     0.1826221     0.3084621
     676.5     0.1901555     0.3081764
     677.5     0.2046068     0.3080634
     678.5     0.1733134     0.3074201
     679.5     0.1988769     0.3072636
     680.5     0.1980777     0.3069085
     681.5     0.1697897     0.3062914
     682.5     0.2016451     0.3062544
     683.5     0.1838999     0.3056391
     684.5     0.1755711     0.3052088
     685.5     0.1940703     0.3051263
     686.5     0.1584301     0.3043109
     687.5     0.1871715     0.3042356
     688.5     0.1849628     0.3038379
     689.5     0.1662652     0.3030761
     690.5     0.1869914     0.3031683
     691.5     0.1673100     0.3023013
     692.5     0.1661357     0.3018416
     693.5     0.1741381     0.3019142
     694.5     0.1507090     0.3007050
     695.5     0.1715108     0.3008824
     696.5     0.1629374     0.3003552
     697.5     0.1512471     0.2994531
     698.5     0.1643624     0.2997413
     699.5     0.1442412     0.2984436
     700.5     0.1575944     0.2983832
     701.5     0.1542301     0.2981092
     702.5     0.1479890     0.2969479
     703.5     0.1572235     0.2972091
     704.5     0.1531323     0.2965828
     705.5     0.1478174     0.2960995
     706.5     0.1508096     0.2957710
     707.5     0.1510756     0.2951438
     708.5     0.1524845     0.2949413
     709.5     0.1535290     0.2944954
     710.5     0.1537286     0.2939692
     711.5     0.1563606     0.2936597
     712.5     0.1636785     0.2927627
     713.5     0.1537386     0.2927546
     714.5     0.1720805     0.2908794
     715.5     0.1677836     0.2896105
     716.5     0.1627909     0.2907721
     717.5     0.1759284     0.2895771
     718.5     0.1498090     0.2906459
     719.5     0.1573085     0.2910618
     720.5     0.1945416     0.2917214
     721.5     0.1595423     0.2885811
     722.5     0.1845963     0.2795485
     723.5     0.1806042     0.2789954
     724.5     0.2024577     0.2697303
     725.5     0.1736881     0.2824456
     726.5     0.1880464     0.2750879
     727.5     0.1866064     0.2758186
     728.5     0.1634398     0.2848231
     729.5     0.1840278     0.2817440
     730.5     0.1704191     0.2840350
     731.5     0.1655847     0.2837798
     732.5     0.1878549     0.2768534
     733.5     0.1671811     0.2810104
     734.5     0.1692127     0.2795941
     735.5     0.1915550     0.2747508
     736.5     0.1640769     0.2798868
     737.5     0.1715482     0.2774160
     738.5     0.1948131     0.2726803
     739.5     0.1690608     0.2785721
     740.5     0.1693893     0.2786059
     741.5     0.1653115     0.2805947
     742.5     0.1782158     0.2690203
     743.5     0.1905035     0.2566606
     744.5     0.2165031     0.2537632
     745.5     0.1907289     0.2570542
     746.5     0.2013786     0.2424663
     747.5     0.2294908     0.2130571
     748.5     0.1987654     0.2478658
     749.5     0.2097650     0.2247230
     750.5     0.2343108     0.1863580
     751.5     0.2057977     0.2344982
     752.5     0.2183803     0.2183033
     753.5     0.2434768     0.1796605
     754.5     0.2129587     0.2341996
     755.5     0.2305226     0.1807705
     756.5     0.2474045     0.1464059
     757.5     0.2219872     0.1908754
     758.5     0.2427173     0.1444301
     759.5     0.2576798     0.0912683
     760.5     0.2380304     0.1492348
     761.5     0.2451707     0.1238475
     762.5     0.2663517     0.0571088
     763.5     0.2464215     0.1170614
     764.5     0.2503227     0.1018054
     765.5     0.2666367     0.0443747
     766.5     0.2529927     0.0973023
     767.5     0.2553661     0.0870523
     768.5     0.2604932     0.0746355
     769.5     0.2587544     0.0850256
     770.5     0.2589322     0.0813995
     771.5     0.2576837     0.0612681
     772.5     0.2614098     0.0544212
     773.5     0.2645227     0.0329388
     774.5     0.2595751     0.0506853
     775.5     0.2564670     0.0957349
     776.5     0.2609340     0.0716766
     777.5     0.2576212     0.0741464
     778.5     0.2592050     0.0434279
     779.5     0.2616394     0.0619591
     780.5     0.2601277     0.0389458
     781.5     0.2627218     0.0233334
     782.5     0.2601564     0.0324121
     783.5     0.2594978     0.0430308
     784.5     0.2502292     0.1305745
     785.5     0.2587371     0.0365203
     786.5     0.2603343     0.0262000
     787.5     0.2623732     0.0151228
     788.5     0.2603146     0.0207551
     789.5     0.2604926     0.0161832
     790.5     0.2600665     0.0192513
     791.5     0.2095554     0.1643065
     792.5     0.2361432     0.1174412
     793.5     0.2513948     0.0746280
     794.5     0.2575868     0.0349208
     795.5     0.2432444     0.1142443
     796.5     0.2515820     0.0731171
     797.5     0.2548613     0.0527534
     798.5     0.2369953     0.1546278
     799.5     0.2539320     0.0506075
     800.5     0.2530455     0.0287897
     801.5     0.2514784     0.0357978
     802.5     0.2551169     0.0301409
     803.5     0.2463283     0.0931906
     804.5     0.2504196     0.0354493
     805.5     0.2550577     0.0145409
     806.5     0.2499636     0.0346617
     807.5     0.2498393     0.0337582
     808.5     0.2504402     0.0535680
     809.5     0.2495926     0.0293653
     810.5     0.2501886     0.0234264
     811.5     0.2526880     0.0121441
     812.5     0.2493422     0.0245486
     813.5     0.2496731     0.0383890
     814.5     0.2476103     0.0482033
     815.5     0.2490802     0.0207591
     816.5     0.2509232     0.0088780
     817.5     0.2488348     0.0162007
     818.5     0.2487742     0.0147897
     819.5     0.2497706     0.0072633
     820.5     0.2482271     0.0127957
     821.5     0.2481021     0.0111750
     822.5     0.2484477     0.0071772
     823.5     0.2474711     0.0100524
     824.5     0.2471407     0.0105858
     825.5     0.2455948     0.0239005
     826.5     0.2464446     0.0094056
     827.5     0.2438024     0.0392454
