The columns below contain (from left to right):
Wavenumber, spectral surface albedo, spectral surface albedo weighted by 
the calculated spectral total downwelling SW flux at the surface, and the 
Spectral Solar Function (spectral irradiance) a la Kurucz incident at
TOA (no solar zenith or Earth-Sun distance adjustment --same in all files)
    wvn(cm-1)  sfcalb      sfcalb_w  SSF(mWm-2/cm-1)
    9055.0     0.60365     0.53380   71.75060272
    9056.0     0.60360     0.53552   70.63639832
    9057.0     0.60354     0.53866   69.06330109
    9058.0     0.60349     0.54259   72.01809692
    9059.0     0.60344     0.54610   72.80789948
    9060.0     0.60339     0.54867   70.50820160
    9061.0     0.60334     0.54957   71.86479950
    9062.0     0.60328     0.54916   71.96099854
    9063.0     0.60323     0.54761   72.21990204
    9064.0     0.60318     0.54563   69.67340088
    9065.0     0.60313     0.54353   69.74469757
    9066.0     0.60307     0.54146   71.95200348
    9067.0     0.60302     0.53953   72.70510101
    9068.0     0.60296     0.53715   72.24880219
    9069.0     0.60291     0.53472   71.22509766
    9070.0     0.60286     0.53166   70.94979858
    9071.0     0.60281     0.52876   70.17769623
    9072.0     0.60275     0.52640   70.09410095
    9073.0     0.60270     0.52508   67.89320374
    9074.0     0.60265     0.52573   62.34880066
    9075.0     0.60260     0.52789   71.29650116
    9076.0     0.60255     0.53181   70.27179718
    9077.0     0.60249     0.53620   67.21900177
    9078.0     0.60244     0.54068   70.30850220
    9079.0     0.60239     0.54412   72.26799774
    9080.0     0.60234     0.54647   71.20539856
    9081.0     0.60228     0.54768   72.13469696
    9082.0     0.60222     0.54818   71.64700317
    9083.0     0.60217     0.54854   71.64489746
    9084.0     0.60212     0.54894   70.24079895
    9085.0     0.60207     0.54960   72.65370178
    9086.0     0.60202     0.55007   69.83609772
    9087.0     0.60196     0.55023   71.64849854
    9088.0     0.60191     0.54953   71.77970123
    9089.0     0.60186     0.54811   72.34600067
    9090.0     0.60181     0.54600   70.89270020
    9091.0     0.60176     0.54388   70.74649811
    9092.0     0.60170     0.54220   71.31069946
    9093.0     0.60165     0.54162   71.46160126
    9094.0     0.60160     0.54212   72.11319733
    9095.0     0.60154     0.54347   72.77189636
    9096.0     0.60149     0.54514   70.13719940
    9097.0     0.60143     0.54630   72.69470215
    9098.0     0.60138     0.54665   72.40769958
    9099.0     0.60133     0.54585   69.75319672
    9100.0     0.60128     0.54417   71.89510345
    9101.0     0.60122     0.54181   66.51509857
    9102.0     0.60117     0.53942   71.79589844
    9103.0     0.60112     0.53724   64.32240295
    9104.0     0.60107     0.53590   70.57740021
    9105.0     0.60102     0.53544   64.66999817
    9106.0     0.60096     0.53633   64.03549957
    9107.0     0.60091     0.53820   71.56369781
    9108.0     0.60086     0.54125   72.14230347
    9109.0     0.60081     0.54483   72.50299835
    9110.0     0.60075     0.54852   69.92859650
    9111.0     0.60069     0.55200   71.46690369
    9112.0     0.60064     0.55449   72.28079987
    9113.0     0.60059     0.55615   69.02980042
    9114.0     0.60054     0.55662   72.23380280
    9115.0     0.60049     0.55627   70.22370148
    9116.0     0.60043     0.55532   69.89459991
    9117.0     0.60038     0.55411   60.85480118
    9118.0     0.60033     0.55272   69.39050293
    9119.0     0.60028     0.55119   71.03759766
    9120.0     0.60023     0.54938   70.37490082
    9121.0     0.60017     0.54729   72.54209900
    9122.0     0.60012     0.54515   72.32830048
    9123.0     0.60007     0.54332   71.92469788
    9124.0     0.60001     0.54225   62.88769913
    9125.0     0.60022     0.54249   71.81860352
    9126.0     0.60016     0.54352   71.82859802
    9127.0     0.60011     0.54529   66.11810303
    9128.0     0.60006     0.54707   69.14810181
    9129.0     0.60001     0.54842   71.43969727
    9130.0     0.59996     0.54869   70.81330109
    9131.0     0.59990     0.54776   70.48159790
    9132.0     0.59985     0.54562   70.29029846
    9133.0     0.59980     0.54245   70.64800262
    9134.0     0.59975     0.53844   70.17859650
    9135.0     0.59970     0.53392   69.15129852
    9136.0     0.59964     0.52909   69.59980011
    9137.0     0.59959     0.52457   67.92949677
    9138.0     0.59953     0.52090   65.43509674
    9139.0     0.59948     0.51885   61.34949875
    9140.0     0.59943     0.51892   54.84080124
    9141.0     0.59937     0.52127   63.05550003
    9142.0     0.59932     0.52561   66.88770294
    9143.0     0.59927     0.53109   67.95970154
    9144.0     0.59922     0.53684   69.34829712
    9145.0     0.59916     0.54175   69.31939697
    9146.0     0.59911     0.54530   70.64820099
    9147.0     0.59906     0.54707   70.36599731
    9148.0     0.59901     0.54748   70.39099884
    9149.0     0.59896     0.54684   70.71980286
    9150.0     0.59890     0.54626   69.03119659
    9151.0     0.59885     0.54638   72.08380127
    9152.0     0.59879     0.54762   72.12930298
    9153.0     0.59874     0.55038   72.32810211
    9154.0     0.59869     0.55387   71.98909760
    9155.0     0.59863     0.55787   71.97200012
    9156.0     0.59858     0.56152   71.75319672
    9157.0     0.59853     0.56461   72.60420227
    9158.0     0.59848     0.56702   72.61370087
    9159.0     0.59843     0.56898   64.86309814
    9160.0     0.59837     0.57071   69.90090179
    9161.0     0.59832     0.57232   72.47149658
    9162.0     0.59827     0.57383   72.66449738
    9163.0     0.59822     0.57492   72.71540070
    9164.0     0.59817     0.57544   72.28520203
    9165.0     0.59811     0.57519   72.66000366
    9166.0     0.59806     0.57417   72.82009888
    9167.0     0.59800     0.57252   70.62069702
    9168.0     0.59795     0.57055   72.81089783
    9169.0     0.59790     0.56860   72.81060028
    9170.0     0.59784     0.56689   72.73860168
    9171.0     0.59779     0.56579   72.83509827
    9172.0     0.59774     0.56521   72.77970123
    9173.0     0.59769     0.56512   72.67079926
    9174.0     0.59764     0.56536   72.28579712
    9175.0     0.59758     0.56556   68.23560333
    9176.0     0.59753     0.56578   71.16429901
    9177.0     0.59748     0.56550   72.09140015
    9178.0     0.59743     0.56517   72.84700012
    9179.0     0.59738     0.56414   70.06990051
    9180.0     0.59732     0.56307   72.47080231
    9181.0     0.59726     0.56165   72.68900299
    9182.0     0.59721     0.56022   72.51959991
    9183.0     0.59716     0.55934   72.23470306
    9184.0     0.59711     0.55885   63.62300110
    9185.0     0.59705     0.55959   68.59259796
    9186.0     0.59700     0.56113   68.29419708
    9187.0     0.59695     0.56362   70.82779694
    9188.0     0.59690     0.56637   72.74569702
    9189.0     0.59685     0.56890   72.45529938
    9190.0     0.59679     0.57043   72.61789703
    9191.0     0.59674     0.57053   72.76779938
    9192.0     0.59669     0.56878   72.84359741
    9193.0     0.59664     0.56531   72.64199829
    9194.0     0.59658     0.56032   72.57620239
    9195.0     0.59653     0.55490   71.59069824
    9196.0     0.59647     0.54967   71.51270294
    9197.0     0.59642     0.54593   61.45959854
    9198.0     0.59637     0.54406   54.27959824
    9199.0     0.59631     0.54418   71.59030151
    9200.0     0.59626     0.54583   72.49490356
    9201.0     0.59621     0.54812   72.86769867
    9202.0     0.59616     0.55051   71.98529816
    9203.0     0.59611     0.55237   66.57610321
    9204.0     0.59605     0.55406   72.20059967
    9205.0     0.59600     0.55563   72.72370148
    9206.0     0.59595     0.55773   72.83979797
    9207.0     0.59590     0.56039   72.91760254
    9208.0     0.59585     0.56370   73.00309753
    9209.0     0.59579     0.56721   72.96730042
    9210.0     0.59573     0.57059   72.80380249
    9211.0     0.59568     0.57341   73.09470367
    9212.0     0.59563     0.57533   72.96089935
    9213.0     0.59558     0.57641   72.71890259
    9214.0     0.59552     0.57639   72.75430298
    9215.0     0.59547     0.57580   72.90409851
    9216.0     0.59542     0.57436   72.93260193
    9217.0     0.59537     0.57303   72.79730225
    9218.0     0.59532     0.57139   72.93370056
    9219.0     0.59526     0.57042   64.61840057
    9220.0     0.59521     0.56980   72.50610352
    9221.0     0.59516     0.56959   73.05010223
    9222.0     0.59511     0.56981   73.04479980
    9223.0     0.59505     0.56957   71.97949982
    9224.0     0.59500     0.56919   72.55190277
    9225.0     0.59494     0.56791   72.96060181
    9226.0     0.59489     0.56604   72.93389893
    9227.0     0.59484     0.56343   69.35690308
    9228.0     0.59479     0.56033   72.46610260
    9229.0     0.59473     0.55697   72.72540283
    9230.0     0.59468     0.55357   72.51490021
    9231.0     0.59463     0.55064   70.85019684
    9232.0     0.59458     0.54847   71.35389709
    9233.0     0.59453     0.54739   62.70000076
    9234.0     0.59447     0.54767   59.13380051
    9235.0     0.59442     0.54893   72.08090210
    9236.0     0.59437     0.55117   72.73780060
    9237.0     0.59432     0.55360   72.12480164
    9238.0     0.59426     0.55614   70.58899689
    9239.0     0.59420     0.55823   64.84380341
    9240.0     0.59415     0.55983   72.85209656
    9241.0     0.59410     0.56071   69.26069641
    9242.0     0.59405     0.56055   71.55200195
    9243.0     0.59399     0.55958   72.99479675
    9244.0     0.59394     0.55761   73.00399780
    9245.0     0.59389     0.55556   72.53420258
    9246.0     0.59384     0.55360   71.89019775
    9247.0     0.59379     0.55301   55.52349854
    9248.0     0.59373     0.55358   70.30709839
    9249.0     0.59368     0.55583   70.15180206
    9250.0     0.59363     0.55901   72.99649811
    9251.0     0.59358     0.56234   73.09110260
    9252.0     0.59352     0.56558   72.96299744
    9253.0     0.59347     0.56764   73.00689697
    9254.0     0.59341     0.56917   71.57469940
    9255.0     0.59336     0.56970   72.81500244
    9256.0     0.59331     0.57007   72.67600250
    9257.0     0.59326     0.57028   72.72689819
    9258.0     0.59320     0.57073   71.99340057
    9259.0     0.59315     0.57139   73.02100372
    9260.0     0.59310     0.57206   71.29920197
    9261.0     0.59305     0.57257   72.94940186
    9262.0     0.59300     0.57250   73.05609894
    9263.0     0.59294     0.57155   73.15809631
    9264.0     0.59289     0.56975   73.11419678
    9265.0     0.59284     0.56698   73.16780090
    9266.0     0.59279     0.56386   73.12689972
    9267.0     0.59273     0.56071   72.66709900
    9268.0     0.59267     0.55830   59.21049881
    9269.0     0.59262     0.55703   72.30249786
    9270.0     0.59257     0.55716   68.50250244
    9271.0     0.59252     0.55869   68.04750061
    9272.0     0.59247     0.56109   71.56250000
    9273.0     0.59241     0.56411   71.85949707
    9274.0     0.59236     0.56696   73.04209900
    9275.0     0.59231     0.56943   73.21050262
    9276.0     0.59226     0.57102   73.18789673
    9277.0     0.59221     0.57184   73.06340027
    9278.0     0.59215     0.57178   72.74590302
    9279.0     0.59210     0.57126   72.98650360
    9280.0     0.59205     0.57047   73.16120148
    9281.0     0.59199     0.56968   73.03690338
    9282.0     0.59194     0.56921   73.05819702
    9283.0     0.59188     0.56908   72.50309753
    9284.0     0.59183     0.56941   70.87270355
    9285.0     0.59178     0.57015   72.13970184
    9286.0     0.59173     0.57109   70.64779663
    9287.0     0.59167     0.57228   73.25559998
    9288.0     0.59162     0.57318   73.26100159
    9289.0     0.59157     0.57414   72.91310120
    9290.0     0.59152     0.57437   73.11769867
    9291.0     0.59147     0.57427   73.16580200
    9292.0     0.59141     0.57347   73.27189636
    9293.0     0.59136     0.57178   73.17350006
    9294.0     0.59131     0.56970   73.20950317
    9295.0     0.59126     0.56664   73.16649628
    9296.0     0.59120     0.56348   70.40049744
    9297.0     0.59114     0.56000   68.68910217
    9298.0     0.59109     0.55694   72.91320038
    9299.0     0.59104     0.55446   72.88569641
    9300.0     0.59099     0.55294   59.68930054
    9301.0     0.59094     0.55249   70.66159821
    9302.0     0.59088     0.55303   72.93810272
    9303.0     0.59083     0.55449   71.69670105
    9304.0     0.59078     0.55658   69.46540070
    9305.0     0.59073     0.55903   72.85330200
    9306.0     0.59068     0.56166   72.61689758
    9307.0     0.59062     0.56421   71.41670227
    9308.0     0.59057     0.56646   72.67819977
    9309.0     0.59052     0.56823   73.18530273
    9310.0     0.59046     0.56926   73.00859833
    9311.0     0.59041     0.56941   73.24199677
    9312.0     0.59035     0.56850   73.07659912
    9313.0     0.59030     0.56661   73.21279907
    9314.0     0.59025     0.56367   72.91110229
    9315.0     0.59020     0.56023   71.83360291
    9316.0     0.59015     0.55653   72.79759979
    9317.0     0.59009     0.55334   69.22000122
    9318.0     0.59004     0.55114   68.57550049
    9319.0     0.58999     0.55033   63.34299850
    9320.0     0.58994     0.55103   70.03189850
    9321.0     0.58989     0.55281   70.76180267
    9322.0     0.58983     0.55540   73.23300171
    9323.0     0.58978     0.55789   73.30729675
    9324.0     0.58973     0.56021   73.00430298
    9325.0     0.58967     0.56167   73.29219818
    9326.0     0.58962     0.56280   72.65000153
    9327.0     0.58956     0.56319   73.08709717
    9328.0     0.58951     0.56369   68.74340057
    9329.0     0.58946     0.56382   73.02880096
    9330.0     0.58941     0.56400   72.91230011
    9331.0     0.58935     0.56404   73.13729858
    9332.0     0.58930     0.56352   72.94460297
    9333.0     0.58925     0.56303   72.91549683
    9334.0     0.58920     0.56184   73.24970245
    9335.0     0.58915     0.56092   73.19609833
    9336.0     0.58909     0.55992   72.69719696
    9337.0     0.58904     0.55951   64.74549866
    9338.0     0.58899     0.55949   73.12349701
    9339.0     0.58893     0.55988   73.02690125
    9340.0     0.58888     0.56041   72.81150055
    9341.0     0.58882     0.56065   72.92350006
    9342.0     0.58877     0.56035   72.87680054
    9343.0     0.58872     0.55915   73.00319672
    9344.0     0.58867     0.55684   73.09649658
    9345.0     0.58862     0.55350   73.09619904
    9346.0     0.58856     0.54915   72.73220062
    9347.0     0.58851     0.54424   72.83339691
    9348.0     0.58846     0.53927   63.44570160
    9349.0     0.58841     0.53474   72.21170044
    9350.0     0.58836     0.53131   71.76370239
    9351.0     0.58830     0.52903   59.48960114
    9352.0     0.58825     0.52824   63.40079880
    9353.0     0.58820     0.52830   72.35549927
    9354.0     0.58814     0.52928   72.50769806
    9355.0     0.58809     0.53050   72.80680084
    9356.0     0.58803     0.53231   63.74649811
    9357.0     0.58798     0.53428   72.40380096
    9358.0     0.58793     0.53709   61.38000107
    9359.0     0.58788     0.54017   72.01799774
    9360.0     0.58783     0.54370   72.65270233
    9361.0     0.58777     0.54729   73.13580322
    9362.0     0.58772     0.55026   73.30130005
    9363.0     0.58767     0.55298   72.66649628
    9364.0     0.58762     0.55458   73.30770111
    9365.0     0.58757     0.55583   73.18820190
    9366.0     0.58751     0.55627   73.27870178
    9367.0     0.58746     0.55651   73.23290253
    9368.0     0.58740     0.55631   71.82119751
    9369.0     0.58735     0.55593   73.10759735
    9370.0     0.58730     0.55515   73.38289642
    9371.0     0.58724     0.55397   73.34950256
    9372.0     0.58719     0.55221   71.91419983
    9373.0     0.58714     0.54999   72.87940216
    9374.0     0.58709     0.54730   73.13749695
    9375.0     0.58704     0.54473   73.15820312
    9376.0     0.58698     0.54253   73.13200378
    9377.0     0.58693     0.54135   61.48789978
    9378.0     0.58688     0.54142   68.19750214
    9379.0     0.58683     0.54272   71.96890259
    9380.0     0.58677     0.54503   72.93019867
    9381.0     0.58672     0.54774   73.20110321
    9382.0     0.58667     0.55054   73.11540222
    9383.0     0.58661     0.55281   73.38369751
    9384.0     0.58656     0.55460   73.07520294
    9385.0     0.58650     0.55573   73.21050262
    9386.0     0.58645     0.55642   73.40540314
    9387.0     0.58640     0.55678   72.98310089
    9388.0     0.58635     0.55699   73.37519836
    9389.0     0.58630     0.55711   72.50199890
    9390.0     0.58624     0.55722   73.25969696
    9391.0     0.58619     0.55739   73.39600372
    9392.0     0.58614     0.55751   73.36199951
    9393.0     0.58609     0.55770   73.41950226
    9394.0     0.58604     0.55772   73.33100128
    9395.0     0.58598     0.55784   73.17500305
    9396.0     0.58593     0.55761   73.21040344
    9397.0     0.58587     0.55755   73.34179688
    9398.0     0.58582     0.55706   73.33460236
    9399.0     0.58577     0.55652   73.08889771
    9400.0     0.58571     0.55574   73.39779663
    9401.0     0.58566     0.55454   73.40019989
    9402.0     0.58561     0.55330   71.77559662
    9403.0     0.58556     0.55168   73.03430176
    9404.0     0.58551     0.55021   73.01470184
    9405.0     0.58545     0.54895   73.29940033
    9406.0     0.58540     0.54832   72.90319824
    9407.0     0.58535     0.54841   62.39759827
    9408.0     0.58530     0.54936   72.96420288
    9409.0     0.58525     0.55084   73.30410004
    9410.0     0.58519     0.55269   73.35729980
    9411.0     0.58514     0.55439   73.46489716
    9412.0     0.58508     0.55584   73.42060089
    9413.0     0.58503     0.55668   73.46209717
    9414.0     0.58498     0.55712   73.19509888
    9415.0     0.58492     0.55712   73.38990021
    9416.0     0.58487     0.55690   72.56559753
    9417.0     0.58482     0.55658   71.59339905
    9418.0     0.58477     0.55621   73.36720276
    9419.0     0.58472     0.55584   73.32730103
    9420.0     0.58466     0.55530   73.00980377
    9421.0     0.58461     0.55462   70.79340363
    9422.0     0.58456     0.55341   73.33650208
    9423.0     0.58451     0.55184   73.21070099
    9424.0     0.58446     0.54961   73.32689667
    9425.0     0.58440     0.54733   73.07929993
    9426.0     0.58434     0.54492   73.09539795
    9427.0     0.58429     0.54350   69.59069824
    9428.0     0.58424     0.54293   60.52040100
    9429.0     0.58418     0.54378   70.79029846
    9430.0     0.58413     0.54588   73.16239929
    9431.0     0.58408     0.54852   73.28119659
    9432.0     0.58403     0.55170   73.48979950
    9433.0     0.58398     0.55428   73.40170288
    9434.0     0.58392     0.55652   73.10150146
    9435.0     0.58387     0.55782   73.40010071
    9436.0     0.58382     0.55847   73.46469879
    9437.0     0.58377     0.55822   72.75399780
    9438.0     0.58372     0.55723   73.05349731
    9439.0     0.58366     0.55533   73.37030029
    9440.0     0.58361     0.55258   73.43289948
    9441.0     0.58355     0.54913   73.44020081
    9442.0     0.58350     0.54546   72.88339996
    9443.0     0.58345     0.54205   73.04290009
    9444.0     0.58339     0.53968   67.80539703
    9445.0     0.58334     0.53877   58.05509949
    9446.0     0.58329     0.53954   72.82279968
    9447.0     0.58324     0.54177   70.51450348
    9448.0     0.58319     0.54494   71.75229645
    9449.0     0.58313     0.54846   73.21260071
    9450.0     0.58308     0.55179   73.13220215
    9451.0     0.58303     0.55469   73.30400085
    9452.0     0.58298     0.55691   71.79419708
    9453.0     0.58293     0.55862   72.97920227
    9454.0     0.58287     0.55985   73.35199738
    9455.0     0.58281     0.56075   73.29679871
    9456.0     0.58276     0.56142   72.94059753
    9457.0     0.58271     0.56192   73.30829620
    9458.0     0.58266     0.56226   73.39939880
    9459.0     0.58260     0.56248   73.32900238
    9460.0     0.58255     0.56264   73.18060303
    9461.0     0.58250     0.56273   73.37779999
    9462.0     0.58245     0.56277   72.88240051
    9463.0     0.58240     0.56285   73.18959808
    9464.0     0.58234     0.56282   73.36250305
    9465.0     0.58229     0.56291   73.31089783
    9466.0     0.58224     0.56285   72.61389923
    9467.0     0.58219     0.56302   73.53980255
    9468.0     0.58213     0.56295   73.17710114
    9469.0     0.58208     0.56324   72.82479858
    9470.0     0.58202     0.56333   73.19779968
    9471.0     0.58197     0.56358   72.87920380
    9472.0     0.58192     0.56393   73.48819733
    9473.0     0.58186     0.56401   73.40509796
    9474.0     0.58181     0.56435   73.53040314
    9475.0     0.58176     0.56433   73.27809906
    9476.0     0.58171     0.56447   72.82160187
    9477.0     0.58166     0.56439   73.43930054
    9478.0     0.58160     0.56439   73.55200195
    9479.0     0.58155     0.56429   72.69480133
    9480.0     0.58150     0.56426   73.07270050
    9481.0     0.58145     0.56422   73.25630188
    9482.0     0.58140     0.56418   73.24780273
    9483.0     0.58134     0.56409   73.17400360
    9484.0     0.58128     0.56395   72.49510193
    9485.0     0.58123     0.56363   73.22119904
    9486.0     0.58118     0.56313   73.54080200
    9487.0     0.58113     0.56237   73.50460052
    9488.0     0.58107     0.56138   73.30970001
    9489.0     0.58102     0.56026   71.76650238
    9490.0     0.58097     0.55924   73.30259705
    9491.0     0.58092     0.55846   73.40889740
    9492.0     0.58087     0.55816   67.31079865
    9493.0     0.58081     0.55844   73.32389832
    9494.0     0.58076     0.55920   71.33519745
    9495.0     0.58071     0.56038   73.01300049
    9496.0     0.58066     0.56166   73.51200104
    9497.0     0.58060     0.56287   73.50659943
    9498.0     0.58055     0.56376   73.31250000
    9499.0     0.58049     0.56431   73.10019684
    9500.0     0.58044     0.56443   73.53589630
    9501.0     0.58053     0.56433   73.52069855
    9502.0     0.58061     0.56407   72.79789734
    9503.0     0.58070     0.56361   73.57409668
    9504.0     0.58078     0.56337   73.45149994
    9505.0     0.58087     0.56313   69.33170319
    9506.0     0.58095     0.56338   73.09909821
    9507.0     0.58104     0.56357   73.49330139
    9508.0     0.58113     0.56422   73.53209686
    9509.0     0.58122     0.56474   73.15509796
    9510.0     0.58130     0.56527   73.47160339
    9511.0     0.58139     0.56590   72.83709717
    9512.0     0.58147     0.56618   72.22480011
    9513.0     0.58156     0.56669   73.59739685
    9514.0     0.58164     0.56682   73.17379761
    9515.0     0.58173     0.56705   73.41290283
    9516.0     0.58181     0.56702   72.97339630
    9517.0     0.58190     0.56700   73.50730133
    9518.0     0.58198     0.56684   73.33660126
    9519.0     0.58207     0.56666   72.37960052
    9520.0     0.58215     0.56648   71.92230225
    9521.0     0.58224     0.56628   73.55500031
    9522.0     0.58233     0.56615   73.52279663
    9523.0     0.58242     0.56608   73.15319824
    9524.0     0.58250     0.56612   73.38680267
    9525.0     0.58259     0.56632   70.28389740
    9526.0     0.58267     0.56667   73.57019806
    9527.0     0.58276     0.56716   73.17350006
    9528.0     0.58284     0.56766   73.41000366
    9529.0     0.58293     0.56818   73.38760376
    9530.0     0.58301     0.56855   73.42690277
    9531.0     0.58310     0.56883   73.61139679
    9532.0     0.58318     0.56907   73.57129669
    9533.0     0.58327     0.56925   73.51650238
    9534.0     0.58335     0.56958   70.90360260
    9535.0     0.58344     0.56985   73.62539673
    9536.0     0.58353     0.57045   73.57920074
    9537.0     0.58361     0.57080   72.66919708
    9538.0     0.58370     0.57145   73.31020355
    9539.0     0.58378     0.57182   73.57869720
    9540.0     0.58387     0.57212   73.46250153
    9541.0     0.58395     0.57233   73.37049866
    9542.0     0.58404     0.57204   73.26249695
    9543.0     0.58412     0.57167   73.40480042
    9544.0     0.58421     0.57076   73.39689636
    9545.0     0.58429     0.56971   73.60739899
    9546.0     0.58438     0.56850   73.62599945
    9547.0     0.58446     0.56746   73.32479858
    9548.0     0.58455     0.56682   72.39160156
    9549.0     0.58463     0.56672   65.42539978
    9550.0     0.58473     0.56712   73.64739990
    9551.0     0.58481     0.56780   73.58899689
    9552.0     0.58490     0.56830   73.64350128
    9553.0     0.58498     0.56845   73.59790039
    9554.0     0.58507     0.56775   73.60030365
    9555.0     0.58515     0.56642   73.56990051
    9556.0     0.58524     0.56446   73.49770355
    9557.0     0.58532     0.56236   70.43000031
    9558.0     0.58541     0.56044   67.12539673
    9559.0     0.58549     0.55920   73.04669952
    9560.0     0.58558     0.55878   72.55650330
    9561.0     0.58566     0.55934   70.21209717
    9562.0     0.58575     0.56073   65.97570038
    9563.0     0.58584     0.56266   73.53800201
    9564.0     0.58593     0.56482   72.96099854
    9565.0     0.58601     0.56686   73.54940033
    9566.0     0.58610     0.56866   73.69059753
    9567.0     0.58618     0.57009   73.10489655
    9568.0     0.58627     0.57133   69.95970154
    9569.0     0.58635     0.57239   72.90869904
    9570.0     0.58644     0.57341   73.48280334
    9571.0     0.58652     0.57435   73.44740295
    9572.0     0.58661     0.57520   73.65789795
    9573.0     0.58669     0.57582   73.65609741
    9574.0     0.58678     0.57631   73.34259796
    9575.0     0.58686     0.57645   73.38210297
    9576.0     0.58695     0.57654   73.27709961
    9577.0     0.58704     0.57631   73.43669891
    9578.0     0.58712     0.57627   73.40570068
    9579.0     0.58721     0.57596   73.55090332
    9580.0     0.58729     0.57597   71.77100372
    9581.0     0.58738     0.57588   73.26329803
    9582.0     0.58746     0.57573   73.41290283
    9583.0     0.58755     0.57565   73.16210175
    9584.0     0.58763     0.57500   73.73909760
    9585.0     0.58772     0.57439   73.54840088
    9586.0     0.58780     0.57320   73.52200317
    9587.0     0.58789     0.57215   73.63819885
    9588.0     0.58797     0.57105   69.60630035
    9589.0     0.58806     0.57049   72.00720215
    9590.0     0.58814     0.57043   73.45459747
    9591.0     0.58824     0.57101   69.09660339
    9592.0     0.58832     0.57215   72.51750183
    9593.0     0.58841     0.57354   73.64219666
    9594.0     0.58849     0.57506   73.73149872
    9595.0     0.58858     0.57640   73.68900299
    9596.0     0.58866     0.57754   73.45149994
    9597.0     0.58875     0.57837   72.97519684
    9598.0     0.58883     0.57900   72.81089783
    9599.0     0.58892     0.57942   73.59390259
    9600.0     0.58900     0.57965   73.63420105
    9601.0     0.58909     0.57971   73.64150238
    9602.0     0.58917     0.57956   73.72360229
    9603.0     0.58926     0.57919   73.53410339
    9604.0     0.58934     0.57876   73.72450256
    9605.0     0.58944     0.57818   73.60379791
    9606.0     0.58952     0.57781   71.20860291
    9607.0     0.58961     0.57740   73.03220367
    9608.0     0.58969     0.57738   72.52619934
    9609.0     0.58978     0.57717   73.55729675
    9610.0     0.58986     0.57713   73.08149719
    9611.0     0.58995     0.57679   73.19380188
    9612.0     0.59003     0.57606   73.77079773
    9613.0     0.59012     0.57538   73.66030121
    9614.0     0.59020     0.57418   73.36810303
    9615.0     0.59029     0.57354   73.29589844
    9616.0     0.59037     0.57294   70.47109985
    9617.0     0.59046     0.57311   67.62439728
    9618.0     0.59054     0.57367   73.57119751
    9619.0     0.59063     0.57473   73.70770264
    9620.0     0.59072     0.57602   73.44069672
    9621.0     0.59080     0.57729   72.09159851
    9622.0     0.59089     0.57855   73.54609680
    9623.0     0.59097     0.57956   72.53309631
    9624.0     0.59106     0.58041   73.40370178
    9625.0     0.59114     0.58098   73.75409698
    9626.0     0.59123     0.58128   73.48919678
    9627.0     0.59131     0.58119   73.65670013
    9628.0     0.59140     0.58079   73.58059692
    9629.0     0.59148     0.58003   73.70539856
    9630.0     0.59157     0.57905   73.51380157
    9631.0     0.59165     0.57801   73.70850372
    9632.0     0.59174     0.57697   70.44989777
    9633.0     0.59183     0.57604   70.45960236
    9634.0     0.59192     0.57507   73.41449738
    9635.0     0.59200     0.57409   73.48690033
    9636.0     0.59209     0.57290   73.63079834
    9637.0     0.59217     0.57187   73.71350098
    9638.0     0.59226     0.57099   73.03289795
    9639.0     0.59234     0.57074   63.15549850
    9640.0     0.59243     0.57125   71.09760284
    9641.0     0.59251     0.57250   73.61579895
    9642.0     0.59260     0.57435   73.73760223
    9643.0     0.59268     0.57642   73.45680237
    9644.0     0.59277     0.57842   73.35769653
    9645.0     0.59285     0.58021   73.15640259
    9646.0     0.59294     0.58153   72.29859924
    9647.0     0.59303     0.58275   73.63829803
    9648.0     0.59312     0.58344   73.70980072
    9649.0     0.59320     0.58410   73.48660278
    9650.0     0.59329     0.58447   73.79319763
    9651.0     0.59337     0.58453   73.64160156
    9652.0     0.59346     0.58469   73.77449799
    9653.0     0.59354     0.58434   73.52059937
    9654.0     0.59363     0.58425   73.49800110
    9655.0     0.59371     0.58384   73.23010254
    9656.0     0.59380     0.58353   71.78099823
    9657.0     0.59388     0.58300   73.73210144
    9658.0     0.59397     0.58231   73.78119659
    9659.0     0.59405     0.58139   73.71569824
    9660.0     0.59414     0.58008   73.49019623
    9661.0     0.59423     0.57867   70.48909760
    9662.0     0.59432     0.57703   73.49960327
    9663.0     0.59440     0.57559   73.25160217
    9664.0     0.59449     0.57448   73.66510010
    9665.0     0.59457     0.57401   64.71540070
    9666.0     0.59466     0.57431   73.50229645
    9667.0     0.59474     0.57533   73.58889771
    9668.0     0.59483     0.57704   68.51989746
    9669.0     0.59491     0.57889   73.78990173
    9670.0     0.59500     0.58082   73.50499725
    9671.0     0.59508     0.58218   73.67070007
    9672.0     0.59517     0.58294   73.82550049
    9673.0     0.59525     0.58280   73.72699738
    9674.0     0.59534     0.58196   73.82649994
    9675.0     0.59543     0.58038   73.19100189
    9676.0     0.59551     0.57860   72.02729797
    9677.0     0.59560     0.57675   73.41729736
    9678.0     0.59568     0.57540   68.31590271
    9679.0     0.59577     0.57480   73.69100189
    9680.0     0.59585     0.57505   65.86509705
    9681.0     0.59594     0.57637   72.17310333
    9682.0     0.59602     0.57809   73.48429871
