The row below gives BB SW fluxes in Wm-2 :
                SFC_DN_TOT     SFC_DN_DIR     TOA_UP        SFC_UP
                  773.07        675.04        173.55        132.34
Spectral values follow (Wm-2/cm-1)
   wvn(cm-1) SFC_DN_TOT    SFC_DN_DIR     TOA_UP        SFC_UP  
   16203.0  0.0404359885  0.0358204208  0.0041175112  0.0024535151
   16204.0  0.0403066799  0.0357051305  0.0041052108  0.0024463350
   16205.0  0.0404302813  0.0358138718  0.0041186642  0.0024544920
   16206.0  0.0407967195  0.0361377299  0.0041568382  0.0024773791
   16207.0  0.0413284190  0.0366079807  0.0042118272  0.0025102790
   16208.0  0.0418412089  0.0370615087  0.0042648772  0.0025420189
   16209.0  0.0423134007  0.0374790691  0.0043137688  0.0025712771
   16210.0  0.0425810106  0.0377153903  0.0043418040  0.0025881031
   16211.0  0.0427229218  0.0378403589  0.0043570120  0.0025972850
   16212.0  0.0427103415  0.0378285199  0.0043564732  0.0025970819
   16213.0  0.0426143408  0.0377427712  0.0043474138  0.0025918020
   16214.0  0.0424748585  0.0376185104  0.0043339152  0.0025838781
   16215.0  0.0422525294  0.0374209099  0.0043119430  0.0025709011
   16216.0  0.0419886708  0.0371864997  0.0042857230  0.0025553880
   16217.0  0.0415826812  0.0368262790  0.0042449720  0.0025312051
   16218.0  0.0411026701  0.0364005193  0.0041966550  0.0025025080
   16219.0  0.0404925495  0.0358594991  0.0041350299  0.0024658700
   16220.0  0.0398723707  0.0353096016  0.0040723761  0.0024286141
   16221.0  0.0392629206  0.0347692184  0.0040108049  0.0023919949
   16222.0  0.0387878604  0.0343478397  0.0039629582  0.0023635610
   16223.0  0.0385214090  0.0341111906  0.0039364202  0.0023478260
   16224.0  0.0384893790  0.0340821184  0.0039338390  0.0023463760
   16225.0  0.0387673415  0.0343275405  0.0039629322  0.0023638150
   16226.0  0.0392230712  0.0347303785  0.0040101982  0.0023920890
   16227.0  0.0398901515  0.0353203602  0.0040790550  0.0024332411
   16228.0  0.0405547507  0.0359081514  0.0041476558  0.0024742449
   16229.0  0.0412308797  0.0365061611  0.0042174258  0.0025159491
   16230.0  0.0417666584  0.0369798802  0.0042728400  0.0025490921
   16231.0  0.0421964303  0.0373597294  0.0043174089  0.0025757679
   16232.0  0.0424791686  0.0376093797  0.0043469509  0.0025934749
   16233.0  0.0426578298  0.0377668813  0.0043658540  0.0026048289
   16234.0  0.0427553989  0.0378525518  0.0043764771  0.0026112341
   16235.0  0.0427790806  0.0378727801  0.0043795472  0.0026131191
   16236.0  0.0427688509  0.0378629789  0.0043791449  0.0026129291
   16237.0  0.0426828004  0.0377860703  0.0043709790  0.0026080960
   16238.0  0.0425794385  0.0376938507  0.0043610269  0.0026021991
   16239.0  0.0424140617  0.0375467017  0.0043447060  0.0025925019
   16240.0  0.0422836989  0.0374305993  0.0043319608  0.0025849440
   16241.0  0.0421834998  0.0373411588  0.0043222909  0.0025792241
   16242.0  0.0421982110  0.0373534709  0.0043243850  0.0025805291
   16243.0  0.0423293896  0.0374688506  0.0043383981  0.0025889480
   16244.0  0.0425677896  0.0376791805  0.0043633971  0.0026039220
   16245.0  0.0428767614  0.0379519500  0.0043956120  0.0026232000
   16246.0  0.0431804396  0.0382200591  0.0044272821  0.0026421500
   16247.0  0.0434335582  0.0384434089  0.0044537601  0.0026579951
   16248.0  0.0436033905  0.0385930091  0.0044717011  0.0026687391
   16249.0  0.0436806008  0.0386606418  0.0044801449  0.0026738110
   16250.0  0.0437069200  0.0386832394  0.0044833831  0.0026757640
   16251.0  0.0436936915  0.0386708118  0.0044825668  0.0026752939
   16252.0  0.0436834209  0.0386609808  0.0044820602  0.0026750010
   16253.0  0.0436681286  0.0386467502  0.0044810311  0.0026743971
   16254.0  0.0436494090  0.0386294499  0.0044796490  0.0026735759
   16255.0  0.0436034203  0.0385880210  0.0044754501  0.0026710769
   16256.0  0.0435315184  0.0385236591  0.0044685840  0.0026669840
   16257.0  0.0434204601  0.0384247005  0.0044576838  0.0026604820
   16258.0  0.0433067791  0.0383233689  0.0044465088  0.0026538139
   16259.0  0.0431897789  0.0382191092  0.0044349781  0.0026469301
   16260.0  0.0431143306  0.0381516218  0.0044277180  0.0026425871
   16261.0  0.0430822894  0.0381225497  0.0044249059  0.0026408960
   16262.0  0.0430900492  0.0381287001  0.0044261892  0.0026416399
   16263.0  0.0431417301  0.0381737202  0.0044319741  0.0026450669
   16264.0  0.0431690589  0.0381971896  0.0044352482  0.0026469950
   16265.0  0.0432074890  0.0382304713  0.0044396538  0.0026495969
   16266.0  0.0431763716  0.0382022411  0.0044369102  0.0026479301
   16267.0  0.0431568585  0.0381842814  0.0044353460  0.0026469680
   16268.0  0.0431004502  0.0381336510  0.0044299820  0.0026437370
   16269.0  0.0430659391  0.0381024107  0.0044268570  0.0026418399
   16270.0  0.0430178195  0.0380591415  0.0044223219  0.0026390990
   16271.0  0.0429324098  0.0379828811  0.0044139372  0.0026340601
   16272.0  0.0427878313  0.0378542915  0.0043994542  0.0026253781
   16273.0  0.0425499901  0.0376431905  0.0043753730  0.0026109631
   16274.0  0.0422550701  0.0373816118  0.0043454221  0.0025930379
   16275.0  0.0419600010  0.0371198691  0.0043154522  0.0025750969
   16276.0  0.0417357013  0.0369207598  0.0042927680  0.0025614980
   16277.0  0.0416721702  0.0368638411  0.0042866189  0.0025577589
   16278.0  0.0417790301  0.0369576402  0.0042979969  0.0025644749
   16279.0  0.0420419201  0.0371894911  0.0043254211  0.0025807619
   16280.0  0.0423774607  0.0374855995  0.0043603079  0.0026015011
   16281.0  0.0426652394  0.0377394892  0.0043902681  0.0026192979
   16282.0  0.0428008214  0.0378587693  0.0044045518  0.0026277429
   16283.0  0.0426858999  0.0377564803  0.0043930411  0.0026207999
   16284.0  0.0422713794  0.0373891890  0.0043506841  0.0025954561
   16285.0  0.0415924899  0.0367880799  0.0042810980  0.0025538690
   16286.0  0.0406986289  0.0359968394  0.0041893758  0.0024990770
   16287.0  0.0397692882  0.0351742208  0.0040939911  0.0024420989
   16288.0  0.0389395617  0.0344397016  0.0040088552  0.0023912350
   16289.0  0.0384109095  0.0339714810  0.0039547081  0.0023588540
   16290.0  0.0382824317  0.0338571407  0.0039417548  0.0023510430
   16291.0  0.0385894999  0.0341280289  0.0039736358  0.0023699719
   16292.0  0.0392808393  0.0347387604  0.0040450739  0.0024124919
   16293.0  0.0401904099  0.0355424918  0.0041389759  0.0024684051
   16294.0  0.0411868282  0.0364230201  0.0042418102  0.0025296400
   16295.0  0.0420760587  0.0372087695  0.0043335971  0.0025842839
   16296.0  0.0428051502  0.0378528908  0.0044088881  0.0026290820
   16297.0  0.0432880111  0.0382792391  0.0044588209  0.0026587499
   16298.0  0.0435773991  0.0385344811  0.0044888300  0.0026765319
   16299.0  0.0436611287  0.0386078507  0.0044976589  0.0026816791
   16300.0  0.0436320119  0.0385814197  0.0044948710  0.0026798900
   16301.0  0.0434863493  0.0384519510  0.0044800839  0.0026709461
   16302.0  0.0433220007  0.0383059308  0.0044633769  0.0026608519
   16303.0  0.0431358106  0.0381405912  0.0044444231  0.0026494160
   16304.0  0.0429897308  0.0380107313  0.0044296072  0.0026404441
   16305.0  0.0428787805  0.0379119217  0.0044184108  0.0026336289
   16306.0  0.0427849703  0.0378282890  0.0044089849  0.0026278670
   16307.0  0.0427073911  0.0377590097  0.0044012242  0.0026231019
   16308.0  0.0425873399  0.0376521498  0.0043890839  0.0026157279
   16309.0  0.0424484797  0.0375287198  0.0043750042  0.0026071989
   16310.0  0.0422760807  0.0373756215  0.0043574651  0.0025966121
   16311.0  0.0421033204  0.0372221991  0.0043398840  0.0025859999
   16312.0  0.0419761799  0.0371091217  0.0043270062  0.0025781919
   16313.0  0.0419035293  0.0370441787  0.0043197358  0.0025737281
   16314.0  0.0419324897  0.0370690897  0.0043229451  0.0025755069
   16315.0  0.0420326889  0.0371569917  0.0043334942  0.0025816611
   16316.0  0.0421989299  0.0373032615  0.0043508532  0.0025918731
   16317.0  0.0423822701  0.0374646485  0.0043699709  0.0026031339
   16318.0  0.0425512195  0.0376133211  0.0043876050  0.0026135100
   16319.0  0.0426841602  0.0377301499  0.0044015232  0.0026216749
   16320.0  0.0427731685  0.0378081501  0.0044109179  0.0026271429
   16321.0  0.0428332798  0.0378606208  0.0044173342  0.0026308361
   16322.0  0.0428459495  0.0378711112  0.0044188579  0.0026316140
   16323.0  0.0428360105  0.0378616489  0.0044180532  0.0026310049
   16324.0  0.0427261889  0.0377639085  0.0044069458  0.0026242631
   16325.0  0.0425728597  0.0376277193  0.0043913531  0.0026148511
   16326.0  0.0422932282  0.0373799019  0.0043627280  0.0025976850
   16327.0  0.0420244485  0.0371416807  0.0043352260  0.0025811889
   16328.0  0.0417506918  0.0368990190  0.0043072118  0.0025643921
   16329.0  0.0416174009  0.0367805511  0.0042936858  0.0025562269
   16330.0  0.0416427590  0.0368022509  0.0042965268  0.0025578090
   16331.0  0.0418317504  0.0369686112  0.0043162410  0.0025694419
   16332.0  0.0421817191  0.0372771993  0.0043525570  0.0025909620
   16333.0  0.0425628796  0.0376133695  0.0043920828  0.0026143950
   16334.0  0.0429836400  0.0379845388  0.0044356859  0.0026402560
   16335.0  0.0433227606  0.0382835418  0.0044708578  0.0026610959
   16336.0  0.0436194316  0.0385450386  0.0045016492  0.0026793280
   16337.0  0.0438258797  0.0387267917  0.0045231250  0.0026920130
   16338.0  0.0439661704  0.0388500914  0.0045377770  0.0027006320
   16339.0  0.0440316796  0.0389073119  0.0045447112  0.0027046590
   16340.0  0.0440194793  0.0388958417  0.0045436262  0.0027039091
   16341.0  0.0439434312  0.0388279594  0.0045359521  0.0026992380
   16342.0  0.0438193902  0.0387176685  0.0045233299  0.0026916200
   16343.0  0.0436818413  0.0385954492  0.0045093200  0.0026831711
   16344.0  0.0435782000  0.0385031514  0.0044988212  0.0026768050
   16345.0  0.0435301401  0.0384599902  0.0044940650  0.0026738530
   16346.0  0.0435610004  0.0384865217  0.0044974661  0.0026757480
   16347.0  0.0436524302  0.0385666117  0.0045071258  0.0026813650
   16348.0  0.0437710285  0.0386706591  0.0045195930  0.0026886491
   16349.0  0.0438904203  0.0387754403  0.0045321449  0.0026959830
   16350.0  0.0439610183  0.0388371088  0.0045396578  0.0027003200
   16351.0  0.0439982116  0.0388692692  0.0045437119  0.0027026040
   16352.0  0.0439815782  0.0388538688  0.0045422078  0.0027015831
   16353.0  0.0439582989  0.0388325900  0.0045400150  0.0027001540
   16354.0  0.0439299494  0.0388068408  0.0045372951  0.0026984140
   16355.0  0.0439287201  0.0388050303  0.0045373659  0.0026983409
   16356.0  0.0439526290  0.0388254412  0.0045400308  0.0026998150
   16357.0  0.0440011397  0.0388675816  0.0045452360  0.0027028040
   16358.0  0.0440666005  0.0389247090  0.0045521902  0.0027068381
   16359.0  0.0441284701  0.0389786810  0.0045587718  0.0027106560
   16360.0  0.0441733114  0.0390175991  0.0045635919  0.0027134330
   16361.0  0.0441712886  0.0390151292  0.0045635682  0.0027133320
   16362.0  0.0441045910  0.0389555506  0.0045568598  0.0027092609
   16363.0  0.0439527594  0.0388207696  0.0045413449  0.0026999591
   16364.0  0.0437188111  0.0386134610  0.0045173410  0.0026856081
   16365.0  0.0434202999  0.0383491516  0.0044866619  0.0026672881
   16366.0  0.0431068204  0.0380716100  0.0044544302  0.0026480439
   16367.0  0.0428200886  0.0378177017  0.0044249580  0.0026304389
   16368.0  0.0426303297  0.0376494117  0.0044055050  0.0026187871
   16369.0  0.0425473116  0.0375754088  0.0043970859  0.0026136909
   16370.0  0.0425991416  0.0376204997  0.0044026049  0.0026168760
   16371.0  0.0427382216  0.0377426185  0.0044171512  0.0026254209
   16372.0  0.0429320894  0.0379131511  0.0044373712  0.0026373300
   16373.0  0.0431088693  0.0380685814  0.0044558351  0.0026481911
   16374.0  0.0432082787  0.0381556787  0.0044663139  0.0026542980
   16375.0  0.0431801789  0.0381301716  0.0044636158  0.0026525720
   16376.0  0.0429754518  0.0379487090  0.0044426639  0.0026399971
   16377.0  0.0426110812  0.0376263112  0.0044052028  0.0026176181
   16378.0  0.0420915894  0.0371669307  0.0043517021  0.0025857110
   16379.0  0.0415401310  0.0366793200  0.0042948821  0.0025518441
   16380.0  0.0410268493  0.0362253897  0.0042420011  0.0025203240
   16381.0  0.0407111011  0.0359459184  0.0042095380  0.0025009480
   16382.0  0.0406469293  0.0358885601  0.0042030788  0.0024970309
   16383.0  0.0408709310  0.0360856503  0.0042264131  0.0025108231
   16384.0  0.0413357802  0.0364954211  0.0042746449  0.0025394130
   16385.0  0.0419339798  0.0370229296  0.0043366640  0.0025761989
   16386.0  0.0425602198  0.0375751704  0.0044015790  0.0026147091
   16387.0  0.0431236997  0.0380720198  0.0044600000  0.0026493620
   16388.0  0.0435374007  0.0384366289  0.0045029391  0.0026748150
   16389.0  0.0438411012  0.0387041010  0.0045345039  0.0026935060
   16390.0  0.0439644307  0.0388123393  0.0045474241  0.0027011121
   16391.0  0.0440334715  0.0388726108  0.0045547420  0.0027053780
   16392.0  0.0439800806  0.0388248004  0.0045494111  0.0027021200
   16393.0  0.0439225882  0.0387733392  0.0045436658  0.0026986080
   16394.0  0.0438226685  0.0386844091  0.0045335488  0.0026924859
   16395.0  0.0437369607  0.0386080183  0.0045249099  0.0026872400
   16396.0  0.0436846316  0.0385610797  0.0045197289  0.0026840449
   16397.0  0.0436446890  0.0385251008  0.0045158309  0.0026816130
   16398.0  0.0436811000  0.0385564901  0.0045198300  0.0026838770
   16399.0  0.0436985306  0.0385711491  0.0045218570  0.0026849741
   16400.0  0.0437721796  0.0386354513  0.0045296932  0.0026895241
   16401.0  0.0437797010  0.0386413708  0.0045306729  0.0026900079
   16402.0  0.0437861793  0.0386464112  0.0045315400  0.0026904261
   16403.0  0.0437224284  0.0385894403  0.0045251292  0.0026865259
   16404.0  0.0436323695  0.0385092609  0.0045159929  0.0026810111
   16405.0  0.0435311012  0.0384192094  0.0045056948  0.0026748059
   16406.0  0.0434147902  0.0383158512  0.0044938419  0.0026676850
   16407.0  0.0433562398  0.0382634811  0.0044879741  0.0026641181
   16408.0  0.0432809293  0.0381963402  0.0044803731  0.0026595299
   16409.0  0.0432863198  0.0382004082  0.0044811261  0.0026599059
   16410.0  0.0432549417  0.0381720513  0.0044780718  0.0026580291
   16411.0  0.0432797782  0.0381933004  0.0044808281  0.0026596060
   16412.0  0.0432653390  0.0381798595  0.0044795061  0.0026587651
   16413.0  0.0432673916  0.0381809995  0.0044798818  0.0026589320
   16414.0  0.0432646908  0.0381779298  0.0044797570  0.0026588021
   16415.0  0.0432523303  0.0381663591  0.0044786199  0.0026580719
   16416.0  0.0432896987  0.0381986685  0.0044826372  0.0026603970
   16417.0  0.0433013402  0.0382082686  0.0044839918  0.0026611381
   16418.0  0.0433925204  0.0382880308  0.0044935960  0.0026667679
   16419.0  0.0434336811  0.0383236706  0.0044980380  0.0026693291
   16420.0  0.0435285196  0.0384066589  0.0045080539  0.0026751871
   16421.0  0.0435552485  0.0384295397  0.0045110430  0.0026768639
   16422.0  0.0435784608  0.0384493396  0.0045136819  0.0026783249
   16423.0  0.0435469002  0.0384207517  0.0045106621  0.0026764229
   16424.0  0.0434666909  0.0383492894  0.0045026201  0.0026715361
   16425.0  0.0433806293  0.0382726304  0.0044939690  0.0026662929
   16426.0  0.0432321392  0.0381409302  0.0044788579  0.0026572179
   16427.0  0.0431394391  0.0380584598  0.0044695162  0.0026515750
   16428.0  0.0430025384  0.0379369706  0.0044555850  0.0026432150
   16429.0  0.0429510213  0.0378908515  0.0044504809  0.0026400990
   16430.0  0.0428878404  0.0378344394  0.0044441470  0.0026362641
   16431.0  0.0428861082  0.0378322415  0.0044441610  0.0026362019
   16432.0  0.0429020002  0.0378456116  0.0044459910  0.0026372201
   16433.0  0.0429357514  0.0378747210  0.0044496581  0.0026393330
   16434.0  0.0430150516  0.0379440300  0.0044580558  0.0026442511
   16435.0  0.0430863388  0.0380062088  0.0044656312  0.0026486770
   16436.0  0.0432225093  0.0381256491  0.0044799559  0.0026570971
   16437.0  0.0433250517  0.0382153690  0.0044908100  0.0026634531
   16438.0  0.0434677191  0.0383405089  0.0045058401  0.0026722811
   16439.0  0.0435286090  0.0383935012  0.0045124032  0.0026760860
   16440.0  0.0435559899  0.0384169407  0.0045154952  0.0026778290
   16441.0  0.0434683599  0.0383389406  0.0045066620  0.0026725009
   16442.0  0.0432961509  0.0381863788  0.0044890591  0.0026619709
   16443.0  0.0430654995  0.0379822515  0.0044653970  0.0026478430
   16444.0  0.0427909717  0.0377394408  0.0044371840  0.0026310161
   16445.0  0.0426108986  0.0375799201  0.0044187689  0.0026199941
   16446.0  0.0424783193  0.0374622904  0.0044052750  0.0026118939
   16447.0  0.0425521098  0.0375266410  0.0044131861  0.0026164830
   16448.0  0.0426951610  0.0376521200  0.0044282740  0.0026253359
   16449.0  0.0429935418  0.0379145816  0.0044594640  0.0026437419
   16450.0  0.0432903916  0.0381756797  0.0044904831  0.0026620580
   16451.0  0.0436075889  0.0384547412  0.0045236102  0.0026816281
   16452.0  0.0438642688  0.0386804491  0.0045504542  0.0026974769
   16453.0  0.0440689586  0.0388602801  0.0045719109  0.0027101289
   16454.0  0.0442202017  0.0389929898  0.0045878370  0.0027194940
   16455.0  0.0443190783  0.0390794799  0.0045983498  0.0027256410
   16456.0  0.0443990603  0.0391492918  0.0046069170  0.0027306220
   16457.0  0.0444314405  0.0391771309  0.0046105678  0.0027326820
   16458.0  0.0444754995  0.0392152593  0.0046154428  0.0027354611
   16459.0  0.0444612689  0.0392019488  0.0046142740  0.0027346581
   16460.0  0.0444859415  0.0392229594  0.0046171411  0.0027362481
   16461.0  0.0444431193  0.0391844697  0.0046129921  0.0027336890
   16462.0  0.0444527306  0.0391922295  0.0046142731  0.0027343540
   16463.0  0.0444052815  0.0391496904  0.0046096100  0.0027315060
   16464.0  0.0443973504  0.0391420089  0.0046090358  0.0027310899
   16465.0  0.0443634205  0.0391114093  0.0046057510  0.0027290760
   16466.0  0.0443413407  0.0390912592  0.0046036849  0.0027277910
   16467.0  0.0443335399  0.0390836895  0.0046031000  0.0027273849
   16468.0  0.0443054289  0.0390582494  0.0046004192  0.0027257351
   16469.0  0.0443233699  0.0390733890  0.0046025249  0.0027269169
   16470.0  0.0442891791  0.0390425287  0.0045992322  0.0027248920
   16471.0  0.0443044715  0.0390552804  0.0046010902  0.0027259111
   16472.0  0.0442486182  0.0390053391  0.0045955698  0.0027225569
   16473.0  0.0442113504  0.0389717296  0.0045919828  0.0027203450
   16474.0  0.0441012383  0.0388739705  0.0045808288  0.0027136530
   16475.0  0.0439519286  0.0387416296  0.0045655961  0.0027045491
   16476.0  0.0437361188  0.0385507084  0.0045434521  0.0026913569
   16477.0  0.0434254706  0.0382761993  0.0045114472  0.0026723261
   16478.0  0.0430830717  0.0379737392  0.0044761491  0.0026513429
   16479.0  0.0426579900  0.0375983901  0.0044322610  0.0026252731
   16480.0  0.0423084907  0.0372896791  0.0043962351  0.0026038541
   16481.0  0.0419911481  0.0370092802  0.0043635559  0.0025844160
   16482.0  0.0418713503  0.0369029790  0.0043514161  0.0025771351
   16483.0  0.0418904983  0.0369191505  0.0043537188  0.0025784071
   16484.0  0.0420937985  0.0370976403  0.0043751649  0.0025910130
   16485.0  0.0424062312  0.0373722911  0.0044079488  0.0026103330
   16486.0  0.0427463688  0.0376713611  0.0044436101  0.0026313551
   16487.0  0.0431029089  0.0379848890  0.0044809789  0.0026533899
   16488.0  0.0433567315  0.0382078812  0.0045076730  0.0026691020
   16489.0  0.0436018407  0.0384231806  0.0045334641  0.0026842810
   16490.0  0.0437319092  0.0385370702  0.0045473068  0.0026923851
   16491.0  0.0438741818  0.0386617295  0.0045624180  0.0027012411
   16492.0  0.0439462401  0.0387245119  0.0045702318  0.0027057789
   16493.0  0.0440247282  0.0387929492  0.0045787059  0.0027107170
   16494.0  0.0440752208  0.0388367288  0.0045842580  0.0027139310
   16495.0  0.0440997817  0.0388576798  0.0045870952  0.0027155511
   16496.0  0.0441325791  0.0388859287  0.0045907740  0.0027176780
   16497.0  0.0441091917  0.0388646610  0.0045885830  0.0027163441
   16498.0  0.0441246592  0.0388776697  0.0045904112  0.0027174030
   16499.0  0.0440657996  0.0388252288  0.0045844852  0.0027138810
   16500.0  0.0440481193  0.0388090909  0.0045828191  0.0027128970
   16501.0  0.0439532101  0.0387249291  0.0045731100  0.0027071559
   16502.0  0.0438625999  0.0386445709  0.0045638410  0.0027016799
   16503.0  0.0437112004  0.0385106392  0.0045482740  0.0026924619
   16504.0  0.0435256809  0.0383466184  0.0045291791  0.0026811450
   16505.0  0.0433389395  0.0381815098  0.0045100120  0.0026697570
   16506.0  0.0431272015  0.0379943214  0.0044882819  0.0026568309
   16507.0  0.0430129804  0.0378930196  0.0044767619  0.0026499170
   16508.0  0.0429124385  0.0378037095  0.0044667129  0.0026438469
   16509.0  0.0429589488  0.0378439017  0.0044720168  0.0026468369
   16510.0  0.0430187695  0.0378957987  0.0044787461  0.0026506470
   16511.0  0.0431694388  0.0380276814  0.0044949572  0.0026600519
   16512.0  0.0433023684  0.0381439105  0.0045093368  0.0026683640
   16513.0  0.0434366316  0.0382613204  0.0045238398  0.0026767571
   16514.0  0.0435601398  0.0383692607  0.0045372061  0.0026844880
   16515.0  0.0436370596  0.0384362005  0.0045456789  0.0026893499
   16516.0  0.0437466800  0.0385319702  0.0045575229  0.0026962289
   16517.0  0.0437899493  0.0385693498  0.0045624129  0.0026990219
   16518.0  0.0438905209  0.0386572517  0.0045732432  0.0027053470
   16519.0  0.0439174697  0.0386803113  0.0045763678  0.0027071380
   16520.0  0.0439889804  0.0387426689  0.0045841131  0.0027116749
   16521.0  0.0440021083  0.0387536213  0.0045857518  0.0027126160
   16522.0  0.0440357886  0.0387826711  0.0045895288  0.0027148230
   16523.0  0.0440387316  0.0387846604  0.0045901099  0.0027151380
   16524.0  0.0440456793  0.0387901291  0.0045911358  0.0027156980
   16525.0  0.0440448001  0.0387886986  0.0045913779  0.0027157799
   16526.0  0.0440373085  0.0387814082  0.0045909672  0.0027154540
   16527.0  0.0440395512  0.0387826599  0.0045915991  0.0027157289
   16528.0  0.0440224782  0.0387669206  0.0045902291  0.0027148169
   16529.0  0.0440348089  0.0387770608  0.0045919209  0.0027157171
   16530.0  0.0440081395  0.0387529209  0.0045895302  0.0027142160
   16531.0  0.0440230183  0.0387653299  0.0045914580  0.0027152780
   16532.0  0.0439885184  0.0387343615  0.0045882161  0.0027132949
   16533.0  0.0439818799  0.0387278982  0.0045878738  0.0027130330
   16534.0  0.0439475812  0.0386971012  0.0045846351  0.0027110660
   16535.0  0.0439048707  0.0386589207  0.0045805168  0.0027085780
   16536.0  0.0438797288  0.0386362411  0.0045782109  0.0027071771
   16537.0  0.0438163690  0.0385798998  0.0045719012  0.0027034129
   16538.0  0.0438028201  0.0385674387  0.0045707519  0.0027027240
   16539.0  0.0437543802  0.0385242887  0.0045659649  0.0026998839
   16540.0  0.0437585302  0.0385274105  0.0045666709  0.0027002860
   16541.0  0.0437522009  0.0385212302  0.0045663440  0.0027000450
   16542.0  0.0437807702  0.0385456905  0.0045697498  0.0027019631
   16543.0  0.0438140295  0.0385741889  0.0045737340  0.0027041750
   16544.0  0.0438541993  0.0386086814  0.0045785280  0.0027068160
   16545.0  0.0439006090  0.0386486612  0.0045839921  0.0027098460
   16546.0  0.0439267717  0.0386708416  0.0045873318  0.0027116290
   16547.0  0.0439662188  0.0387047604  0.0045920089  0.0027142321
   16548.0  0.0439631492  0.0387012810  0.0045921910  0.0027142121
   16549.0  0.0439924598  0.0387263708  0.0045957342  0.0027161890
   16550.0  0.0439699516  0.0387058184  0.0045938580  0.0027149681
   16551.0  0.0439898483  0.0387225300  0.0045964671  0.0027163641
   16552.0  0.0439771488  0.0387105010  0.0045957090  0.0027157490
   16553.0  0.0439849682  0.0387165286  0.0045971270  0.0027164009
   16554.0  0.0439997911  0.0387286991  0.0045992732  0.0027174859
   16555.0  0.0439889915  0.0387184210  0.0045986720  0.0027169909
   16556.0  0.0440124609  0.0387383588  0.0046015801  0.0027186130
   16557.0  0.0439810306  0.0387101099  0.0045986450  0.0027168449
   16558.0  0.0439834818  0.0387117304  0.0045991959  0.0027171699
   16559.0  0.0439396985  0.0386727192  0.0045948988  0.0027146440
   16560.0  0.0439175889  0.0386527218  0.0045929048  0.0027134570
   16561.0  0.0438737497  0.0386135206  0.0045887190  0.0027109280
   16562.0  0.0438409112  0.0385839082  0.0045857760  0.0027090830
   16563.0  0.0438067988  0.0385530889  0.0045827869  0.0027071640
   16564.0  0.0437765308  0.0385256112  0.0045802449  0.0027054839
   16565.0  0.0437657200  0.0385152213  0.0045797522  0.0027050071
   16566.0  0.0437485911  0.0384993404  0.0045785629  0.0027041431
   16567.0  0.0437751897  0.0385219790  0.0045818561  0.0027059780
   16568.0  0.0437719896  0.0385185592  0.0045819092  0.0027059689
   16569.0  0.0438167118  0.0385574996  0.0045867888  0.0027089231
   16570.0  0.0438031591  0.0385453403  0.0045854128  0.0027082751
   16571.0  0.0437963307  0.0385392904  0.0045845709  0.0027080411
   16572.0  0.0437173508  0.0384697989  0.0045761238  0.0027033449
   16573.0  0.0435753502  0.0383448601  0.0045610950  0.0026947530
   16574.0  0.0433694012  0.0381634794  0.0045394939  0.0026822039
   16575.0  0.0430696793  0.0378994308  0.0045082499  0.0026638601
   16576.0  0.0427465402  0.0376145914  0.0044747209  0.0026440660
   16577.0  0.0423973203  0.0373066701  0.0044385749  0.0026226630
   16578.0  0.0421118587  0.0370548293  0.0044091218  0.0026052049
   16579.0  0.0419097990  0.0368764587  0.0043883170  0.0025929080
   16580.0  0.0418412797  0.0368158109  0.0043813288  0.0025888761
   16581.0  0.0418657400  0.0368371010  0.0043839398  0.0025905960
   16582.0  0.0419831090  0.0369402803  0.0043961471  0.0025980610
   16583.0  0.0420941003  0.0370377898  0.0044077779  0.0026051300
   16584.0  0.0422052890  0.0371353514  0.0044195591  0.0026122141
   16585.0  0.0422675200  0.0371894613  0.0044265790  0.0026162670
   16586.0  0.0423040017  0.0372205898  0.0044312170  0.0026187301
   16587.0  0.0423604697  0.0372689702  0.0044383141  0.0026224370
   16588.0  0.0423991792  0.0373014882  0.0044437652  0.0026250479
   16589.0  0.0424847789  0.0373752117  0.0044541722  0.0026305630
   16590.0  0.0425164215  0.0374015383  0.0044588768  0.0026327409
   16591.0  0.0425111316  0.0373956487  0.0044594170  0.0026326289
   16592.0  0.0424394906  0.0373316109  0.0044528041  0.0026284109
   16593.0  0.0422777906  0.0371887013  0.0044363849  0.0026186111
   16594.0  0.0421371795  0.0370644294  0.0044220849  0.0026101221
   16595.0  0.0419642702  0.0369118899  0.0044042761  0.0025996310
   16596.0  0.0418958403  0.0368511491  0.0043975380  0.0025956139
   16597.0  0.0418399014  0.0368012711  0.0043922318  0.0025923699
   16598.0  0.0418543890  0.0368132293  0.0043944418  0.0025934889
   16599.0  0.0418425500  0.0368019082  0.0043940060  0.0025929750
   16600.0  0.0418271609  0.0367874801  0.0043931608  0.0025922400
   16601.0  0.0417615287  0.0367289186  0.0043870290  0.0025883929
   16602.0  0.0416892916  0.0366647094  0.0043800380  0.0025841389
   16603.0  0.0416117683  0.0365959704  0.0043723690  0.0025795591
   16604.0  0.0415727496  0.0365613103  0.0043685171  0.0025773710
   16605.0  0.0415956117  0.0365812294  0.0043710279  0.0025790220
   16606.0  0.0416831598  0.0366582386  0.0043801558  0.0025846909
   16607.0  0.0418563709  0.0368105918  0.0043982682  0.0025956710
   16608.0  0.0420534685  0.0369839408  0.0044189012  0.0026081370
   16609.0  0.0422655791  0.0371703394  0.0044412478  0.0026215301
