Flux units are Wm-2/cm-1   
    wavn(cm-1) flxtoa_up     flxsfc_dn
     802.5     0.3554876     0.2306342
     803.5     0.3080597     0.3268240
     804.5     0.3650470     0.1938988
     805.5     0.3712615     0.1845998
     806.5     0.3622033     0.2006481
     807.5     0.3624066     0.1985309
     808.5     0.3297825     0.2702885
     809.5     0.3692776     0.1732278
     810.5     0.3717094     0.1663180
     811.5     0.3756757     0.1602616
     812.5     0.3703194     0.1675286
     813.5     0.3436261     0.2361805
     814.5     0.3305131     0.2741994
     815.5     0.3682134     0.1727269
     816.5     0.3732800     0.1604907
     817.5     0.3722514     0.1564217
     818.5     0.3725910     0.1545953
     819.5     0.3745776     0.1502846
     820.5     0.3724428     0.1521309
     821.5     0.3726122     0.1506755
     822.5     0.3725498     0.1513349
     823.5     0.3719982     0.1498519
     824.5     0.3683355     0.1599764
     825.5     0.3487158     0.2039385
     826.5     0.3681417     0.1588432
     827.5     0.3256481     0.2638116
     828.5     0.3649203     0.1619072
     829.5     0.3702109     0.1457774
     830.5     0.3699154     0.1445809
     831.5     0.3698139     0.1424628
     832.5     0.3692847     0.1420641
     833.5     0.3690283     0.1409262
     834.5     0.3681881     0.1413340
     835.5     0.3583509     0.1712461
     836.5     0.3667769     0.1409683
     837.5     0.3661838     0.1403928
     838.5     0.3643542     0.1438718
     839.5     0.3334921     0.2174276
     840.5     0.3433412     0.2000558
     841.5     0.3503202     0.1717154
     842.5     0.3583938     0.1476728
     843.5     0.3597469     0.1386907
     844.5     0.3582921     0.1383711
     845.5     0.3561335     0.1412948
     846.5     0.3556184     0.1391332
     847.5     0.3553033     0.1387288
     848.5     0.3537898     0.1440555
     849.5     0.3124686     0.2421100
     850.5     0.3501727     0.1519045
     851.5     0.3484326     0.1592681
     852.5     0.2802618     0.3107366
     853.5     0.3362864     0.2013031
     854.5     0.3109360     0.2529575
     855.5     0.3534480     0.1473190
     856.5     0.3578218     0.1314452
     857.5     0.3583937     0.1283242
     858.5     0.3521256     0.1474532
     859.5     0.3551097     0.1368641
     860.5     0.3585181     0.1246482
     861.5     0.3582274     0.1236199
     862.5     0.3575424     0.1238052
     863.5     0.3570342     0.1234391
     864.5     0.3460182     0.1528064
     865.5     0.3277931     0.2021638
     866.5     0.3550790     0.1243077
     867.5     0.3552737     0.1208836
     868.5     0.3547385     0.1204387
     869.5     0.3539407     0.1209764
     870.5     0.3486558     0.1359956
     871.5     0.3146562     0.2122381
     872.5     0.3515505     0.1224901
     873.5     0.3522542     0.1180005
     874.5     0.3518801     0.1170047
     875.5     0.3506934     0.1184550
     876.5     0.3503204     0.1176775
     877.5     0.3490335     0.1197709
     878.5     0.3195136     0.1947726
     879.5     0.3476947     0.1201968
     880.5     0.3463150     0.1218654
     881.5     0.3388683     0.1378011
     882.5     0.3461864     0.1184858
     883.5     0.3186074     0.1900249
     884.5     0.3423456     0.1268412
     885.5     0.3458572     0.1142230
     886.5     0.3398689     0.1302759
     887.5     0.3067461     0.2000914
     888.5     0.3272991     0.1607101
     889.5     0.3422816     0.1169165
     890.5     0.3372137     0.1302233
     891.5     0.3343253     0.1353926
     892.5     0.3435412     0.1072106
     893.5     0.3432488     0.1063064
     894.5     0.3429670     0.1055281
     895.5     0.3419039     0.1068154
     896.5     0.3402304     0.1105203
     897.5     0.3373255     0.1181308
     898.5     0.3407855     0.1050849
     899.5     0.3411191     0.1027789
     900.5     0.3404227     0.1026361
     901.5     0.3402736     0.1017086
     902.5     0.3386012     0.1043968
     903.5     0.3389985     0.1013846
     904.5     0.3382095     0.1016631
     905.5     0.3352086     0.1089039
     906.5     0.3217314     0.1474649
     907.5     0.3345993     0.1061189
     908.5     0.3047487     0.1737405
     909.5     0.3144700     0.1568605
     910.5     0.3269916     0.1211961
     911.5     0.3319264     0.1015557
     912.5     0.3312278     0.1001866
     913.5     0.3249512     0.1161456
     914.5     0.3262430     0.1106194
     915.5     0.3294243     0.0979140
     916.5     0.3287763     0.0978920
     917.5     0.3284894     0.0972927
     918.5     0.3187979     0.1247992
     919.5     0.3263904     0.0973540
     920.5     0.3259311     0.0991357
     921.5     0.3089812     0.1387270
     922.5     0.2951888     0.1670438
     923.5     0.3230301     0.0987518
     924.5     0.3101549     0.1323074
     925.5     0.3101505     0.1322108
     926.5     0.3230321     0.0946923
     927.5     0.3219128     0.0940695
     928.5     0.3180217     0.1047203
     929.5     0.3192958     0.0975472
     930.5     0.3204253     0.0933117
     931.5     0.3205408     0.0925380
     932.5     0.3193251     0.0945060
     933.5     0.3223030     0.0891773
     934.5     0.3193218     0.0925832
     935.5     0.3232196     0.0866826
     936.5     0.3179995     0.0929832
     937.5     0.3225579     0.0878263
     938.5     0.3164598     0.0934726
     939.5     0.3228097     0.0831155
     940.5     0.3119603     0.1019635
     941.5     0.3167844     0.0971059
     942.5     0.3129275     0.0934943
     943.5     0.3202572     0.0830595
     944.5     0.3046612     0.1139392
     945.5     0.3127835     0.0912557
     946.5     0.3136815     0.0921826
     947.5     0.3048932     0.1066777
     948.5     0.2806730     0.1708986
     949.5     0.3069409     0.0958711
     950.5     0.3170356     0.0795199
     951.5     0.3078611     0.0899095
     952.5     0.3081561     0.0889221
     953.5     0.3014302     0.1176232
     954.5     0.3050572     0.0952621
     955.5     0.2949895     0.1298687
     956.5     0.3085516     0.0838035
     957.5     0.3101930     0.0799139
     958.5     0.3134612     0.0763228
     959.5     0.3032997     0.1006825
     960.5     0.3121036     0.0773390
     961.5     0.3099018     0.0793577
     962.5     0.3122810     0.0722612
     963.5     0.3082696     0.0760154
     964.5     0.3056326     0.0784483
     965.5     0.3061613     0.0835514
     966.5     0.2953253     0.1017883
     967.5     0.2997785     0.0850503
     968.5     0.3078493     0.0721249
     969.5     0.2991700     0.0819314
     970.5     0.2946960     0.0922147
     971.5     0.2831627     0.1226222
     972.5     0.3031124     0.0765285
     973.5     0.2789086     0.1275868
     974.5     0.2899653     0.0962139
     975.5     0.2841256     0.1127357
     976.5     0.2936854     0.0942688
     977.5     0.2834256     0.1093207
     978.5     0.2928115     0.0812168
     979.5     0.2945840     0.0766711
     980.5     0.2942674     0.0743206
     981.5     0.2938184     0.0758080
     982.5     0.2936716     0.0748110
     983.5     0.2912301     0.0741499
     984.5     0.2868764     0.0811769
     985.5     0.2931237     0.0692610
     986.5     0.2883231     0.0694335
     987.5     0.2873880     0.0687366
     988.5     0.2867066     0.0684596
     989.5     0.2850014     0.0678526
     990.5     0.2809458     0.0717666
     991.5     0.2784126     0.0682776
     992.5     0.2767422     0.0681595
     993.5     0.2786227     0.0670288
     994.5     0.2681644     0.0722566
     995.5     0.2658217     0.0712975
     996.5     0.2725275     0.0678852
     997.5     0.2604310     0.0725371
     998.5     0.2523044     0.0947993
     999.5     0.2483092     0.0779579
    1000.5     0.2394180     0.0962112
    1001.5     0.2548434     0.0744480
    1002.5     0.2405107     0.0765431
    1003.5     0.2338922     0.0933433
    1004.5     0.2199642     0.0881967
    1005.5     0.2320880     0.0781806
    1006.5     0.2272594     0.0789211
    1007.5     0.2069048     0.0909957
    1008.5     0.2192157     0.0823117
    1009.5     0.1984899     0.1047362
    1010.5     0.1854270     0.1409063
    1011.5     0.1931998     0.0953434
    1012.5     0.1990234     0.0890511
    1013.5     0.1855054     0.0965521
    1014.5     0.1625389     0.1596888
    1015.5     0.1781102     0.0990435
    1016.5     0.1710015     0.1016144
    1017.5     0.1674847     0.1435759
    1018.5     0.1572317     0.1113195
    1019.5     0.1655421     0.1035482
    1020.5     0.1487001     0.1067295
    1021.5     0.1526939     0.1062680
    1022.5     0.1485724     0.1075609
    1023.5     0.1555294     0.1038098
    1024.5     0.1429626     0.1083694
    1025.5     0.1502887     0.1059381
    1026.5     0.1429046     0.1071565
    1027.5     0.1469705     0.1092941
    1028.5     0.1342590     0.1525747
    1029.5     0.1391268     0.1481426
    1030.5     0.1459851     0.1217730
    1031.5     0.1414051     0.1091071
    1032.5     0.1392387     0.1185271
    1033.5     0.1407897     0.1045025
    1034.5     0.1362341     0.1059744
    1035.5     0.1345360     0.1052562
    1036.5     0.1159060     0.1071947
    1037.5     0.1197803     0.1104770
    1038.5     0.1106830     0.1128626
    1039.5     0.1017628     0.1377405
    1040.5     0.1008449     0.1135023
    1041.5     0.1085906     0.1107903
    1042.5     0.2156493     0.0840734
    1043.5     0.2280084     0.0698961
    1044.5     0.1980864     0.0733735
    1045.5     0.1778364     0.0828115
    1046.5     0.1340174     0.1036372
    1047.5     0.1267208     0.1009944
    1048.5     0.1191603     0.1161563
    1049.5     0.1191690     0.1342034
    1050.5     0.0886001     0.1367189
    1051.5     0.1143327     0.1368295
    1052.5     0.0944483     0.1297343
    1053.5     0.0992908     0.1282444
    1054.5     0.1029990     0.1216261
    1055.5     0.1071114     0.1443475
    1056.5     0.1097959     0.1166053
    1057.5     0.1138676     0.1216079
    1058.5     0.1142649     0.1246087
    1059.5     0.1210074     0.1145880
    1060.5     0.1174188     0.1310747
    1061.5     0.1301469     0.0995796
    1062.5     0.1467106     0.1192629
    1063.5     0.1586006     0.0860449
    1064.5     0.1738638     0.0807407
    1065.5     0.1830151     0.1094948
    1066.5     0.1662427     0.1597705
    1067.5     0.2194040     0.0707082
    1068.5     0.2162476     0.0618197
    1069.5     0.2328943     0.0573500
    1070.5     0.2324901     0.0620799
    1071.5     0.2351077     0.0614051
    1072.5     0.2371186     0.0777257
    1073.5     0.2312766     0.0729591
    1074.5     0.1938012     0.1423455
    1075.5     0.2336623     0.0628091
    1076.5     0.2363574     0.0651051
    1077.5     0.2326726     0.0614981
    1078.5     0.2335756     0.0605140
    1079.5     0.2341685     0.0587000
    1080.5     0.2401088     0.0492293
    1081.5     0.2210488     0.0672180
    1082.5     0.2350227     0.0557175
    1083.5     0.2331370     0.0556530
    1084.5     0.2335818     0.0549750
    1085.5     0.2244796     0.0767286
    1086.5     0.2349738     0.0502912
    1087.5     0.2287875     0.0538097
    1088.5     0.2342551     0.0494272
    1089.5     0.2343302     0.0479583
    1090.5     0.2288170     0.0677833
    1091.5     0.2025678     0.1249906
    1092.5     0.2334426     0.0482253
    1093.5     0.2342132     0.0443885
    1094.5     0.2304530     0.0435051
    1095.5     0.2357219     0.0417478
    1096.5     0.2349233     0.0422724
    1097.5     0.2339220     0.0425546
    1098.5     0.2303922     0.0474740
    1099.5     0.1979639     0.1255505
    1100.5     0.2243722     0.0634510
    1101.5     0.1911202     0.1322898
    1102.5     0.2256899     0.0537000
    1103.5     0.2301603     0.0431021
    1104.5     0.2300183     0.0449526
    1105.5     0.2282446     0.0511272
    1106.5     0.1792938     0.1517201
    1107.5     0.2181143     0.0738083
    1108.5     0.2276423     0.0490205
    1109.5     0.2293798     0.0432496
    1110.5     0.2226265     0.0592926
    1111.5     0.1742757     0.1513778
    1112.5     0.2237547     0.0541919
    1113.5     0.2275711     0.0405198
    1114.5     0.2268829     0.0420107
    1115.5     0.2264333     0.0393524
    1116.5     0.2247630     0.0399753
    1117.5     0.2183402     0.0612849
    1118.5     0.2202682     0.0427395
    1119.5     0.2221976     0.0442467
    1120.5     0.1927076     0.1114586
    1121.5     0.1741339     0.1428258
    1122.5     0.2173320     0.0476853
    1123.5     0.2193827     0.0448475
    1124.5     0.2190788     0.0378576
    1125.5     0.2198432     0.0381882
    1126.5     0.2216179     0.0367902
    1127.5     0.2161016     0.0370321
    1128.5     0.2236056     0.0357250
    1129.5     0.2178507     0.0409767
    1130.5     0.2168474     0.0380987
    1131.5     0.2151167     0.0405319
    1132.5     0.2153257     0.0437012
    1133.5     0.2129622     0.0537997
    1134.5     0.2035515     0.0768546
    1135.5     0.1344989     0.1829166
    1136.5     0.1786248     0.1289657
    1137.5     0.1607067     0.1525427
    1138.5     0.2081492     0.0566159
    1139.5     0.2135208     0.0428960
    1140.5     0.2141140     0.0423125
    1141.5     0.2075383     0.0549986
    1142.5     0.2133500     0.0387185
    1143.5     0.2091970     0.0403203
    1144.5     0.2115776     0.0375391
    1145.5     0.2105094     0.0392381
    1146.5     0.2056740     0.0424856
    1147.5     0.2050990     0.0466274
    1148.5     0.2005583     0.0581545
    1149.5     0.1554852     0.1478657
    1150.5     0.1938851     0.0640811
    1151.5     0.1695781     0.1191109
    1152.5     0.1630406     0.1339496
    1153.5     0.1982636     0.0556293
    1154.5     0.1935759     0.0540132
    1155.5     0.2014827     0.0423400
    1156.5     0.2028672     0.0384676
    1157.5     0.2026466     0.0380538
    1158.5     0.1976321     0.0425184
    1159.5     0.1982584     0.0406778
    1160.5     0.1959163     0.0427040
    1161.5     0.1978160     0.0441820
    1162.5     0.1984359     0.0451425
    1163.5     0.1931858     0.0548948
    1164.5     0.1782766     0.0929366
    1165.5     0.1273825     0.1717920
    1166.5     0.1862645     0.0767092
    1167.5     0.1996992     0.0455927
    1168.5     0.2025615     0.0385887
    1169.5     0.1948991     0.0534958
    1170.5     0.1935810     0.0523998
    1171.5     0.1911763     0.0597384
    1172.5     0.1855710     0.0712493
    1173.5     0.1419489     0.1517054
    1174.5     0.0993446     0.1865664
    1175.5     0.1612267     0.1205159
    1176.5     0.1780879     0.0809721
    1177.5     0.1881761     0.0537058
    1178.5     0.1823629     0.0659601
    1179.5     0.1912080     0.0446000
    1180.5     0.1723881     0.0769110
    1181.5     0.1886038     0.0487595
    1182.5     0.1909875     0.0431764
    1183.5     0.1890622     0.0483887
    1184.5     0.1804644     0.0680537
    1185.5     0.1722322     0.0861000
    1186.5     0.1281292     0.1549785
    1187.5     0.1254701     0.1554885
    1188.5     0.1764476     0.0760727
    1189.5     0.1861203     0.0527129
    1190.5     0.1800413     0.0610689
    1191.5     0.1719502     0.0777344
    1192.5     0.1843684     0.0501479
    1193.5     0.1790307     0.0637112
    1194.5     0.1880587     0.0413454
    1195.5     0.1851720     0.0530986
    1196.5     0.1785391     0.0648737
    1197.5     0.1536251     0.1160047
    1198.5     0.1195360     0.1520170
    1199.5     0.1767805     0.0677413
    1200.5     0.1861337     0.0465962
    1201.5     0.1824293     0.0485404
    1202.5     0.1853977     0.0402663
    1203.5     0.1851463     0.0408260
    1204.5     0.1872886     0.0387530
    1205.5     0.1777443     0.0593690
    1206.5     0.1674843     0.0768637
    1207.5     0.1798803     0.0523116
    1208.5     0.1745088     0.0636240
    1209.5     0.1699654     0.0721532
    1210.5     0.1504354     0.1046820
    1211.5     0.1031400     0.1663456
    1212.5     0.0992196     0.1665416
    1213.5     0.1583667     0.0976231
    1214.5     0.1631825     0.0822408
    1215.5     0.1605596     0.0853379
    1216.5     0.1635326     0.0657647
    1217.5     0.1586355     0.0841334
    1218.5     0.1049865     0.1580335
    1219.5     0.1486163     0.0962957
    1220.5     0.1429755     0.1010906
    1221.5     0.1417528     0.1005166
    1222.5     0.1521906     0.0874760
    1223.5     0.1503395     0.0882582
    1224.5     0.1173434     0.1436859
    1225.5     0.0919582     0.1617588
    1226.5     0.1390439     0.1147397
    1227.5     0.1656072     0.0647090
    1228.5     0.1574280     0.0608946
    1229.5     0.1400919     0.0869159
    1230.5     0.1519555     0.0602573
    1231.5     0.1744777     0.0392154
    1232.5     0.1682795     0.0500742
    1233.5     0.1574275     0.0579860
    1234.5     0.1718618     0.0406324
    1235.5     0.1554710     0.0569459
    1236.5     0.1244662     0.1015886
    1237.5     0.1232551     0.1010716
    1238.5     0.1356962     0.0800416
    1239.5     0.1260067     0.1214061
    1240.5     0.1318755     0.0966945
    1241.5     0.1287525     0.0864591
    1242.5     0.1186894     0.1172618
    1243.5     0.0949893     0.1491601
    1244.5     0.0809627     0.1562275
    1245.5     0.1012113     0.1151913
    1246.5     0.1213801     0.0921365
    1247.5     0.1101273     0.0922684
    1248.5     0.1280430     0.0999593
    1249.5     0.1134420     0.0975913
    1250.5     0.1338767     0.0769368
    1251.5     0.1189704     0.1073129
    1252.5     0.1131963     0.1094603
    1253.5     0.0733726     0.1244087
    1254.5     0.1000773     0.1194066
    1255.5     0.1148236     0.0950599
    1256.5     0.1011682     0.1058707
    1257.5     0.1097720     0.1175177
    1258.5     0.0861129     0.1427144
    1259.5     0.0562502     0.1488786
    1260.5     0.0427794     0.1552066
    1261.5     0.0712672     0.1423118
    1262.5     0.0770438     0.1250150
    1263.5     0.0697485     0.1310155
    1264.5     0.0871235     0.1305351
    1265.5     0.0575768     0.1479838
    1266.5     0.0697796     0.1488757
    1267.5     0.0623410     0.1414853
    1268.5     0.0502486     0.1505584
    1269.5     0.0535861     0.1488543
    1270.5     0.0487396     0.1485187
    1271.5     0.0303891     0.1506550
    1272.5     0.0567548     0.1474604
    1273.5     0.0710789     0.1364506
    1274.5     0.0770340     0.1160626
    1275.5     0.0608044     0.1177840
    1276.5     0.0679767     0.1146645
    1277.5     0.0657981     0.1110731
    1278.5     0.0822708     0.1021621
    1279.5     0.0770518     0.1248283
    1280.5     0.0677313     0.1384590
    1281.5     0.0683558     0.1281638
    1282.5     0.0622981     0.1157819
    1283.5     0.0538223     0.1276008
    1284.5     0.0750211     0.1358014
    1285.5     0.0961155     0.1171683
    1286.5     0.0751536     0.1356795
    1287.5     0.0448735     0.1444807
    1288.5     0.0395708     0.1440420
    1289.5     0.0637158     0.1295004
    1290.5     0.0669776     0.1375300
    1291.5     0.0821225     0.1174884
    1292.5     0.0603686     0.1223764
    1293.5     0.0580790     0.1203737
    1294.5     0.0533039     0.1191161
    1295.5     0.0560695     0.1224450
    1296.5     0.0465122     0.1381991
    1297.5     0.0356151     0.1303361
    1298.5     0.0632676     0.1106330
    1299.5     0.0507043     0.1162073
    1300.5     0.0502564     0.1143312
    1301.5     0.0378906     0.1203317
    1302.5     0.0361821     0.1219607
    1303.5     0.0244151     0.1262896
    1304.5     0.0226496     0.1268433
    1305.5     0.0187674     0.1325338
    1306.5     0.0314644     0.1312785
    1307.5     0.0645115     0.1313753
    1308.5     0.0543383     0.1351573
    1309.5     0.0678924     0.1256353
    1310.5     0.0774252     0.1243762
    1311.5     0.0557797     0.1300475
    1312.5     0.0438445     0.1362188
    1313.5     0.0424232     0.1359248
    1314.5     0.0549023     0.1345749
    1315.5     0.0693017     0.1316363
    1316.5     0.0458639     0.1342380
    1317.5     0.0528213     0.1340122
    1318.5     0.0421310     0.1341329
    1319.5     0.0411543     0.1340847
    1320.5     0.0459958     0.1332985
    1321.5     0.0659875     0.1279637
    1322.5     0.0590439     0.1253702
    1323.5     0.0653735     0.1287007
    1324.5     0.0764619     0.1223615
    1325.5     0.0878391     0.1147809
    1326.5     0.0697324     0.1191740
    1327.5     0.0349351     0.1256405
    1328.5     0.0791329     0.1170964
    1329.5     0.0639938     0.1254018
    1330.5     0.0790585     0.1201112
    1331.5     0.0795127     0.1135319
    1332.5     0.0260080     0.1244517
    1333.5     0.0671502     0.1215775
    1334.5     0.0730773     0.1219598
    1335.5     0.0635006     0.1252980
    1336.5     0.0360499     0.1281405
    1337.5     0.0295835     0.1272724
    1338.5     0.0313174     0.1278511
    1339.5     0.0306065     0.1275926
    1340.5     0.0259844     0.1272695
    1341.5     0.0317893     0.1253224
    1342.5     0.0352193     0.1224699
    1343.5     0.0643616     0.1202559
    1344.5     0.0655701     0.1198492
    1345.5     0.0714717     0.1179059
    1346.5     0.0401650     0.1175118
    1347.5     0.0463431     0.1184875
    1348.5     0.0522217     0.1205482
    1349.5     0.0353916     0.1234429
    1350.5     0.0534640     0.1189461
    1351.5     0.0463071     0.1172228
    1352.5     0.0629990     0.1174375
    1353.5     0.0536087     0.1172314
    1354.5     0.0411611     0.1214599
    1355.5     0.0362028     0.1203279
    1356.5     0.0477629     0.1173032
    1357.5     0.0610171     0.1178764
    1358.5     0.0446078     0.1192783
    1359.5     0.0517906     0.1182995
    1360.5     0.0355967     0.1198521
    1361.5     0.0309946     0.1200989
    1362.5     0.0253749     0.1199197
    1363.5     0.0240080     0.1196125
    1364.5     0.0446287     0.1179652
    1365.5     0.0512285     0.1162775
    1366.5     0.0546975     0.1152193
    1367.5     0.0525632     0.1161882
    1368.5     0.0249883     0.1178757
    1369.5     0.0405263     0.1169149
    1370.5     0.0513288     0.1151295
    1371.5     0.0493088     0.1154214
    1372.5     0.0364501     0.1162999
    1373.5     0.0209262     0.1164129
    1374.5     0.0244037     0.1160784
    1375.5     0.0249666     0.1156121
    1376.5     0.0454432     0.1140286
    1377.5     0.0448622     0.1137642
    1378.5     0.0373812     0.1140081
    1379.5     0.0371979     0.1137473
    1380.5     0.0477852     0.1120266
    1381.5     0.0550917     0.1108895
    1382.5     0.0516233     0.1111526
    1383.5     0.0466075     0.1110769
    1384.5     0.0515344     0.1106486
    1385.5     0.0434181     0.1115924
    1386.5     0.0256556     0.1123365
    1387.5     0.0175576     0.1121553
    1388.5     0.0327538     0.1114308
    1389.5     0.0407757     0.1104163
    1390.5     0.0357556     0.1105338
    1391.5     0.0410210     0.1097942
    1392.5     0.0394594     0.1096570
    1393.5     0.0296585     0.1100088
    1394.5     0.0149978     0.1100280
    1395.5     0.0186821     0.1096741
    1396.5     0.0289834     0.1091077
    1397.5     0.0257818     0.1088996
    1398.5     0.0234074     0.1086705
    1399.5     0.0162401     0.1084597
    1400.5     0.0320214     0.1076909
    1401.5     0.0403644     0.1066881
    1402.5     0.0410585     0.1062337
    1403.5     0.0362032     0.1065593
    1404.5     0.0227124     0.1068521
    1405.5     0.0230691     0.1065400
    1406.5     0.0390027     0.1053633
    1407.5     0.0437312     0.1043642
    1408.5     0.0428927     0.1041899
    1409.5     0.0385012     0.1043324
    1410.5     0.0394365     0.1040402
    1411.5     0.0281301     0.1045472
    1412.5     0.0358977     0.1035995
    1413.5     0.0422239     0.1026194
    1414.5     0.0343741     0.1030734
    1415.5     0.0328355     0.1032220
    1416.5     0.0258893     0.1033110
    1417.5     0.0179669     0.1032020
    1418.5     0.0169072     0.1029073
    1419.5     0.0101075     0.1026919
    1420.5     0.0213613     0.1022447
    1421.5     0.0283086     0.1016699
    1422.5     0.0293471     0.1012871
    1423.5     0.0162620     0.1014284
    1424.5     0.0208896     0.1010449
    1425.5     0.0331342     0.1001305
    1426.5     0.0348300     0.0996762
    1427.5     0.0342815     0.0994454
    1428.5     0.0258707     0.0997947
    1429.5     0.0173039     0.0997114
    1430.5     0.0187669     0.0993981
    1431.5     0.0267270     0.0988415
    1432.5     0.0286217     0.0985445
    1433.5     0.0206196     0.0985325
    1434.5     0.0263651     0.0980522
    1435.5     0.0185392     0.0980761
    1436.5     0.0101770     0.0979196
    1437.5     0.0148117     0.0975878
    1438.5     0.0246711     0.0970482
    1439.5     0.0291528     0.0964420
    1440.5     0.0318132     0.0959507
    1441.5     0.0326005     0.0956224
    1442.5     0.0328186     0.0951438
    1443.5     0.0344867     0.0947335
    1444.5     0.0335391     0.0946501
    1445.5     0.0290942     0.0948188
    1446.5     0.0216339     0.0948725
    1447.5     0.0157277     0.0948214
    1448.5     0.0166129     0.0945169
    1449.5     0.0264140     0.0938665
    1450.5     0.0267828     0.0935298
    1451.5     0.0228141     0.0934943
    1452.5     0.0205396     0.0933418
    1453.5     0.0225562     0.0929706
    1454.5     0.0166798     0.0929299
    1455.5     0.0118493     0.0927573
    1456.5     0.0085644     0.0925270
    1457.5     0.0093150     0.0922583
    1458.5     0.0093840     0.0919974
    1459.5     0.0120254     0.0917024
    1460.5     0.0206737     0.0912419
    1461.5     0.0229668     0.0908424
    1462.5     0.0225137     0.0905944
    1463.5     0.0190122     0.0904893
    1464.5     0.0101561     0.0904285
    1465.5     0.0114438     0.0901421
    1466.5     0.0184975     0.0897012
    1467.5     0.0213687     0.0893508
    1468.5     0.0237547     0.0889632
    1469.5     0.0214002     0.0888089
    1470.5     0.0176931     0.0887226
    1471.5     0.0097064     0.0886249
    1472.5     0.0093077     0.0883758
    1473.5     0.0084579     0.0881263
    1474.5     0.0147221     0.0877876
    1475.5     0.0151908     0.0875268
    1476.5     0.0103205     0.0873507
    1477.5     0.0207077     0.0868500
    1478.5     0.0239577     0.0863867
    1479.5     0.0247454     0.0860539
    1480.5     0.0207212     0.0860755
    1481.5     0.0134563     0.0860536
    1482.5     0.0230172     0.0854354
    1483.5     0.0233840     0.0850842
    1484.5     0.0216459     0.0849392
    1485.5     0.0202488     0.0848724
    1486.5     0.0130352     0.0848621
    1487.5     0.0084548     0.0846689
    1488.5     0.0143664     0.0843517
    1489.5     0.0083117     0.0841957
    1490.5     0.0084341     0.0839474
    1491.5     0.0131840     0.0836252
    1492.5     0.0182351     0.0832109
    1493.5     0.0181330     0.0829491
    1494.5     0.0169546     0.0827854
    1495.5     0.0109621     0.0826909
    1496.5     0.0074748     0.0824931
    1497.5     0.0125990     0.0821754
    1498.5     0.0083503     0.0819896
    1499.5     0.0111021     0.0817007
    1500.5     0.0139951     0.0813943
    1501.5     0.0122401     0.0812039
    1502.5     0.0152175     0.0808945
    1503.5     0.0141254     0.0806836
    1504.5     0.0102526     0.0805432
    1505.5     0.0060159     0.0803712
    1506.5     0.0059716     0.0801402
    1507.5     0.0066965     0.0799106
    1508.5     0.0074308     0.0796727
    1509.5     0.0090585     0.0794307
    1510.5     0.0119693     0.0791622
    1511.5     0.0135148     0.0788997
    1512.5     0.0093880     0.0787358
    1513.5     0.0157117     0.0783719
    1514.5     0.0125161     0.0782145
    1515.5     0.0105012     0.0780293
    1516.5     0.0072614     0.0778363
    1517.5     0.0062991     0.0776124
    1518.5     0.0116810     0.0773088
    1519.5     0.0104066     0.0771068
    1520.5     0.0066464     0.0769242
    1521.5     0.0063674     0.0766972
    1522.5     0.0062205     0.0764631
    1523.5     0.0087827     0.0762055
    1524.5     0.0098907     0.0759745
    1525.5     0.0066100     0.0757943
    1526.5     0.0113054     0.0755147
    1527.5     0.0090321     0.0753267
    1528.5     0.0080077     0.0751085
    1529.5     0.0136852     0.0747666
    1530.5     0.0146959     0.0745147
    1531.5     0.0104254     0.0744365
    1532.5     0.0095342     0.0742198
    1533.5     0.0055695     0.0740589
    1534.5     0.0083145     0.0738048
    1535.5     0.0103609     0.0735590
    1536.5     0.0107549     0.0733080
    1537.5     0.0091530     0.0731350
    1538.5     0.0051223     0.0729776
    1539.5     0.0052906     0.0727651
    1540.5     0.0052410     0.0725482
    1541.5     0.0059944     0.0723239
    1542.5     0.0058139     0.0721103
    1543.5     0.0071840     0.0718825
    1544.5     0.0080577     0.0716602
    1545.5     0.0067377     0.0714573
    1546.5     0.0123439     0.0711301
    1547.5     0.0136875     0.0708530
    1548.5     0.0128238     0.0706745
    1549.5     0.0086134     0.0705866
    1550.5     0.0088138     0.0703752
    1551.5     0.0118053     0.0700672
    1552.5     0.0110139     0.0698809
    1553.5     0.0088378     0.0697438
    1554.5     0.0055056     0.0695868
    1555.5     0.0086625     0.0693382
    1556.5     0.0075685     0.0691459
    1557.5     0.0049395     0.0689820
    1558.5     0.0046019     0.0687826
    1559.5     0.0047085     0.0685769
    1560.5     0.0048839     0.0683735
    1561.5     0.0080539     0.0681226
    1562.5     0.0104878     0.0678590
    1563.5     0.0105173     0.0676376
    1564.5     0.0070370     0.0675190
    1565.5     0.0085028     0.0672858
    1566.5     0.0115955     0.0669881
    1567.5     0.0117169     0.0667851
    1568.5     0.0076593     0.0666968
    1569.5     0.0046803     0.0665467
    1570.5     0.0070584     0.0663013
    1571.5     0.0109719     0.0659939
    1572.5     0.0112061     0.0657743
    1573.5     0.0107810     0.0656054
    1574.5     0.0087873     0.0654708
    1575.5     0.0051029     0.0653465
    1576.5     0.0045289     0.0651641
    1577.5     0.0066686     0.0649311
    1578.5     0.0102606     0.0646394
    1579.5     0.0125500     0.0643459
    1580.5     0.0140049     0.0640647
    1581.5     0.0148657     0.0638112
    1582.5     0.0143621     0.0636631
    1583.5     0.0154355     0.0634164
    1584.5     0.0163789     0.0631073
    1585.5     0.0165527     0.0628901
    1586.5     0.0166493     0.0626939
    1587.5     0.0165097     0.0625007
